round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,27.1158,14.4263,50.5423,27.323,0,0.13504,0.014247,2.429901,0.138464,0.674694,0.043077,0.002018,0.000213,0.000948,5.4e-05,0.014894,0.000951,0.831289,0.47853,0.701373,33.8987,34.7826,68.6813,9.163
2,0.00999014,41.5367,37.2316,75.3608,41.5528,0,0.110744,0.020086,1.5907,0.144738,0.362487,0.044543,0.001655,0.0003,0.000621,5.6e-05,0.008002,0.000983,0.763942,0.33539,0.507311,51.1236,23.0337,74.1573,17.5202
3,0.00996061,51.1693,50.343,76.1894,51.2921,0,0.111891,0.014451,1.359028,0.12191,0.302558,0.024767,0.001672,0.000216,0.00053,4.8e-05,0.006679,0.000547,0.74948,0.237906,0.336791,58.427,17.9775,76.4045,18.0228
4,0.00991152,58.0178,53.5487,79.9991,58.2843,0,0.1015,0.012234,1.189949,0.049787,0.26035,0.025282,0.001516,0.000183,0.000464,1.9e-05,0.005747,0.000558,0.70084,0.205658,0.185111,39.9117,22.0994,62.0112,15.0975
5,0.00984307,48.9421,46.2271,74.741,49.0443,0,0.103629,0.013529,1.202847,0.18293,0.263729,0.027799,0.001548,0.000202,0.00047,7.1e-05,0.005822,0.000614,0.666813,0.185136,0.309694,37.0849,33.7017,70.7865,11.3345
6,0.00975553,66.314,63.6443,79.3085,66.5907,0,0.102457,0.009982,1.211956,0.097505,0.246517,0.027939,0.001531,0.000149,0.000473,3.8e-05,0.005442,0.000617,0.612754,0.151775,0.238806,44.323,25.8427,70.1657,14.2944
7,0.00964923,65.5345,58.8875,80.9165,65.7355,0,0.102031,0.010866,1.174952,0.100797,0.255863,0.032863,0.001524,0.000162,0.000459,3.9e-05,0.005648,0.000725,0.614332,0.13859,0.17887,50.4159,24.3094,74.7253,18.2449
8,0.00952461,73.0512,73.5389,79.1553,73.2251,0,0.099048,0.009268,1.162544,0.07436,0.236493,0.027756,0.00148,0.000138,0.000454,2.9e-05,0.005221,0.000613,0.570312,0.122147,0.179749,46.2889,28.5714,74.8603,14.205
9,0.00938215,81.4031,81.2726,81.6198,81.4511,0,0.101669,0.009252,1.156582,0.095128,0.226977,0.020814,0.001519,0.000138,0.000451,3.7e-05,0.005011,0.000459,0.572274,0.114896,0.180972,47.7774,31.3187,79.096,12.7632
10,0.00922242,78.4521,78.6757,84.5466,78.5306,0,0.100805,0.014582,1.141198,0.099714,0.246252,0.04962,0.001506,0.000218,0.000445,3.9e-05,0.005436,0.001095,0.546508,0.102507,0.155583,48.7336,24.8619,73.5955,17.866
11,0.00904604,77.2272,76.5969,83.1381,77.3897,0,0.091206,0.006719,1.106481,0.074692,0.224946,0.035219,0.001363,0.0001,0.000432,2.9e-05,0.004966,0.000777,0.55731,0.093986,0.136053,57.3912,26.9663,84.3575,16.5021
12,0.00885371,81.6815,82.0668,84.3686,81.7956,0,0.090833,0.003997,1.120245,0.074464,0.194147,0.017746,0.001357,6e-05,0.000437,2.9e-05,0.004286,0.000392,0.5098,0.082884,0.183899,47.3793,33.5196,80.8989,16.7833
13,0.0086462,84.9666,85.1329,86.0274,85.0475,0,0.096285,0.004349,1.148808,0.060396,0.198031,0.028107,0.001439,6.5e-05,0.000448,2.4e-05,0.004372,0.00062,0.518924,0.074728,0.155687,39.332,35.3933,74.7253,12.0471
14,0.00842431,83.0735,83.2703,85.3007,83.1942,0,0.095308,0.008823,1.186189,0.085433,0.212751,0.020233,0.001424,0.000132,0.000463,3.3e-05,0.004697,0.000447,0.493188,0.061906,0.183005,35.9551,38.2022,74.1573,11.6161
15,0.00818893,85.3563,85.5823,86.7187,85.4396,0,0.092595,0.006042,1.122892,0.063965,0.207225,0.032474,0.001383,9e-05,0.000438,2.5e-05,0.004575,0.000717,0.476176,0.075308,0.189534,45.9341,30.3371,76.2712,14.7349
16,0.00794099,80.8463,80.8125,82.9632,81.011,1,0.098104,0.013358,1.166488,0.09304,0.19922,0.021355,0.001466,0.0002,0.000455,3.6e-05,0.004398,0.000471,0.511038,0.055933,0.127096,39.7035,32.7684,72.4719,13.9617
17,0.00768145,85.5791,85.417,85.8052,85.6186,0,0.094373,0.013013,1.12334,0.083709,0.203722,0.028987,0.00141,0.000194,0.000438,3.3e-05,0.004497,0.00064,0.515038,0.062319,0.21279,65.1685,22.4719,87.6404,21.5239
18,0.00741136,82.294,82.3935,84.8403,82.4354,0,0.091411,0.010059,1.112415,0.05973,0.20148,0.029917,0.001366,0.00015,0.000434,2.3e-05,0.004448,0.00066,0.446621,0.043234,0.195148,50.3259,30.3371,80.663,14.5283
19,0.00713177,84.6882,84.4665,85.2553,84.732,0,0.095166,0.015349,1.14671,0.092001,0.195221,0.029505,0.001422,0.000229,0.000448,3.6e-05,0.00431,0.000651,0.472793,0.042311,0.220991,31.015,48.3146,79.3296,8.2508
20,0.00684378,86.804,86.5884,87.4351,86.8239,0,0.086771,0.01039,1.141498,0.111527,0.195852,0.018515,0.001296,0.000155,0.000446,4.4e-05,0.004324,0.000409,0.441423,0.035323,0.171887,54.4944,30.3371,84.8315,16.9977
21,0.00654854,88.196,88.2515,89.1651,88.2248,0,0.094619,0.014607,1.150629,0.115916,0.195162,0.036153,0.001414,0.000218,0.000449,4.5e-05,0.004308,0.000798,0.452858,0.028756,0.166861,68.406,23.7288,92.1348,21.6642
22,0.00624721,85.9131,85.686,86.4112,85.9519,0,0.092702,0.012659,1.163975,0.08359,0.18075,0.021868,0.001385,0.000189,0.000454,3.3e-05,0.00399,0.000483,0.441445,0.023599,0.119169,48.415,33.7079,82.1229,14.5067
23,0.00594097,85.5234,85.8538,87.8484,85.6272,0,0.095027,0.010205,1.166467,0.089143,0.178706,0.021347,0.00142,0.000152,0.000455,3.5e-05,0.003945,0.000471,0.463587,0.024625,0.157709,47.825,39.3258,87.1508,13.4046
24,0.00563104,84.4655,84.4471,85.7267,84.5748,0,0.087426,0.006809,1.167289,0.052671,0.191105,0.041288,0.001306,0.000102,0.000456,2.1e-05,0.004219,0.000911,0.396348,0.025728,0.197738,31.4545,43.8202,75.2747,12.3576
25,0.00531864,89.3653,89.1431,89.6917,89.317,0,0.089358,0.013956,1.124671,0.111375,0.185719,0.036776,0.001335,0.000209,0.000439,4.3e-05,0.0041,0.000812,0.408745,0.024064,0.140359,67.6392,19.1011,86.7403,19.909
26,0.005005,90.5902,90.4434,90.4629,90.5816,0,0.086132,0.010121,1.165495,0.135804,0.1686,0.019018,0.001287,0.000151,0.000455,5.3e-05,0.003722,0.00042,0.397366,0.012806,0.172899,61.8067,28.2486,90.0552,19.1984
27,0.00469136,87.6392,87.5777,88.1922,87.6865,0,0.094161,0.008525,1.204392,0.094145,0.168808,0.021732,0.001407,0.000127,0.00047,3.7e-05,0.003727,0.00048,0.412983,0.016618,0.134015,37.3301,47.7528,85.0829,12.5826
28,0.00437896,86.971,87.3071,88.8237,87.027,0,0.088668,0.014291,1.13564,0.122575,0.162581,0.019613,0.001325,0.000214,0.000443,4.8e-05,0.003589,0.000433,0.390194,0.017096,0.167866,40.6915,44.9438,85.6354,14.1562
