round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,vim_tiny,cifar10,0.1,0,base.patch_embed,0.988719
1,0,1,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.852034
1,0,1,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.825014
1,0,1,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.897767
1,0,1,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.892215
1,0,1,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.907191
1,0,1,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.941706
1,0,1,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.958140
1,0,1,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.977556
1,0,1,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.971513
1,0,1,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.967577
1,0,1,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.980217
1,0,1,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.978285
1,0,1,vim_tiny,cifar10,0.1,13,classifier,0.146393
1,0,2,vim_tiny,cifar10,0.1,0,base.patch_embed,0.992602
1,0,2,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.810075
1,0,2,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.953887
1,0,2,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.973583
1,0,2,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.889807
1,0,2,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.927824
1,0,2,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.986817
1,0,2,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.927823
1,0,2,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.991813
1,0,2,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.985931
1,0,2,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.990827
1,0,2,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.993264
1,0,2,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.989353
