round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,16.1657,7.0378,5.0834,16.3407,0,0.176928,0.139749,3.148476,0.515453,0.55972,0.130037,0.003541,0.002797,0.001714,0.000281,0.012741,0.00296,0.429445,0.029013,0.007819,39.1931,45.5128,84.7059,13.2623
2,0.00999014,12.6921,7.9653,8.1361,13.1102,0,0.130316,0.101695,1.394831,0.360825,0.652098,0.224578,0.002608,0.002036,0.000759,0.000196,0.014843,0.005112,0.705589,0.076641,0.047887,42.3982,42.3077,84.7059,13.2371
3,0.00996061,18.4369,8.8598,9.6412,18.4507,0,0.154977,0.091499,1.162799,0.271833,0.682852,0.199832,0.003102,0.001831,0.000633,0.000148,0.015543,0.004549,0.686581,0.081304,0.013028,30.7504,51.6026,82.3529,10.4906
4,0.00991152,15.4309,10.8385,14.2944,15.9229,0,0.143033,0.090239,1.043125,0.270484,0.724124,0.242803,0.002863,0.001806,0.000568,0.000147,0.016483,0.005527,0.850922,0.10075,-0.001707,40.5845,46.4744,87.0588,12.7949
5,0.00984307,18.1697,8.5806,9.5221,18.2478,0,0.155729,0.082412,0.954299,0.257828,0.71888,0.178074,0.003117,0.00165,0.00052,0.00014,0.016364,0.004053,0.818374,0.114185,-0.015153,36.629,48.0769,84.7059,10.5834
6,0.00975553,21.9105,17.1776,17.5407,22.3196,0,0.133176,0.081036,0.92496,0.233092,0.73963,0.213239,0.002666,0.001622,0.000504,0.000127,0.016836,0.004854,0.831964,0.086003,-0.048963,43.0392,41.6667,84.7059,12.4395
7,0.00964923,21.6433,16.6671,26.9285,21.7943,0,0.162386,0.097378,0.920218,0.268129,0.715218,0.159726,0.00325,0.001949,0.000501,0.000146,0.01628,0.003636,0.843367,0.078083,-0.069985,29.7888,52.5641,82.3529,9.9857
8,0.00952461,23.6473,19.5733,21.924,23.9368,0,0.168937,0.089961,0.96641,0.247841,0.753068,0.188217,0.003381,0.001801,0.000526,0.000135,0.017142,0.004284,0.869463,0.085224,-0.067825,38.767,47.1154,85.8824,10.7743
9,0.00938215,25.5177,20.254,28.1115,25.6945,0,0.139365,0.07046,0.989929,0.294933,0.750018,0.145005,0.00279,0.00141,0.000539,0.000161,0.017072,0.003301,0.730294,0.088674,-0.076006,34.3891,53.8462,88.2353,9.4066
10,0.00922242,27.7221,24.1117,28.6857,28.0287,0,0.093584,0.038981,1.054072,0.241389,0.732742,0.184526,0.001873,0.00078,0.000574,0.000131,0.016679,0.0042,0.415203,0.070555,-0.077722,30.1169,59.2949,89.4118,8.0605
11,0.00904604,28.3901,23.5229,30.2023,28.7165,0,0.089585,0.043901,1.101796,0.225704,0.714521,0.168329,0.001793,0.000879,0.0006,0.000123,0.016264,0.003832,0.199449,0.023774,-0.067331,28.405,58.6538,87.0588,8.8399
12,0.00885371,30.1937,27.5704,31.9804,30.4236,0,0.09687,0.049594,1.171102,0.237226,0.696581,0.159209,0.001939,0.000993,0.000638,0.000129,0.015856,0.003624,0.153764,0.017919,-0.073717,28.6696,58.3893,87.0588,9.5615
13,0.0086462,30.8617,28.3417,33.1054,30.9023,0,0.091578,0.04113,1.168017,0.250599,0.677621,0.155109,0.001833,0.000823,0.000636,0.000136,0.015424,0.003531,0.110582,0.016423,-0.070952,36.1011,54.4872,90.5882,10.66
14,0.00842431,31.9973,30.0461,34.5539,32.1632,0,0.098494,0.039574,1.228792,0.242098,0.655914,0.165529,0.001971,0.000792,0.000669,0.000132,0.01493,0.003768,0.10059,0.003837,-0.073845,26.9118,62.5,89.4118,8.6538
15,0.00818893,33.4669,31.3727,35.5779,33.5078,0,0.101974,0.045043,1.246725,0.247143,0.640588,0.160113,0.002041,0.000902,0.000679,0.000135,0.014581,0.003645,0.058802,-0.002032,-0.072714,24.2017,62.8571,87.0588,7.8292
16,0.00794099,35.0701,33.7103,37.0556,35.3016,0,0.10801,0.037377,1.294563,0.243561,0.610645,0.148205,0.002162,0.000748,0.000705,0.000133,0.0139,0.003374,0.054972,0.000519,-0.065027,31.0924,57.1429,88.2353,9.9715
17,0.00768145,33.5337,31.3522,35.9048,33.7934,0,0.106348,0.05004,1.308037,0.252594,0.596008,0.134207,0.002129,0.001002,0.000712,0.000138,0.013567,0.003055,0.068494,-0.007525,-0.076152,28.2353,60.0,88.2353,8.2051
