round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,12.024,6.3645,5.3072,12.8584,0,0.152991,0.121691,2.784107,1.177631,0.415426,0.183218,0.003062,0.002436,0.001516,0.000641,0.009456,0.004171,0.322038,0.080719,0.03609,69.0647,0.0,69.0647,17.7423
2,0.00999014,16.2325,7.7671,5.0081,17.5843,0,0.151157,0.114285,1.174763,0.592638,0.508269,0.211972,0.003026,0.002288,0.00064,0.000323,0.01157,0.004825,0.494985,0.075164,0.053217,67.6259,0.0,67.6259,21.098
3,0.00996061,16.1657,11.0747,13.6654,17.3919,0,0.157098,0.109273,1.002032,0.473061,0.59785,0.32746,0.003144,0.002187,0.000546,0.000258,0.013609,0.007454,0.52913,0.122557,0.026583,66.9065,0.0,66.9065,18.466
4,0.00991152,15.5645,10.6201,20.6784,17.0535,0,0.152798,0.119617,0.847993,0.495104,0.536688,0.257494,0.003058,0.002394,0.000462,0.00027,0.012216,0.005861,0.496514,0.072899,-0.047858,55.1259,12.5,67.6259,15.6902
5,0.00984307,16.7669,12.0906,34.3716,18.1846,0,0.135118,0.101222,0.856396,0.461432,0.566874,0.287586,0.002705,0.002026,0.000466,0.000251,0.012904,0.006546,0.516273,0.07929,-0.047774,69.697,0.0,69.697,19.7052
6,0.00975553,20.3741,16.7634,30.9751,21.6461,0,0.130115,0.093296,0.918585,0.502338,0.555319,0.271474,0.002604,0.001867,0.0005,0.000274,0.01264,0.006179,0.511681,0.076883,-0.047731,69.0647,0.0,69.0647,18.9291
7,0.00964923,21.5765,17.8196,31.2636,22.7096,0,0.107553,0.074884,0.960622,0.484326,0.565406,0.266089,0.002153,0.001499,0.000523,0.000264,0.01287,0.006057,0.467858,0.063866,-0.051718,47.6619,25.0,72.6619,13.3459
8,0.00952461,25.0501,21.9459,35.1789,26.1524,0,0.122214,0.089627,0.99362,0.518623,0.565495,0.25883,0.002446,0.001794,0.000541,0.000282,0.012872,0.005892,0.463367,0.061633,-0.050467,46.223,25.0,71.223,12.0125
9,0.00938215,25.3841,21.0516,36.2153,26.497,0,0.112536,0.079228,0.990323,0.498288,0.558715,0.253619,0.002253,0.001586,0.000539,0.000271,0.012718,0.005773,0.40419,0.068244,-0.044431,35.1619,37.5,72.6619,10.5534
10,0.00922242,27.0541,23.0111,39.2901,28.1283,0,0.09401,0.067751,1.016652,0.510131,0.541958,0.240144,0.001882,0.001356,0.000554,0.000278,0.012336,0.005466,0.301177,0.048007,-0.05191,21.4211,48.2759,69.697,7.6237
