round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.9833,20.3762,26.4531,25.1276,0,0.216738,0.149607,0.444308,0.319111,1.613593,0.8742,0.00105,0.000725,0.000183,0.000132,0.03673,0.019899,0.077144,0.263043,0.035684,64.5455,0.0,64.5455,21.2528
2,0.00999014,25.9853,21.465,26.9312,25.9604,0,0.219456,0.15017,0.346952,0.235348,1.426176,0.768299,0.001064,0.000728,0.000143,9.7e-05,0.032463,0.017488,0.081334,0.123111,-0.022479,69.0647,0.0,69.0647,22.4292
3,0.00996061,25.5845,21.2724,29.6512,26.7884,0,0.234373,0.157113,0.352531,0.234656,1.362242,0.721543,0.001136,0.000761,0.000145,9.7e-05,0.031008,0.016424,0.070684,0.117662,-0.026071,69.3939,0.0,69.3939,21.7708
4,0.00991152,27.3213,23.1311,28.2354,27.9738,0,0.233192,0.152303,0.358725,0.234934,1.316785,0.680972,0.00113,0.000738,0.000148,9.7e-05,0.029973,0.015501,0.085923,0.111646,-0.028324,70.5036,0.0,70.5036,22.4316
5,0.00984307,26.6533,23.0501,33.2013,27.9584,0,0.242321,0.156781,0.358585,0.231311,1.256291,0.645771,0.001174,0.00076,0.000148,9.5e-05,0.028596,0.014699,0.080801,0.108058,-0.028139,69.0647,0.0,69.0647,22.0907
6,0.00975553,28.1897,25.1054,31.7813,29.1625,0,0.233576,0.147496,0.357357,0.227474,1.261987,0.629562,0.001132,0.000715,0.000147,9.4e-05,0.028726,0.01433,0.086913,0.094544,-0.034574,71.223,0.0,71.223,23.5167
7,0.00964923,27.5885,24.113,30.3768,28.7207,0,0.238643,0.148223,0.365834,0.231449,1.213634,0.60621,0.001157,0.000718,0.000151,9.5e-05,0.027625,0.013799,0.084317,0.093222,-0.036814,67.8019,0.0,67.8019,22.7504
8,0.00952461,28.5237,25.1715,35.8496,29.5142,0,0.229552,0.140471,0.35888,0.224972,1.241504,0.605096,0.001112,0.000681,0.000148,9.3e-05,0.02826,0.013774,0.092779,0.083886,-0.032349,59.4424,12.5,71.9424,18.6726
9,0.00938215,29.1249,25.2351,37.043,30.3208,0,0.232516,0.141992,0.363022,0.226597,1.22004,0.598844,0.001127,0.000688,0.00015,9.3e-05,0.027771,0.013631,0.087421,0.084906,-0.038803,59.6212,12.5,72.1212,17.6101
10,0.00922242,29.9933,26.1997,36.5645,31.0396,0,0.220891,0.132102,0.361497,0.223625,1.248012,0.597805,0.001071,0.00064,0.000149,9.2e-05,0.028408,0.013608,0.105562,0.078994,-0.033256,62.3201,12.5,74.8201,20.4985
