round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,28.6032,24.6383,41.2182,28.8293,0,1.202115,0.590248,1.19279,0.869758,0.633716,0.291148,0.005826,0.002861,0.000492,0.000359,0.022808,0.010479,-0.056814,0.107089,0.005942,100.0,0.0,100.0,29.6567
2,0.00999014,42.3484,38.6888,46.8694,42.4735,0,1.147642,0.566487,1.114889,0.780627,0.581617,0.270541,0.005562,0.002745,0.00046,0.000322,0.020933,0.009737,-0.059006,0.058931,-0.023894,80.0,20.0,100.0,23.35
3,0.00996061,49.7496,49.1089,59.4017,49.7665,0,1.151526,0.535635,1.06317,0.788987,0.517875,0.248088,0.005581,0.002596,0.000438,0.000325,0.018639,0.008929,-0.059127,0.025802,-0.021829,13.3333,86.6667,100.0,4.0736
4,0.00991152,49.6383,46.1277,52.6763,49.7449,0,1.160238,0.533081,1.050619,0.7298,0.504637,0.224573,0.005623,0.002584,0.000433,0.000301,0.018162,0.008083,-0.064277,0.021624,-0.036558,60.0,40.0,100.0,17.5474
5,0.00984307,47.8575,44.4381,57.198,47.904,0,1.169208,0.51834,1.104504,0.760503,0.480002,0.207973,0.005666,0.002512,0.000455,0.000314,0.017276,0.007485,-0.066539,0.016218,-0.057918,40.0,60.0,100.0,11.6412
6,0.00975553,50.7513,47.693,53.7471,50.8857,0,1.170408,0.512794,1.01931,0.635759,0.504961,0.215542,0.005672,0.002485,0.00042,0.000262,0.018174,0.007758,-0.064702,0.023057,-0.056866,20.0,80.0,100.0,6.3953
7,0.00964923,58.3194,56.0486,62.9509,58.2289,0,1.163744,0.506304,0.979189,0.527684,0.512099,0.217839,0.00564,0.002454,0.000404,0.000218,0.018431,0.00784,-0.065682,0.01225,-0.060846,40.0,60.0,100.0,11.6219
8,0.00952461,42.9605,39.8908,44.0636,43.106,0,1.153191,0.498613,1.186468,0.856869,0.524942,0.215698,0.005589,0.002416,0.000489,0.000353,0.018893,0.007763,-0.064871,0.012567,-0.066578,6.1538,93.8462,100.0,2.0488
9,0.00938215,54.5353,52.1733,63.279,54.5429,0,1.152104,0.505319,0.982444,0.480483,0.550401,0.232,0.005584,0.002449,0.000405,0.000198,0.019809,0.00835,-0.063155,0.030151,-0.068118,20.0,80.0,100.0,6.1808
10,0.00922242,41.8475,38.0086,44.5609,41.9517,0,1.160045,0.499807,1.074093,0.502361,0.581427,0.236475,0.005622,0.002422,0.000443,0.000207,0.020926,0.008511,-0.059765,0.036081,-0.05729,6.1538,93.8462,100.0,2.1013
11,0.00904604,57.3734,56.068,65.7027,57.3632,0,1.184307,0.529032,1.215295,0.671831,0.617063,0.266578,0.00574,0.002564,0.000501,0.000277,0.022209,0.009594,-0.0506,0.034796,-0.051642,100.0,0.0,100.0,29.4622
12,0.00885371,40.345,30.5356,38.0214,40.4313,0,1.168958,0.584299,0.990911,0.489443,0.650417,0.3011,0.005665,0.002832,0.000409,0.000202,0.023409,0.010837,-0.028744,0.039828,-0.033703,6.1538,93.8462,100.0,1.8919
