round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,11.6232,4.22,12.2113,12.4698,0,0.500796,0.025198,4.678477,0.094489,1.35873,0.053622,0.002427,0.000122,0.001929,3.9e-05,0.030928,0.001221,0.405057,0.157448,0.47952,13.5526,20.0,33.5526,4.4336
2,0.00999014,22.2445,14.2624,36.0413,21.8666,0,0.29492,0.026713,2.865369,0.069748,0.892131,0.023242,0.001429,0.000129,0.001182,2.9e-05,0.020307,0.000529,0.313337,0.127788,0.2078,12.4685,22.6667,35.1351,3.8154
3,0.00996061,32.5317,29.4586,40.257,32.5634,0,0.283043,0.01637,2.772738,0.06077,0.830226,0.020551,0.001372,7.9e-05,0.001143,2.5e-05,0.018898,0.000468,0.232385,0.086938,0.107087,14.1667,23.3333,37.5,4.365
4,0.00991152,40.481,40.1229,44.5059,40.235,0,0.276288,0.011333,2.819098,0.076411,0.80045,0.024008,0.001339,5.5e-05,0.001163,3.2e-05,0.01822,0.000546,0.18621,0.068807,0.096581,8.8509,27.3333,36.1842,2.796
5,0.00984307,44.823,44.4816,47.814,44.4576,0,0.280173,0.014039,2.885703,0.104023,0.779227,0.018509,0.001358,6.8e-05,0.00119,4.3e-05,0.017737,0.000421,0.172839,0.052247,0.073459,13.7624,34.2105,47.973,3.8748
6,0.00975553,47.161,46.3808,49.6588,46.8939,0,0.292774,0.022245,2.973267,0.066682,0.753393,0.017308,0.001419,0.000108,0.001226,2.7e-05,0.017149,0.000394,0.13772,0.04236,0.062182,8.1081,30.4054,38.5135,2.6994
7,0.00964923,47.8958,47.3776,51.0632,47.4527,0,0.292195,0.014876,3.062142,0.105354,0.727357,0.021864,0.001416,7.2e-05,0.001263,4.3e-05,0.016557,0.000498,0.12741,0.029858,0.07099,11.2342,31.3333,42.5676,3.4881
8,0.00952461,50.0334,49.7706,52.1326,49.7368,0,0.310198,0.019152,3.212666,0.103318,0.723681,0.024305,0.001503,9.3e-05,0.001325,4.3e-05,0.016473,0.000553,0.103333,0.02265,0.040493,22.045,31.3333,53.3784,6.0904
9,0.00938215,51.503,50.9882,52.4967,51.208,0,0.311655,0.017954,3.260253,0.105559,0.70763,0.01776,0.00151,8.7e-05,0.001345,4.4e-05,0.016107,0.000404,0.093241,0.017456,0.049955,8.6126,37.3333,45.9459,2.7269
10,0.00922242,52.3046,52.0279,53.7629,51.7688,0,0.321182,0.011574,3.373316,0.129909,0.676397,0.02172,0.001557,5.6e-05,0.001391,5.4e-05,0.015397,0.000494,0.082637,0.012851,0.020582,18.0789,26.0,44.0789,5.561
11,0.00904604,52.7054,52.3951,56.1508,52.4639,0,0.331674,0.019575,3.425986,0.098901,0.658127,0.016768,0.001607,9.5e-05,0.001413,4.1e-05,0.014981,0.000382,0.071802,0.009257,0.026155,14.207,35.1351,49.3421,4.205
12,0.00885371,52.4382,51.9675,55.0076,51.9561,0,0.332242,0.013406,3.481921,0.118616,0.629666,0.015465,0.00161,6.5e-05,0.001436,4.9e-05,0.014333,0.000352,0.070334,0.006809,0.016087,18.6757,32.0,50.6757,4.7959
13,0.0086462,55.177,54.5979,56.6008,54.7473,0,0.338027,0.014788,3.595935,0.129221,0.612684,0.025065,0.001638,7.2e-05,0.001483,5.3e-05,0.013946,0.000571,0.075453,0.004621,0.005423,16.0631,38.6667,54.7297,4.5327
14,0.00842431,54.843,54.2979,56.8349,54.5143,0,0.337214,0.015438,3.581309,0.132919,0.606121,0.026005,0.001634,7.5e-05,0.001477,5.5e-05,0.013797,0.000592,0.075071,0.002069,0.017669,16.6847,34.6667,51.3514,5.1247
15,0.00818893,54.4422,54.1585,56.5261,53.9559,0,0.34323,0.00823,3.611604,0.082846,0.591374,0.02044,0.001663,4e-05,0.001489,3.4e-05,0.013461,0.000465,0.067587,-0.000103,0.012766,15.011,33.3333,48.3444,4.657
16,0.00794099,54.3086,53.4784,56.4273,53.965,0,0.346002,0.015878,3.675092,0.148174,0.567358,0.021753,0.001677,7.7e-05,0.001516,6.1e-05,0.012915,0.000495,0.072273,-0.001811,0.00458,20.6667,29.3333,50.0,6.0265
17,0.00768145,56.2458,55.8396,57.6748,55.7384,0,0.357712,0.016387,3.74803,0.133209,0.544561,0.017314,0.001734,7.9e-05,0.001546,5.5e-05,0.012396,0.000394,0.061869,-0.002141,-0.008356,10.8108,41.2162,52.027,3.6252
18,0.00741136,55.0434,54.5891,58.7058,54.7516,0,0.344276,0.012017,3.668366,0.124134,0.531535,0.02928,0.001668,5.8e-05,0.001513,5.1e-05,0.012099,0.000666,0.065078,-0.00239,0.011045,23.3604,28.6667,52.027,6.7684
