round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,40.5345,32.7573,39.9055,39.3962,0,0.165658,0.082126,3.910606,0.661473,0.662586,0.070104,0.003316,0.001644,0.002129,0.00036,0.023847,0.002523,0.48852,0.043763,0.101803,52.4874,39.7059,92.1933,15.2563
2,0.00999014,27.2272,15.1276,27.1553,27.8102,0,0.104685,0.03316,1.529725,0.442591,0.56183,0.32535,0.002095,0.000664,0.000833,0.000241,0.020221,0.01171,0.799774,0.276246,0.227011,23.6111,70.8333,94.4444,8.3859
3,0.00996061,51.9488,43.8534,42.677,51.0464,0,0.138626,0.057536,1.544834,0.467829,0.743525,0.461168,0.002775,0.001152,0.000841,0.000255,0.02676,0.016598,0.836681,0.215821,0.191077,47.9625,44.2308,92.1933,14.3865
4,0.00991152,51.6147,46.3672,65.72,52.2302,0,0.088922,0.028848,1.240239,0.39708,0.597125,0.342456,0.00178,0.000577,0.000675,0.000216,0.021491,0.012325,0.780902,0.16616,0.227776,21.2886,74.0385,95.3271,6.6343
5,0.00984307,56.069,47.5622,74.7467,55.1411,0,0.094021,0.040908,1.222508,0.380379,0.664931,0.255022,0.001882,0.000819,0.000666,0.000207,0.023931,0.009178,0.762994,0.179419,0.162097,29.2972,67.3077,96.6049,8.2309
6,0.00975553,61.7483,57.8633,71.145,62.0482,0,0.063151,0.031214,1.150197,0.396442,0.53582,0.291506,0.001264,0.000625,0.000626,0.000216,0.019285,0.010492,0.543656,0.134991,0.058376,19.4909,74.3363,93.8272,6.7713
7,0.00964923,61.0245,53.3649,49.7294,60.2977,0,0.080255,0.033411,1.276959,0.343008,0.711984,0.327183,0.001606,0.000669,0.000695,0.000187,0.025625,0.011776,0.673025,0.152783,0.194631,19.7175,75.9615,95.679,6.1134
8,0.00952461,68.1514,65.7734,73.942,68.2317,0,0.053939,0.028311,1.176275,0.397402,0.559932,0.349688,0.00108,0.000567,0.00064,0.000216,0.020152,0.012586,0.406248,0.103537,0.031957,16.074,80.531,96.6049,4.8032
9,0.00938215,65.1448,61.5281,69.9031,64.5887,0,0.073221,0.028197,1.323529,0.351161,0.71631,0.329026,0.001466,0.000564,0.000721,0.000191,0.025781,0.011842,0.572341,0.129331,0.172974,21.0751,75.2212,96.2963,6.3872
10,0.00922242,70.3229,67.8678,74.3901,70.2973,0,0.052698,0.024652,1.252542,0.430998,0.52153,0.275781,0.001055,0.000493,0.000682,0.000235,0.01877,0.009926,0.36738,0.072819,0.012466,23.8723,72.1154,95.9877,6.5146
