epoch,accuracy_test_before,macro_f1_test_before,macro_precision_test_before,macro_recall_test_before,accuracy_test_after,macro_f1_test_after,macro_precision_test_after,macro_recall_test_after
0,23.775055679287306,13.729435863721301,18.934469517491905,23.94798528928905,83.35189309576838,82.75908902343927,85.77477559096276,83.24943112425476
1,42.26057906458797,33.907419703285626,40.07487952940084,42.539239023837396,91.36971046770601,91.30651309856094,91.58475473785221,91.33972074370695
2,54.84409799554566,50.620368040388584,63.50532100541217,55.127124826908315,82.34966592427617,81.79776813497026,87.00414462530722,82.19924582293334
3,47.66146993318486,41.31291257928813,56.567332981940545,47.84890002517322,93.42984409799554,93.40637449846542,93.41821223036784,93.40500884493501
4,54.89977728285078,51.42621326125999,59.885215289153436,54.98239554200865,87.41648106904232,87.4806326688533,90.29947547173141,87.34904590299476
5,68.8195991091314,67.58813611758244,74.91984439425846,68.98853114044648,87.80623608017817,87.96357967097642,89.86392311572722,87.71460172089577
6,67.42761692650335,66.49292101732911,70.94702684006066,67.5462819708773,95.37861915367483,95.32833082747358,95.39434566603413,95.35314028273775
7,70.71269487750557,68.1373558973265,75.42934881588789,70.54008212713305,94.37639198218262,94.32969242237968,94.46404806694126,94.3581495337553
8,64.69933184855235,62.97358008858033,70.27932921128662,64.90737184084993,95.26726057906458,95.23435018949003,95.36069264916267,95.25098882561319
9,64.42093541202672,57.56686604282657,74.46344915901953,64.12904275352028,94.59910913140311,94.48201400580501,94.77591511736014,94.57328768809599
10,53.619153674832965,43.868634473750866,61.69878930879924,54.05803059277201,93.59688195991092,93.53043661201971,93.92341661999362,93.59657737656717
11,60.41202672605791,51.06184953036297,72.33173396054073,60.114002672234015,94.65478841870824,94.5776016829435,94.80360330405401,94.62967338562177
12,59.57683741648106,51.59812644355741,73.67107804955583,60.04736096489083,95.54565701559021,95.48763257644464,95.60323417576144,95.5255345611501
13,58.9086859688196,49.28927028377628,71.35388618035712,58.580464664969824,95.37861915367483,95.33540835665809,95.37125208510868,95.36425334779437
