epoch,accuracy_test_before,macro_f1_test_before,macro_precision_test_before,macro_recall_test_before,accuracy_test_after,macro_f1_test_after,macro_precision_test_after,macro_recall_test_after
0,8.617234468937877,3.845731934614184,7.787384734093323,8.788166225666224,42.55177020708083,40.853630653141416,42.35153741986182,42.76991350039867
1,16.566466265865063,9.369437781095732,9.146806933470108,17.040897952397632,42.418169672678694,40.714767742032656,43.096909701630075,43.07282278474352
2,16.90046760187041,8.038102182061497,5.509772311121726,16.7252331002331,47.160988643954575,45.75409532684548,47.46630457168354,47.07988269488189
3,22.44488977955912,18.85131215238883,28.912868533224888,22.63199322826374,49.0313961255845,47.578560192510686,49.018784196450476,48.72499531125382
4,20.70808283233133,14.677466560906522,21.717420325111718,20.727096731760913,48.296593186372746,46.83598177148912,48.52028811519549,48.187467056810576
5,22.31128924515698,18.337329460299756,28.58007144777293,22.764569401595264,49.09819639278557,48.517451289827235,48.98463669896905,49.112890022068115
6,22.712090848363392,17.73325137686232,37.75801778133793,22.689024846687303,52.77221108884436,51.678679960224805,52.65053452045328,52.63749276751181
7,26.920507682030724,23.29251847299248,33.20021619438243,27.30710220796783,52.705410821643284,52.47563066020427,53.34270800954759,52.63001251151476
8,26.920507682030724,21.723684376040847,35.58803107198029,26.990314423793443,55.177020708082836,54.904208859185275,55.41792138337376,55.10065457365643
9,29.191716766867064,25.474072151095246,36.242211072189306,29.41553324292444,54.10821643286573,53.76913551940989,54.93162368424939,54.20702352557948
10,29.659318637274552,26.574717770986002,35.21248172364473,29.90918111841564,54.776219104876425,54.381128722743945,55.73760052887958,54.4971631290806
11,30.26052104208417,26.79506727040954,36.07054383889188,30.354368530262576,52.30460921843687,52.526437116272184,53.66304042602364,52.50961762858461
12,31.99732798931196,29.522740759622717,37.691691556699766,32.20886927594365,55.11022044088176,55.188304199302806,55.69093235000723,55.17554515982661
13,32.331329325317306,29.206541840212818,34.80299966429378,32.497602238063635,55.778223112892455,55.68206444363426,56.2020239381747,55.84875748075058
14,32.99933199732799,29.926005907658283,36.288299042592634,33.27144004525911,55.577822311289246,55.530383786249324,55.89503778238238,55.5261611587444
15,34.13493653974616,31.73052003303417,39.22698299753322,34.331489235711565,55.978623914495664,55.39763779680944,55.67508190385817,55.9827251661249
16,35.47094188376754,33.7618361886737,39.94913371346642,35.50183629081168,55.778223112892455,55.06848310519927,55.360396069285336,55.751682421536096
17,34.535738142952574,32.662743419128724,40.476062956949015,34.59708615178067,54.30861723446894,54.071676564080896,54.46157959820213,54.151221974566774
18,35.00334001336005,32.761486657301525,39.66360922451321,35.19758578730621,56.446225784903135,56.520024221689155,57.19649842192622,56.4861713756166
19,34.46893787575151,32.5814548984403,38.19684214274457,34.54796671162741,55.177020708082836,55.17124278385952,56.14347197993991,55.2558009150492
20,35.20374081496326,33.01901515896247,39.14308647732514,35.160183407307144,56.51302605210421,55.498891964953835,55.90513657501124,56.3731295139961
21,36.4061456245825,34.82049595777374,40.626254045739316,36.30716943460527,55.51102204408818,54.67087158425572,55.66371916939278,55.540852586794784
22,37.27454909819639,36.09431583372543,39.816862253092324,37.338914898362965,55.71142284569138,55.757841364552775,56.244156380813436,55.65315402022891
23,37.80895123580494,35.452153722261336,41.49062451750164,37.7213721576939,57.64863059452237,57.2765041603444,57.69153372599871,57.75053680226239
24,38.00935203740815,36.76238732746967,41.641697158022936,38.14158641063915,55.51102204408818,55.64701726867345,56.30839586611634,55.61370219203043
25,38.142952571810284,36.179407901164076,41.47956502433677,38.10636166091225,54.90981963927856,54.7031543043144,55.02744113562643,55.14265873758146
26,38.5437541750167,37.25063713367839,42.77441027504628,38.657713806080594,56.1122244488978,55.981265286505945,56.20521440128341,56.12394688252766
27,37.60855043420174,36.54785624911016,41.514924421490804,37.53474002740635,56.51302605210421,56.54048270023411,56.951715920644176,56.56021014133415
28,37.40814963259853,35.848905107014765,41.914114641158854,37.496235487099305,56.446225784903135,56.52106992883213,57.2178764766831,56.54733305193278
29,38.476953907815634,36.97127394820749,42.05996166903546,38.46180863613956,54.97661990647963,55.18648808642145,55.836012103443025,55.14676867635797
30,37.80895123580494,36.84057099462751,41.34335558623373,37.8176749388791,54.44221776887107,54.43852675672745,55.16011434754156,54.40189440638369
31,38.81095524382098,37.59746425865399,43.144154609187495,38.78178393082183,55.91182364729459,55.896347462930464,56.52866675266427,55.90677669652761
32,37.140948563794254,35.98899169617892,39.829962897353,37.05163051750464,55.845023380093515,55.668231308430926,55.69831227783247,55.96423297536053
33,38.00935203740815,36.99183532608533,40.53725238136856,37.97811225865296,55.177020708082836,55.056517812809545,56.29457537727619,55.292267199693754
34,38.00935203740815,37.16730630385601,40.61598415544044,38.001206244767054,55.51102204408818,55.42181593991591,55.535684887993966,55.61391734522919
35,37.87575150300601,36.95925252188176,40.6081247653679,37.87386144927839,54.642618570474276,54.621746750121346,54.984954971317975,54.61815929731242
36,39.011356045424186,38.16233451838623,41.47178010760889,38.98428365075111,56.179024716098866,56.177573801971484,56.9630153847614,56.29784925094563
37,38.276553106212425,37.09219267557933,40.529904475904885,38.27682079990192,55.31062124248497,55.38094433917819,55.5794393540087,55.396372599202415
38,37.87575150300601,36.884290561292424,40.15884530789904,37.72202703302779,57.64863059452237,57.46247247917397,57.929608981933,57.765196751661676
39,38.677354709418836,38.0683964746659,40.51218862360386,38.74308224413584,56.1122244488978,56.26441795194174,57.126204558063534,56.26461810996386
40,39.54575818303273,38.68395042890946,42.279053096406486,39.51974534732005,56.91382765531062,56.86442310857742,57.22796236571243,57.00199538829238
41,38.81095524382098,38.01200241078324,40.95009553740089,38.76071713312719,55.778223112892455,55.80161951438719,55.99978408678178,55.804953099611396
42,39.14495657982632,38.45929145305293,41.31306715714722,39.26437347183524,55.577822311289246,55.52798322547464,55.888357957871506,55.55089413323269
43,38.877755511022045,38.30593059451146,40.663405879162234,38.81825844172352,55.04342017368069,55.23575159779879,56.35291921100865,55.07033184298598
44,39.54575818303273,38.82187057588914,42.02743016187136,39.466032341341396,55.444221776887105,55.42828959889744,55.796263058154885,55.590763850085544
45,39.21175684702739,38.35517745015957,41.48392597001099,39.18228243459682,56.71342685370742,56.81370822597801,57.42817853836317,56.70098441367873
46,38.61055444221777,38.05955429278408,40.879825184591965,38.550455674316645,57.11422845691383,57.10742113960552,57.593974658143644,57.14625903541541
47,40.08016032064128,39.677508169834056,41.581665892657966,40.05410006345217,55.71142284569138,55.529272598090316,56.354501263853884,55.750558039189194
48,39.54575818303273,38.8808141082549,41.43817869967548,39.457279065901496,57.047428189712754,56.72621171957888,57.00306059271447,57.023697181056754
49,39.74615898463594,39.02617503349941,40.78449149737074,39.655920788429384,58.183032732130926,58.142504109566204,58.20189081095896,58.17077696160513
