round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,45.3229,38.5357,36.0399,45.3206,0,0.148322,0.060331,4.200604,0.903501,0.437954,0.157273,0.002969,0.001208,0.002287,0.000492,0.015762,0.00566,0.545649,0.078571,0.132677,41.253,53.1915,94.4444,13.613
2,0.00999014,26.8931,14.1757,30.171,27.2632,0,0.130312,0.053608,1.589913,0.441882,0.358136,0.153818,0.002608,0.001073,0.000866,0.000241,0.01289,0.005536,0.797926,0.256691,0.284214,32.8704,62.5,95.3704,9.9035
3,0.00996061,63.9198,63.2087,68.7465,63.7693,0,0.10106,0.049423,1.373081,0.501828,0.357257,0.23902,0.002023,0.000989,0.000748,0.000273,0.012858,0.008603,0.787988,0.209325,0.013219,22.056,71.1538,93.2099,7.0419
4,0.00991152,66.2027,65.8157,67.5859,66.1638,0,0.070161,0.029738,1.16107,0.39412,0.281472,0.082775,0.001404,0.000595,0.000632,0.000215,0.01013,0.002979,0.783164,0.181194,0.099383,21.5694,72.5664,94.1358,7.4867
5,0.00984307,71.9933,71.7883,73.1471,71.9233,0,0.077015,0.039285,1.203829,0.379442,0.279333,0.080739,0.001542,0.000786,0.000655,0.000207,0.010053,0.002906,0.744596,0.124253,-0.006302,18.1387,76.9231,95.0617,6.2202
6,0.00975553,74.5546,74.3166,74.5855,74.5159,0,0.056898,0.023366,1.114659,0.378777,0.274405,0.072787,0.001139,0.000468,0.000607,0.000206,0.009876,0.00262,0.63796,0.112696,-0.010085,21.3319,74.0385,95.3704,6.1654
7,0.00964923,73.7751,72.9434,73.9635,73.7093,0,0.062116,0.02966,1.178226,0.345437,0.281349,0.06929,0.001243,0.000594,0.000642,0.000188,0.010126,0.002494,0.570053,0.086622,-0.057074,31.8376,65.3846,97.2222,9.6179
8,0.00952461,75.3898,75.2112,75.1945,75.2889,0,0.059995,0.022587,1.155854,0.315241,0.281605,0.087291,0.001201,0.000452,0.000629,0.000172,0.010135,0.003142,0.571864,0.079907,-0.017724,24.8694,70.1923,95.0617,7.2765
9,0.00938215,75.6125,75.0811,75.5485,75.5215,0,0.053964,0.022997,1.236103,0.395182,0.266321,0.051044,0.00108,0.00046,0.000673,0.000215,0.009585,0.001837,0.479695,0.065804,-0.025845,18.1115,77.8761,95.9877,6.2411
10,0.00922242,78.0624,77.7178,78.1311,77.9864,0,0.058047,0.021394,1.297874,0.35481,0.263242,0.089544,0.001162,0.000428,0.000707,0.000193,0.009474,0.003223,0.477387,0.050243,-0.045967,22.5309,75.0,97.5309,7.3195
11,0.00904604,79.0089,78.8531,78.8455,78.8826,0,0.054567,0.019188,1.281448,0.359535,0.253845,0.0639,0.001092,0.000384,0.000698,0.000196,0.009136,0.0023,0.463273,0.056992,-0.024375,22.5665,74.0385,96.6049,6.37
12,0.00885371,77.7283,77.2881,78.2457,77.697,0,0.055784,0.022926,1.315163,0.391554,0.250926,0.05587,0.001117,0.000459,0.000716,0.000213,0.009031,0.002011,0.39308,0.041583,-0.052545,25.1912,70.7965,95.9877,7.5917
13,0.0086462,79.343,79.122,79.1448,79.2144,0,0.056189,0.017267,1.334239,0.322328,0.27291,0.095334,0.001125,0.000346,0.000726,0.000175,0.009822,0.003431,0.403421,0.055105,-0.023528,19.029,77.8846,96.9136,6.4467
14,0.00842431,78.1737,77.7837,78.2736,78.0995,0,0.055972,0.017987,1.383877,0.366336,0.250558,0.065945,0.00112,0.00036,0.000753,0.000199,0.009018,0.002373,0.349928,0.032937,-0.036468,19.6462,77.8846,97.5309,6.391
15,0.00818893,78.9532,78.8218,79.067,78.8804,0,0.056981,0.017617,1.377234,0.389441,0.25587,0.09048,0.001141,0.000353,0.00075,0.000212,0.009209,0.003256,0.334574,0.036032,-0.05364,23.528,73.0769,96.6049,6.583
16,0.00794099,77.7283,77.1243,78.1037,77.633,0,0.055585,0.018699,1.41819,0.351879,0.232493,0.055298,0.001113,0.000374,0.000772,0.000192,0.008368,0.00199,0.300268,0.023877,-0.056615,20.952,75.9615,96.9136,6.0538
17,0.00768145,80.1782,80.0012,80.0766,80.0561,0,0.05876,0.016396,1.400786,0.308572,0.254888,0.104669,0.001176,0.000328,0.000763,0.000168,0.009174,0.003767,0.3156,0.029715,-0.032782,21.2963,75.0,96.2963,6.3704
18,0.00741136,78.9532,78.5589,79.1776,78.8629,0,0.059483,0.019055,1.43473,0.4082,0.23093,0.045026,0.001191,0.000381,0.000781,0.000222,0.008311,0.001621,0.312695,0.023006,-0.062278,23.1838,74.0385,97.2222,7.2512
19,0.00713177,81.3474,80.9615,81.0724,81.2099,0,0.057708,0.01603,1.468701,0.317361,0.239786,0.083883,0.001155,0.000321,0.0008,0.000173,0.00863,0.003019,0.285032,0.019877,-0.056604,22.5309,75.0,97.5309,6.7098
20,0.00684378,82.294,82.2058,82.4011,82.1643,0,0.058604,0.017753,1.480778,0.409295,0.222939,0.06379,0.001173,0.000355,0.000806,0.000223,0.008024,0.002296,0.297052,0.021299,-0.052356,18.9965,76.9912,95.9877,6.0212
21,0.00654854,81.7929,81.4909,81.5542,81.6284,0,0.057093,0.01779,1.437552,0.434323,0.223858,0.055553,0.001143,0.000356,0.000783,0.000236,0.008057,0.001999,0.25339,0.019433,-0.057716,22.8751,74.0385,96.9136,6.901
22,0.00624721,81.8486,81.6496,81.7388,81.6925,0,0.055574,0.015213,1.384144,0.267506,0.225948,0.064823,0.001112,0.000305,0.000754,0.000146,0.008132,0.002333,0.24539,0.018376,-0.042767,19.3376,77.8846,97.2222,5.843
23,0.00594097,81.2361,80.9095,81.2544,81.1215,1,0.057764,0.015153,1.439348,0.288638,0.220212,0.061007,0.001156,0.000303,0.000784,0.000157,0.007926,0.002196,0.264401,0.017703,-0.059453,22.2222,75.0,97.2222,6.3666
24,0.00563104,82.294,82.1556,82.2007,82.1382,0,0.057027,0.015967,1.41913,0.310224,0.224849,0.063875,0.001141,0.00032,0.000773,0.000169,0.008092,0.002299,0.259423,0.019031,-0.054903,19.6138,76.9912,96.6049,6.5046
25,0.00531864,81.8486,81.5066,82.0229,81.756,0,0.058554,0.015573,1.498027,0.318398,0.206935,0.058237,0.001172,0.000312,0.000816,0.000173,0.007448,0.002096,0.243675,0.018788,-0.048657,21.9108,75.9615,97.8723,6.7609
26,0.005005,82.1826,82.0752,82.1729,82.0124,0,0.059332,0.011858,1.464259,0.226,0.217913,0.090998,0.001188,0.000237,0.000797,0.000123,0.007843,0.003275,0.260353,0.025802,-0.042576,24.7626,73.0769,97.8395,7.1046
27,0.00469136,83.0735,82.6948,83.2327,82.9876,0,0.059713,0.02018,1.450245,0.428183,0.205628,0.061332,0.001195,0.000404,0.00079,0.000233,0.007401,0.002207,0.238287,0.019314,-0.056419,21.5693,75.9615,97.5309,7.2571
28,0.00437896,82.5167,82.3229,82.556,82.37,0,0.057619,0.012887,1.3487,0.229778,0.217651,0.088146,0.001153,0.000258,0.000734,0.000125,0.007833,0.003172,0.254344,0.030764,-0.022756,22.2222,75.0,97.2222,7.3125
29,0.00406903,84.1871,83.8286,84.0508,84.0797,0,0.059327,0.015027,1.494047,0.325873,0.198313,0.072001,0.001187,0.000301,0.000813,0.000177,0.007137,0.002591,0.239629,0.016239,-0.071348,18.0318,79.8077,97.8395,5.5465
30,0.00376279,84.3541,84.2418,84.2943,84.2064,0,0.060125,0.013059,1.42884,0.387938,0.211502,0.088804,0.001203,0.000261,0.000778,0.000211,0.007612,0.003196,0.251724,0.022621,-0.067888,26.6857,71.1538,97.8395,7.5352
