round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,33.686,21.5142,16.4695,33.8902,0,0.118329,0.124234,1.607797,1.008177,1.145062,0.680369,0.001768,0.001856,0.000628,0.000394,0.025278,0.01502,0.353296,0.129587,0.100578,50.0,50.0,100.0,15.6842
2,0.00999014,27.8953,15.453,39.7699,28.0858,0,0.149503,0.159649,1.527646,1.147375,1.330463,0.935654,0.002234,0.002385,0.000596,0.000448,0.029371,0.020655,0.352939,0.057612,0.028703,50.0,50.0,100.0,16.38
3,0.00996061,24.8886,9.9643,6.2222,25.0,0,0.198832,0.167053,1.622107,0.86359,1.416827,1.212733,0.002971,0.002496,0.000633,0.000337,0.031277,0.026772,0.375716,0.117027,0.189464,100.0,0.0,100.0,30.193
4,0.00991152,45.6013,33.3046,33.2078,45.3745,0,0.194054,0.148378,1.29142,0.861454,1.54284,1.139254,0.002899,0.002217,0.000504,0.000336,0.034059,0.02515,0.272628,0.066931,0.13705,37.5,62.5,100.0,11.2122
5,0.00984307,27.8396,15.6723,27.9509,27.9712,0,0.213466,0.211778,1.355617,0.828327,1.372395,1.344194,0.003189,0.003164,0.000529,0.000323,0.030296,0.029674,0.240123,0.079589,0.124629,100.0,0.0,100.0,28.6235
6,0.00975553,44.8775,31.7723,32.0385,44.6152,0,0.238214,0.174966,1.32558,0.767568,1.631964,1.104107,0.003559,0.002614,0.000517,0.0003,0.036026,0.024374,0.228096,0.09524,0.155541,39.0625,60.9375,100.0,11.3686
7,0.00964923,35.0223,25.1032,26.3826,35.2044,0,0.195171,0.13617,1.122181,0.579652,1.296544,1.199475,0.002916,0.002034,0.000438,0.000226,0.028622,0.026479,0.178107,0.072801,0.069901,100.0,0.0,100.0,28.8252
8,0.00952461,48.5523,42.6838,48.419,48.4251,0,0.286063,0.216841,1.518525,0.77875,1.681067,1.129311,0.004274,0.00324,0.000593,0.000304,0.03711,0.02493,0.2743,0.108449,0.175479,50.0,50.0,100.0,13.8455
9,0.00938215,37.1381,27.4021,28.8507,37.3338,0,0.180508,0.096084,1.066485,0.518091,1.104226,0.860535,0.002697,0.001436,0.000416,0.000202,0.024376,0.018997,0.109766,0.048788,-0.012154,100.0,0.0,100.0,29.0045
10,0.00922242,55.7906,48.3245,61.4265,55.5244,0,0.232932,0.156647,1.204149,0.630893,1.524925,1.039374,0.00348,0.00234,0.00047,0.000246,0.033664,0.022945,0.188324,0.061795,0.153602,50.0,50.0,100.0,16.167
11,0.00904604,30.4566,19.8037,30.0188,30.606,0,0.18199,0.111572,1.062992,0.492764,1.107614,0.890942,0.002719,0.001667,0.000415,0.000192,0.024451,0.019668,0.105236,0.050509,0.006813,100.0,0.0,100.0,29.1073
12,0.00885371,54.5657,44.5632,49.7559,54.2735,0,0.244369,0.15116,1.191357,0.654334,1.450749,0.962684,0.003651,0.002258,0.000465,0.000255,0.032026,0.021252,0.153641,0.039267,0.149293,43.1232,56.8768,100.0,12.2777
