round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,20.9085,15.966,23.9166,20.7445,0,0.210731,0.026252,2.48081,0.170402,0.679393,0.064852,0.004218,0.000525,0.001351,9.3e-05,0.015465,0.001476,0.688394,0.303577,0.390737,10.5861,12.0805,22.6667,3.6583
2,0.00999014,23.9145,20.2958,28.0231,23.7785,0,0.152841,0.01428,0.912867,0.055758,0.356273,0.028245,0.003059,0.000286,0.000497,3e-05,0.00811,0.000643,0.981554,0.292729,0.243405,17.3862,9.4595,26.8456,5.6006
3,0.00996061,25.3173,22.6751,23.2888,25.1743,0,0.131974,0.016511,0.898353,0.066935,0.341483,0.0211,0.002642,0.00033,0.000489,3.6e-05,0.007773,0.00048,0.975902,0.234304,0.075289,16.8919,10.8108,27.7027,4.4765
4,0.00991152,24.8497,21.1323,22.3761,24.7819,0,0.129023,0.016634,0.987297,0.076516,0.378132,0.022549,0.002583,0.000333,0.000538,4.2e-05,0.008607,0.000513,0.96598,0.192963,0.065138,13.0828,16.4474,29.5302,3.9525
5,0.00984307,27.1209,25.5695,27.0945,26.9858,0,0.118791,0.020411,1.05223,0.071184,0.408298,0.019882,0.002378,0.000409,0.000573,3.9e-05,0.009294,0.000453,0.952623,0.204893,0.054416,13.2112,13.8158,27.027,3.6885
6,0.00975553,30.3273,29.673,30.0203,30.4026,0,0.115632,0.022378,1.146831,0.054595,0.434519,0.028214,0.002314,0.000448,0.000624,3e-05,0.009891,0.000642,0.937497,0.19104,0.03282,20.0583,13.7255,33.7838,5.8668
7,0.00964923,30.9953,29.4633,29.6741,30.889,0,0.108103,0.010063,1.235931,0.054601,0.466442,0.022278,0.002164,0.000201,0.000673,3e-05,0.010617,0.000507,0.916712,0.158066,0.000295,13.0991,17.5676,30.6667,4.7915
8,0.00952461,32.7989,31.7347,32.2558,32.8459,0,0.104012,0.024435,1.258186,0.053109,0.492196,0.029623,0.002082,0.000489,0.000685,2.9e-05,0.011204,0.000674,0.883958,0.130113,0.014387,14.8649,16.8919,31.7568,4.0771
9,0.00938215,32.6653,31.3148,31.3874,32.6111,0,0.098529,0.008786,1.314478,0.056275,0.518189,0.025977,0.001972,0.000176,0.000716,3.1e-05,0.011795,0.000591,0.873029,0.097797,-0.035833,8.3604,22.973,31.3333,2.5065
10,0.00922242,35.2037,34.177,34.4225,34.9945,0,0.094675,0.011469,1.379411,0.054814,0.535897,0.026963,0.001895,0.00023,0.000751,3e-05,0.012198,0.000614,0.851949,0.081952,-0.024827,12.0,22.6667,34.6667,3.7782
11,0.00904604,34.6693,33.166,33.2858,34.637,0,0.100523,0.012903,1.410163,0.067862,0.539487,0.020728,0.002012,0.000258,0.000768,3.7e-05,0.01228,0.000472,0.853297,0.076847,-0.031974,15.7658,17.5676,33.3333,3.9878
12,0.00885371,37.0073,35.8437,35.9875,36.8966,0,0.097409,0.012699,1.474456,0.063519,0.545749,0.028803,0.00195,0.000254,0.000803,3.5e-05,0.012423,0.000656,0.830981,0.05842,-0.018035,10.4324,22.0,32.4324,3.4502
13,0.0086462,37.3413,36.7372,36.7456,37.2482,0,0.093738,0.013136,1.514178,0.060245,0.551362,0.024409,0.001876,0.000263,0.000824,3.3e-05,0.01255,0.000556,0.799052,0.046776,-0.033447,11.6057,23.5294,35.1351,3.9938
14,0.00842431,37.4749,36.8709,36.7443,37.5252,0,0.085403,0.011143,1.570724,0.061802,0.552479,0.033389,0.001709,0.000223,0.000855,3.4e-05,0.012576,0.00076,0.73714,0.042986,-0.035017,11.3333,24.0,35.3333,3.3117
15,0.00818893,37.4081,36.8583,36.9426,37.4939,0,0.084317,0.004486,1.671306,0.050847,0.569781,0.033518,0.001688,9e-05,0.00091,2.8e-05,0.01297,0.000763,0.712577,0.033649,-0.029459,14.1892,26.3514,40.5405,4.1406
