round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,37.3816,24.9078,18.7743,37.0354,0,0.093357,0.087143,4.040447,2.046952,0.80782,0.416974,0.001869,0.001744,0.0022,0.001115,0.029074,0.015007,0.094522,-0.048534,-0.051949,100.0,0.0,100.0,37.0389
2,0.00999014,24.9582,9.9866,6.2396,25.0,0,0.09351,0.075329,1.394007,0.992987,1.051055,1.118135,0.001872,0.001508,0.000759,0.000541,0.037828,0.040243,0.299306,0.060667,0.081069,50.0,50.0,100.0,16.0989
3,0.00996061,56.3231,48.4656,44.4358,56.3419,0,0.139794,0.12221,1.45994,1.134608,1.756355,1.541964,0.002798,0.002446,0.000795,0.000618,0.063213,0.055496,0.342415,0.129978,0.044462,100.0,0.0,100.0,30.8537
4,0.00991152,24.9582,9.9866,6.2396,25.0,0,0.092881,0.084551,1.556447,1.382558,0.752491,0.668741,0.001859,0.001692,0.000847,0.000753,0.027083,0.024069,0.221346,0.050092,0.053504,50.0,50.0,100.0,16.1643
5,0.00984307,25.4596,10.1465,6.3649,25.0,0,0.214055,0.182445,3.039552,2.446683,2.002225,1.693492,0.004285,0.003652,0.001655,0.001332,0.072062,0.06095,0.363564,0.297316,0.238004,100.0,0.0,100.0,31.1871
6,0.00975553,24.9582,9.9866,6.2396,25.0,0,0.346694,0.333723,3.672614,5.331694,1.901467,2.221645,0.006939,0.00668,0.002,0.002903,0.068435,0.079959,0.16141,0.070252,0.062794,70.0,30.0,100.0,23.6875
7,0.00964923,25.4596,10.1465,6.3649,25.0,0,0.23113,0.215577,1.557706,1.165596,1.896806,1.610035,0.004626,0.004315,0.000848,0.000635,0.068268,0.057946,0.264476,0.231632,0.053779,100.0,0.0,100.0,31.2042
8,0.00952461,24.9582,9.9866,6.2396,25.0,0,0.429253,0.464492,1.177759,1.274813,1.878553,2.51363,0.008592,0.009297,0.000641,0.000694,0.067611,0.090468,0.226878,0.111406,0.013422,70.0,30.0,100.0,23.9109
9,0.00938215,29.415,18.0293,18.9991,29.0622,0,0.187617,0.154747,1.530297,1.380095,1.99127,1.648458,0.003755,0.003097,0.000833,0.000751,0.071667,0.059329,0.310814,0.234707,0.062293,100.0,0.0,100.0,31.1914
10,0.00922242,24.9582,9.9866,6.2396,25.0,0,0.378701,0.494687,1.191144,1.430962,1.404463,1.720399,0.00758,0.009902,0.000649,0.000779,0.050548,0.061919,0.120742,0.097626,0.026434,70.0,30.0,100.0,23.8093
11,0.00904604,25.4596,10.1465,6.3649,25.0,0,0.222591,0.174935,1.303572,0.98319,1.890942,1.503244,0.004455,0.003501,0.00071,0.000535,0.068056,0.054103,0.256339,0.275524,0.03903,100.0,0.0,100.0,31.1931
