round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,47.9688,41.5888,37.2963,47.9507,0,0.188166,0.104262,3.26509,0.679482,0.605019,0.14194,0.565727,0.157563,0.232859,36.0027,36.25,72.2527,10.5055
2,0.00999014,66.0545,65.8513,67.4564,66.0367,0,0.123775,0.046773,1.665944,0.513396,0.314322,0.080951,0.828228,0.360015,0.280579,23.5589,57.485,81.044,7.5541
3,0.00996061,74.5131,74.4388,75.099,74.6441,0,0.078556,0.035718,1.531332,0.419525,0.274429,0.03887,0.770377,0.25743,0.107107,23.7637,62.5,86.2637,6.0072
4,0.00991152,76.0156,75.971,76.2142,76.1109,0,0.065896,0.033075,1.455042,0.409271,0.259309,0.043451,0.651806,0.177028,0.035963,12.3563,69.8276,82.1839,4.312
5,0.00984307,79.3545,79.2741,79.2891,79.4996,0,0.064544,0.023599,1.490488,0.392848,0.268965,0.027896,0.606689,0.122777,-0.026465,21.5996,66.0377,87.6374,6.0318
6,0.00975553,80.3005,80.2394,81.3447,80.3544,0,0.056361,0.024923,1.501164,0.456845,0.27468,0.031469,0.466946,0.097863,0.032448,14.2025,73.1602,87.3626,4.5845
7,0.00964923,80.5787,80.5748,80.6382,80.6858,0,0.062643,0.02326,1.604073,0.467844,0.277431,0.04145,0.510631,0.082146,-0.000937,13.8997,74.8503,88.75,4.9822
8,0.00952461,82.4708,82.5009,82.7848,82.5439,0,0.057004,0.021106,1.606328,0.429443,0.26882,0.032016,0.378087,0.06478,0.001899,12.9924,75.7576,88.75,4.527
9,0.00938215,82.6934,82.679,82.771,82.7753,0,0.058747,0.022809,1.637314,0.464503,0.270521,0.043622,0.360476,0.05224,-0.027566,12.8165,74.6835,87.5,4.4322
10,0.00922242,83.1386,83.1804,83.7765,83.1739,1,0.058482,0.019035,1.701569,0.414899,0.270626,0.050978,0.326978,0.044863,-0.03194,15.4261,73.5849,89.011,4.2604
11,0.00904604,83.862,83.8517,84.1757,83.9226,0,0.055747,0.017373,1.633948,0.410482,0.267393,0.028516,0.302595,0.037668,-0.009434,15.794,72.956,88.75,4.5872
12,0.00885371,83.1942,83.2949,83.8847,83.2475,0,0.058704,0.016773,1.687426,0.369437,0.268802,0.0352,0.30413,0.034807,-0.025329,15.819,75.431,91.25,5.0386
13,0.0086462,84.4185,84.4601,84.7379,84.4878,0,0.05696,0.017133,1.683192,0.423628,0.254844,0.039899,0.275094,0.02886,-0.024763,13.8915,77.3585,91.25,4.3932
14,0.00842431,85.4201,85.4619,85.8832,85.474,0,0.057775,0.014659,1.724496,0.36197,0.255694,0.038264,0.271493,0.025621,-0.028748,18.9072,74.8428,93.75,5.2036
15,0.00818893,84.9193,84.9206,85.1314,85.0061,0,0.055905,0.017668,1.66468,0.425441,0.240691,0.036859,0.254169,0.022284,-0.019297,13.2646,75.4717,88.7363,3.9316
16,0.00794099,84.808,84.8459,85.1601,84.882,0,0.060467,0.019168,1.797942,0.450786,0.246352,0.033296,0.22702,0.020462,-0.050213,17.6651,73.5849,91.25,5.3606
17,0.00768145,84.5854,84.5892,84.7572,84.6949,0,0.057044,0.016749,1.684449,0.381734,0.253246,0.046488,0.204005,0.025878,-0.011299,17.8986,73.5849,91.4835,5.3085
18,0.00741136,85.754,85.8036,86.2734,85.8036,0,0.05998,0.01644,1.745127,0.363871,0.237326,0.043276,0.231101,0.014637,-0.040264,14.6382,75.4717,90.1099,4.377
19,0.00713177,85.6427,85.6961,85.8876,85.7207,0,0.057587,0.014337,1.66221,0.334711,0.237548,0.04832,0.219218,0.018542,-0.036647,15.2671,74.8428,90.1099,4.8559
20,0.00684378,85.2532,85.3009,85.698,85.3303,0,0.058009,0.012872,1.664918,0.313815,0.238267,0.038615,0.208573,0.016311,-0.05623,11.8437,79.3651,91.2088,3.6666
21,0.00654854,86.3105,86.3549,86.5366,86.376,0,0.05592,0.016466,1.617584,0.401216,0.216321,0.034263,0.231808,0.015584,-0.024704,8.6634,80.0866,88.75,3.0837
22,0.00624721,86.1436,86.1671,86.4221,86.2105,0,0.059604,0.015588,1.71521,0.356709,0.228186,0.039697,0.236713,0.020379,-0.028985,12.4335,79.8742,92.3077,3.9741
23,0.00594097,86.7557,86.7929,87.0709,86.8244,0,0.057558,0.016113,1.626035,0.383966,0.21192,0.038853,0.231285,0.015134,-0.021825,16.5945,77.0563,93.6508,4.3068
24,0.00563104,86.0879,86.1845,86.5463,86.1417,0,0.056659,0.013988,1.574004,0.345178,0.204035,0.03195,0.231901,0.021647,-0.0522,12.7984,77.5862,90.3846,3.4156
25,0.00531864,86.1992,86.242,86.4332,86.2754,0,0.057486,0.012875,1.630131,0.220016,0.209949,0.041823,0.210572,0.019185,-0.045346,11.8179,78.0172,89.8352,3.6974
26,0.005005,86.7557,86.8083,86.9657,86.8261,0,0.056998,0.014523,1.59023,0.419176,0.200109,0.043143,0.222679,0.020399,-0.017959,13.9399,79.7414,93.6813,4.5502
27,0.00469136,86.3105,86.3533,86.4573,86.4077,0,0.05907,0.022621,1.611717,0.518932,0.203379,0.057938,0.239302,0.016141,-0.041451,9.8647,81.3853,91.25,3.7898
28,0.00437896,87.2009,87.2899,87.4609,87.2587,0,0.050866,0.012549,1.325822,0.234192,0.188948,0.02782,0.260605,0.029471,0.023056,9.489,81.761,91.25,2.9789
29,0.00406903,87.2565,87.3194,87.7607,87.2985,0,0.05629,0.017877,1.598782,0.324471,0.17899,0.031232,0.224951,0.01823,-0.042074,12.6258,79.8742,92.5,3.9102
30,0.00376279,87.6461,87.7075,87.9266,87.6947,0,0.056029,0.017204,1.500921,0.451542,0.195382,0.055662,0.239207,0.022221,-0.030583,13.9399,79.7414,93.6813,4.1851
31,0.00346146,87.4235,87.4974,87.6652,87.4824,0,0.04921,0.010854,1.23596,0.189433,0.171553,0.027583,0.290747,0.035397,-0.011503,8.5997,83.9827,92.5824,3.2314
32,0.00316622,87.6461,87.7177,87.8693,87.7144,0,0.05233,0.018139,1.34281,0.463287,0.170668,0.044227,0.297378,0.031753,-0.037453,11.1147,81.3853,92.5,3.3537
33,0.00287823,87.3678,87.4734,87.6314,87.4252,0,0.053587,0.017481,1.417411,0.391748,0.163424,0.032397,0.262169,0.020877,-0.04556,11.5086,79.7414,91.25,3.0455
34,0.00259864,87.813,87.8647,87.939,87.8944,0,0.054573,0.016381,1.404736,0.485163,0.16278,0.035246,0.258532,0.032744,-0.02049,15.3894,78.0172,93.4066,4.3688
35,0.00232855,86.7001,86.7908,86.9816,86.7537,0,0.060917,0.027974,1.54654,0.785774,0.189208,0.102649,0.2549,0.027427,-0.040132,22.9437,72.2944,95.2381,6.2141
36,0.00206901,87.7017,87.7876,87.88,87.7621,0,0.056619,0.018242,1.503876,0.43973,0.175309,0.035107,0.261193,0.046587,0.000725,9.5886,82.9114,92.5,3.3354
37,0.00182107,87.813,87.8963,88.0283,87.8706,0,0.051731,0.015355,1.234248,0.46591,0.163772,0.036605,0.302868,0.041952,-0.040588,13.6598,79.7468,93.4066,4.101
38,0.00158569,88.4252,88.5087,88.6682,88.4712,0,0.048996,0.012832,1.181395,0.328986,0.154355,0.043592,0.311887,0.042351,-0.032087,11.2353,81.8966,93.1319,3.5235
39,0.0013638,87.5348,87.5631,87.5977,87.6245,0,0.054715,0.02106,1.411165,0.49232,0.154734,0.044861,0.270712,0.021966,-0.02015,9.2365,83.6207,92.8571,3.068
40,0.00115629,88.3695,88.4296,88.5105,88.4396,0,0.049238,0.010977,1.16735,0.271543,0.142592,0.027048,0.304944,0.050258,-0.007658,10.2975,84.4828,94.7802,2.8658
41,0.00096396,87.8687,87.9766,88.1229,87.9353,0,0.050563,0.017242,1.231515,0.392441,0.144819,0.039676,0.297397,0.035551,-0.030966,12.8837,81.8966,94.7802,3.6973
42,0.00078758,88.5921,88.6658,88.801,88.6474,0,0.047061,0.01451,1.074317,0.248464,0.14047,0.036149,0.372849,0.046997,-0.046945,10.3877,83.0189,93.4066,3.4306
43,0.00062785,87.8687,87.9394,88.0706,87.9365,0,0.050968,0.024421,1.142118,0.696549,0.15053,0.094689,0.397143,0.059447,-0.047329,12.8837,81.8966,94.7802,4.1753
44,0.00048539,88.0356,88.1128,88.19,88.1173,0,0.045339,0.013736,1.015267,0.335627,0.13135,0.0401,0.384587,0.065661,-0.015842,11.4343,83.6207,95.0549,3.1565
45,0.00036077,88.759,88.8351,89.083,88.7975,0,0.047628,0.016386,1.117066,0.467854,0.126417,0.037901,0.348918,0.046742,-0.057724,15.8097,79.2453,95.0549,4.118
46,0.00025447,88.6477,88.7155,88.7627,88.7315,0,0.046486,0.012769,1.056124,0.331446,0.126769,0.034626,0.350307,0.062298,-0.000948,8.2834,84.8485,93.1319,2.116
47,0.00016693,88.6477,88.7396,88.9615,88.6972,0,0.047872,0.019331,1.08381,0.576465,0.114282,0.047542,0.387942,0.067108,-0.017458,18.4843,75.4717,93.956,5.2469
48,9.848e-05,88.759,88.8276,88.9837,88.8127,0,0.045795,0.014467,0.987037,0.347133,0.107411,0.033704,0.409681,0.065655,-0.035684,14.5355,80.5195,95.0549,3.9335
49,4.939e-05,88.6477,88.7367,88.8648,88.7069,0,0.041554,0.014106,0.79111,0.326082,0.101832,0.03867,0.490931,0.109206,-0.009371,8.5165,85.7143,94.2308,2.5945
50,1.986e-05,89.0373,89.0968,89.1991,89.1174,0,0.052898,0.029286,1.201482,0.84274,0.120353,0.074211,0.347524,0.055906,-0.045982,15.7825,78.4483,94.2308,4.0889
