round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.4989,9.839,6.1247,25.0,0,0.316119,0.10247,5.706643,1.171132,0.554645,0.152549,0.003226,0.001046,0.002438,0.0005,0.019962,0.00549,0.383558,0.198263,0.145148,61.4241,30.7692,92.1933,17.2671
2,0.00999014,37.6949,30.6524,34.2248,37.9368,0,0.225648,0.128904,0.431104,0.280976,0.375791,0.137112,0.002303,0.001316,0.000184,0.00012,0.013525,0.004935,0.940814,0.452689,0.11642,45.0779,47.1154,92.1933,14.7575
3,0.00996061,45.657,37.6894,33.6304,45.0243,0,0.167071,0.090472,0.563755,0.367295,0.372229,0.077862,0.001705,0.000923,0.000241,0.000157,0.013397,0.002802,0.950064,0.560409,0.096022,31.6164,60.5769,92.1933,10.5174
4,0.00991152,45.9354,34.3003,62.859,45.1952,0,0.139841,0.096404,0.610969,0.344268,0.315608,0.105495,0.001427,0.000984,0.000261,0.000147,0.011359,0.003797,0.907663,0.410291,-0.001405,39.0018,53.1915,92.1933,11.911
5,0.00984307,57.461,52.3813,60.2496,57.579,0,0.11689,0.053137,0.55852,0.293242,0.336608,0.104971,0.001193,0.000542,0.000239,0.000125,0.012115,0.003778,0.855783,0.339773,0.006137,40.642,51.9231,92.5651,11.749
6,0.00975553,57.7951,54.1892,61.7535,57.6429,0,0.123533,0.054413,0.594329,0.243822,0.363685,0.082262,0.001261,0.000555,0.000254,0.000104,0.013089,0.002961,0.79186,0.285411,0.107169,56.8795,36.1111,92.9907,18.2888
7,0.00964923,65.9243,64.7462,66.8081,65.8574,0,0.123475,0.054719,0.584237,0.293761,0.355467,0.092509,0.00126,0.000558,0.00025,0.000126,0.012794,0.003329,0.841392,0.297145,0.065886,32.0163,60.177,92.1933,9.8319
8,0.00952461,61.3029,56.696,65.9063,61.0952,0,0.13053,0.069605,0.595812,0.237697,0.355183,0.071766,0.001332,0.00071,0.000255,0.000102,0.012783,0.002583,0.829022,0.309646,0.047156,25.2574,67.3077,92.5651,7.908
9,0.00938215,67.706,67.7276,68.7764,67.4362,0,0.139275,0.083925,0.597773,0.248135,0.365166,0.085617,0.001421,0.000857,0.000255,0.000106,0.013143,0.003081,0.747712,0.254462,0.053402,29.3943,68.2692,97.6636,8.3115
10,0.00922242,64.755,65.5282,68.536,64.6187,0,0.143538,0.096471,0.700542,0.29026,0.349125,0.085763,0.001465,0.000985,0.000299,0.000124,0.012565,0.003087,0.747322,0.207569,-0.037918,27.3086,66.3717,93.6803,8.0353
11,0.00904604,70.3786,70.0606,70.2231,70.1881,0,0.122223,0.089107,0.619445,0.219262,0.358285,0.100616,0.001247,0.000909,0.000265,9.4e-05,0.012895,0.003621,0.622913,0.189259,-0.012632,25.6021,70.1923,95.7944,8.4641
12,0.00885371,67.9844,68.6184,70.7258,67.8202,0,0.127667,0.078435,0.679674,0.287083,0.35825,0.08815,0.001303,0.000801,0.00029,0.000123,0.012894,0.003173,0.582283,0.127953,-0.015494,23.0519,72.1154,95.1673,7.6983
13,0.0086462,72.1047,71.7916,71.8524,71.8646,0,0.105106,0.053512,0.608829,0.186496,0.347178,0.077374,0.001073,0.000546,0.00026,8e-05,0.012495,0.002785,0.546666,0.147279,-0.030695,24.9979,70.7965,95.7944,8.4535
14,0.00842431,71.2695,70.5902,70.7601,71.0476,0,0.102763,0.050771,0.628069,0.210472,0.35326,0.092888,0.001049,0.000518,0.000268,9e-05,0.012714,0.003343,0.552139,0.108418,-0.034343,22.2232,74.0385,96.2617,7.5357
15,0.00818893,71.5479,70.2278,71.6725,71.4188,0,0.102162,0.041838,0.602489,0.166832,0.344121,0.09784,0.001043,0.000427,0.000257,7.1e-05,0.012385,0.003521,0.410303,0.106283,-0.025415,26.8842,69.0265,95.9108,9.1826
16,0.00794099,72.9399,72.9907,73.408,72.7438,0,0.105202,0.037264,0.625458,0.167947,0.355125,0.096094,0.001074,0.00038,0.000267,7.2e-05,0.012781,0.003459,0.386729,0.081153,-0.002431,22.2232,74.0385,96.2617,8.2238
17,0.00768145,72.049,70.5209,72.6197,71.8536,0,0.099348,0.044097,0.627581,0.167273,0.339357,0.095438,0.001014,0.00045,0.000268,7.1e-05,0.012214,0.003435,0.499558,0.128444,-0.049677,22.6158,74.0385,96.6543,7.1718
18,0.00741136,73.441,72.2575,72.7171,73.2116,0,0.099427,0.042681,0.618176,0.157173,0.348389,0.106522,0.001015,0.000436,0.000264,6.7e-05,0.012539,0.003834,0.388167,0.090993,-0.033109,27.4982,69.2308,96.729,8.5247
19,0.00713177,71.6592,71.1644,72.3424,71.4827,0,0.097454,0.04429,0.626137,0.174404,0.342966,0.09465,0.000995,0.000452,0.000268,7.5e-05,0.012344,0.003407,0.333714,0.101077,-0.012906,21.7118,72.1154,93.8272,6.9794
20,0.00684378,72.4388,72.5522,72.9679,72.3193,0,0.106292,0.036973,0.66045,0.162502,0.344503,0.109285,0.001085,0.000377,0.000282,6.9e-05,0.012399,0.003933,0.422352,0.125682,-0.028877,21.2617,75.0,96.2617,7.179
21,0.00654854,74.7216,74.1227,74.3687,74.5097,0,0.104847,0.043236,0.676036,0.171818,0.34246,0.102869,0.00107,0.000441,0.000289,7.3e-05,0.012325,0.003702,0.33266,0.080502,-0.052341,44.5662,53.0973,97.6636,12.597
