round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,16.3661,8.8479,9.111,16.602,0,0.181496,0.127125,2.23242,0.289447,0.691437,0.120059,0.003633,0.002545,0.001215,0.000158,0.015739,0.002733,0.631385,0.22283,0.23432,43.9066,26.3636,70.2703,10.78
2,0.00999014,18.6373,12.2554,16.3691,18.535,0,0.164343,0.120338,1.111836,0.357293,0.702118,0.198589,0.003289,0.002409,0.000605,0.000195,0.015982,0.00452,0.858821,0.131665,0.080676,51.1548,21.8182,72.973,14.0449
3,0.00996061,19.3721,15.6691,20.6956,19.2783,0,0.147675,0.092334,1.000318,0.268581,0.771668,0.157908,0.002956,0.001848,0.000545,0.000146,0.017565,0.003594,0.870257,0.116431,0.063124,33.061,37.2093,70.2703,10.3998
4,0.00991152,21.3761,17.241,22.5715,21.4896,0,0.166699,0.114506,1.016696,0.331382,0.806104,0.211067,0.003337,0.002292,0.000554,0.00018,0.018349,0.004804,0.886979,0.10553,-0.008735,52.0147,26.3636,78.3784,13.9521
5,0.00984307,21.6433,19.409,26.8269,21.7032,0,0.1494,0.096703,1.051391,0.351428,0.823341,0.163069,0.00299,0.001936,0.000572,0.000191,0.018741,0.003712,0.882366,0.094003,-0.001238,35.8301,37.1429,72.973,10.0175
6,0.00975553,24.5157,21.5611,23.8173,24.7571,0,0.126679,0.078366,1.115465,0.39996,0.845738,0.157693,0.002536,0.001569,0.000607,0.000218,0.019251,0.00359,0.851426,0.099099,-0.016534,35.7002,37.2727,72.973,10.5915
7,0.00964923,25.8517,22.2795,30.9959,26.0328,0,0.110047,0.063186,1.225399,0.403228,0.847305,0.156418,0.002203,0.001265,0.000667,0.00022,0.019287,0.00356,0.794216,0.110794,-0.00548,34.8157,35.4545,70.2703,10.2384
8,0.00952461,26.6533,23.194,36.5413,26.7901,0,0.099847,0.051501,1.309061,0.437506,0.814735,0.138861,0.001999,0.001031,0.000713,0.000238,0.018545,0.003161,0.705253,0.076153,-0.015889,30.9846,39.2857,70.2703,10.6636
9,0.00938215,29.8597,27.5795,37.2342,29.9764,0,0.09882,0.044992,1.378116,0.429026,0.824439,0.133901,0.001978,0.000901,0.00075,0.000234,0.018766,0.003048,0.634775,0.079184,0.001988,26.8804,43.3898,70.2703,9.6639
10,0.00922242,30.3273,28.1877,37.263,30.3682,0,0.085316,0.039944,1.410247,0.43633,0.769433,0.143218,0.001708,0.0008,0.000768,0.000238,0.017514,0.00326,0.454258,0.056337,-0.015368,32.9484,42.7273,75.6757,10.4142
