round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.7773,9.9286,6.1943,25.0,0,0.292964,0.111767,4.388243,1.120863,1.081314,0.184244,0.139729,0.018543,0.052748,57.9497,34.6154,92.5651,17.3609
2,0.0099846,24.8886,10.1755,16.2116,25.1136,0,0.330083,0.140083,4.110596,1.251537,1.00425,0.258629,0.117896,0.021735,-0.023921,41.1762,51.3889,92.5651,15.2878
3,0.0099385,31.0134,20.483,15.1802,31.5469,0,0.294178,0.105034,3.691754,1.048039,1.016755,0.171465,0.163193,0.026328,0.038423,51.0424,46.1538,97.1963,14.6126
4,0.00986199,29.9555,18.8897,13.9017,30.4871,0,0.261745,0.10164,3.157568,1.002877,0.955628,0.235547,0.187572,0.025115,-0.016708,38.5408,57.4468,95.9877,11.1075
5,0.00975553,27.6169,16.5185,38.8241,28.1352,0,0.257162,0.103025,2.9505,0.935933,0.964264,0.137656,0.197134,0.032916,0.033721,40.7108,55.2,95.9108,14.0432
6,0.00961978,30.902,21.8242,43.401,31.4687,0,0.247003,0.096861,2.763664,0.950641,0.967755,0.299399,0.184377,0.023513,-0.027639,25.9105,68.1416,94.052,8.7635
7,0.00945558,29.0646,18.8999,36.4003,29.4572,0,0.256612,0.097331,2.738596,0.865454,1.042293,0.149759,0.188605,0.038232,0.078806,51.8654,47.2,99.0654,15.8166
8,0.00926394,52.4499,44.0048,66.9028,53.5967,0,0.237539,0.095433,2.504027,0.865837,0.994136,0.403203,0.198924,0.0246,-0.039314,30.3289,68.2692,98.5981,8.925
9,0.00904604,62.3608,59.3885,71.586,62.1112,0,0.254503,0.087254,2.543037,0.766916,1.157693,0.134468,0.204835,0.039557,0.148871,39.129,57.6,96.729,12.2206
10,0.00880323,49.4432,39.1773,69.093,50.471,0,0.239243,0.092239,2.354001,0.76316,1.017495,0.50164,0.181823,0.016682,-0.043539,18.3231,79.8077,98.1308,5.5659
11,0.008537,66.8708,62.2925,78.8781,66.4101,0,0.250292,0.086758,2.389198,0.817245,1.212618,0.187661,0.214673,0.035709,0.16687,30.2654,68.8,99.0654,9.3163
12,0.00824899,52.8396,44.7464,70.0923,53.7733,0,0.246509,0.08864,2.365006,0.689736,1.032357,0.563594,0.156729,0.011658,-0.055819,24.1981,74.4,98.5981,8.0338
13,0.00794099,70.9911,69.2886,81.8165,70.5701,0,0.247024,0.076573,2.246835,0.774743,1.231254,0.2065,0.237232,0.037712,0.205653,22.6366,75.9615,98.5981,6.9214
14,0.00761488,59.8552,53.9934,72.3967,60.3728,0,0.238103,0.090459,2.238483,0.72157,0.989215,0.602512,0.162758,0.008164,-0.079218,18.2263,79.646,97.8723,6.0056
15,0.00727268,71.6592,69.851,82.8905,71.1765,0,0.248684,0.076036,2.190209,0.784339,1.192852,0.265176,0.220314,0.036545,0.189981,36.2336,62.8319,99.0654,11.168
16,0.0069165,70.1559,67.4855,79.0984,70.2489,0,0.234714,0.080766,2.134743,0.562705,0.960065,0.615396,0.159106,0.009337,-0.087347,16.3731,82.6923,99.0654,5.079
17,0.00654854,74.1648,73.5182,82.6575,73.8137,0,0.248275,0.080359,2.189414,0.833038,1.133547,0.255122,0.216896,0.02807,0.169557,14.9946,84.0708,99.0654,5.2348
18,0.00617106,72.7171,71.1968,80.5373,72.6309,0,0.221603,0.070964,1.961051,0.458581,0.941066,0.550463,0.169804,0.008151,-0.090385,15.8789,83.6538,99.5327,5.1113
19,0.00578639,76.4477,75.335,83.6621,76.0309,0,0.229579,0.066624,1.941631,0.692723,1.125933,0.289143,0.244558,0.034492,0.152611,20.6654,78.4,99.0654,6.6954
20,0.0053969,79.1759,78.8965,82.8604,79.1618,0,0.223393,0.07419,1.951112,0.500503,0.878745,0.536418,0.165322,0.004235,-0.081304,13.257,84.6154,97.8723,4.2578
21,0.005005,76.559,75.7305,84.0616,76.1713,0,0.226683,0.065116,1.888502,0.623602,1.024021,0.284027,0.226675,0.027853,0.123954,12.9942,86.5385,99.5327,3.9099
22,0.0046131,80.4009,80.1629,84.8138,80.2772,0,0.2207,0.066587,1.885212,0.386083,0.829283,0.468021,0.168251,0.001721,-0.053487,14.4231,85.5769,100.0,4.2706
23,0.00422361,79.0089,78.2653,85.1524,78.6114,0,0.233704,0.061417,1.965905,0.537854,1.003962,0.319629,0.212151,0.028091,0.11698,16.2972,82.3009,98.5981,4.9866
24,0.00383894,83.4633,82.9079,84.8397,83.3295,0,0.209413,0.054148,1.719763,0.315214,0.806837,0.483102,0.183286,0.006712,-0.044762,22.0743,76.9912,99.0654,7.9911
25,0.00346146,76.7261,75.9063,84.1234,76.4231,0,0.238899,0.070354,2.038034,0.74097,0.969227,0.337372,0.199209,0.01643,0.11402,19.469,80.531,100.0,6.3056
26,0.0030935,83.686,83.4071,85.3346,83.5979,0,0.220665,0.055777,1.847842,0.45945,0.780179,0.486544,0.179275,0.006113,-0.061337,20.1923,79.8077,100.0,6.6416
27,0.00273732,78.7862,77.9969,85.6545,78.3726,0,0.23624,0.072811,1.953329,0.71201,0.921772,0.326742,0.211194,0.016816,0.115816,20.6866,78.8462,99.5327,6.3313
