round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,19.7061,12.5459,11.6775,20.1752,0,0.191197,0.105751,2.815651,0.30779,0.634461,0.112542,0.001951,0.001079,0.001203,0.000132,0.014442,0.002562,0.372707,0.133838,0.200359,42.5097,38.5714,81.0811,12.5419
2,0.00999014,21.2425,14.7361,14.3899,21.0042,0,0.166312,0.098858,1.147391,0.362271,0.688241,0.176321,0.001697,0.001009,0.00049,0.000155,0.015666,0.004014,0.676389,0.185309,0.156865,48.5229,32.5581,81.0811,12.7693
3,0.00996061,21.3093,12.5946,17.6251,21.9922,0,0.159248,0.088444,0.924655,0.23406,0.780059,0.175476,0.001625,0.000903,0.000395,0.0001,0.017756,0.003994,0.772485,0.194701,0.148403,47.5097,33.5714,81.0811,13.3914
4,0.00991152,20.4409,11.7233,13.3267,19.9752,0,0.165147,0.135862,0.785324,0.299403,0.713802,0.235079,0.001686,0.001387,0.000336,0.000128,0.016248,0.005351,0.681603,0.120634,0.023619,46.7954,34.2857,81.0811,12.3085
5,0.00984307,26.4529,20.7613,24.8681,27.0199,0,0.172102,0.106835,0.806821,0.224761,0.768344,0.218447,0.001757,0.00109,0.000345,9.6e-05,0.017489,0.004972,0.825258,0.13553,0.042493,40.792,34.8837,75.6757,12.1367
6,0.00975553,22.5117,14.9695,21.3555,22.4006,0,0.148373,0.112234,0.740385,0.258088,0.726329,0.189434,0.001514,0.001145,0.000316,0.00011,0.016533,0.004312,0.686515,0.099965,-0.018128,46.5848,29.0909,75.6757,11.3324
7,0.00964923,25.9185,21.294,27.0473,26.1615,0,0.195646,0.122072,0.761335,0.205757,0.777809,0.209172,0.001997,0.001246,0.000325,8.8e-05,0.017705,0.004761,0.863233,0.132282,0.016263,38.3784,40.0,78.3784,10.127
8,0.00952461,27.1209,20.8992,25.9699,27.5106,0,0.167295,0.122152,0.703948,0.187504,0.762082,0.189033,0.001707,0.001247,0.000301,8e-05,0.017347,0.004303,0.751803,0.124902,-0.024877,37.4447,43.6364,81.0811,11.0726
9,0.00938215,28.6573,23.8177,29.7799,28.8399,0,0.144835,0.081852,0.721923,0.148381,0.800952,0.178845,0.001478,0.000835,0.000308,6.3e-05,0.018232,0.004071,0.808121,0.112062,-0.010936,36.5602,41.8182,78.3784,10.9937
10,0.00922242,28.5237,23.1397,30.3045,28.8242,0,0.117856,0.061598,0.716943,0.150236,0.792175,0.18508,0.001203,0.000629,0.000306,6.4e-05,0.018032,0.004213,0.621368,0.078046,-0.019886,37.1042,38.5714,75.6757,10.5526
11,0.00904604,29.7261,25.6946,30.3627,29.9487,0,0.105254,0.039929,0.755729,0.135701,0.786306,0.182019,0.001074,0.000408,0.000323,5.8e-05,0.017898,0.004143,0.563898,0.067841,-0.007031,37.1042,38.5714,75.6757,10.5958
12,0.00885371,29.2585,24.7385,32.0931,29.659,0,0.097879,0.02645,0.767908,0.143679,0.751008,0.179882,0.000999,0.00027,0.000328,6.1e-05,0.017095,0.004095,0.284384,0.059102,-0.016597,28.4098,41.8605,70.2703,8.7606
13,0.0086462,32.1977,28.0616,31.5661,32.5699,0,0.102037,0.029574,0.786051,0.16438,0.714772,0.160776,0.001041,0.000302,0.000336,7e-05,0.01627,0.00366,0.260872,0.027556,-0.020481,36.5179,41.8605,78.3784,10.3575
14,0.00842431,33.6005,30.3725,34.3519,33.9508,0,0.106365,0.025072,0.824026,0.153859,0.692224,0.146266,0.001086,0.000256,0.000352,6.6e-05,0.015757,0.003329,0.245625,0.032955,-0.013698,29.6757,46.0,75.6757,9.1915
15,0.00818893,31.8637,27.9165,32.9378,32.2969,0,0.114041,0.021411,0.857817,0.143578,0.677906,0.12779,0.001164,0.000219,0.000367,6.1e-05,0.015431,0.002909,0.187907,0.038896,-0.012754,36.5179,41.8605,78.3784,10.3564
