round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.9443,9.9822,6.2361,25.0,0,0.174937,0.151585,1.790236,1.509705,0.922786,0.62177,0.120563,0.036179,-0.026974,100.0,0.0,100.0,37.7636
2,0.0099846,24.9443,9.9822,6.2361,25.0,0,0.168087,0.152265,1.53071,1.733785,0.999711,0.684529,0.131419,0.022852,-0.026625,70.5882,29.4118,100.0,21.6169
3,0.0099385,25.2784,10.0889,6.3196,25.0,0,0.147589,0.125663,1.134368,1.049072,1.070142,0.733205,0.168933,0.028184,0.011479,70.5882,29.4118,100.0,22.492
4,0.00986199,24.9443,9.9822,6.2361,25.0,0,0.163486,0.137119,1.233939,1.35199,1.161352,0.890447,0.179945,0.016494,0.031248,100.0,0.0,100.0,40.5981
5,0.00975553,25.2784,10.0889,6.3196,25.0,0,0.173232,0.148696,1.298447,1.3246,1.238337,0.986897,0.162628,0.020967,0.052809,70.5882,29.4118,100.0,21.6169
6,0.00961978,24.9443,9.9822,6.2361,25.0,0,0.172532,0.139605,1.254952,1.174281,1.090528,0.857779,0.160898,0.014961,0.017164,100.0,0.0,100.0,40.5682
7,0.00945558,25.2784,10.0889,6.3196,25.0,0,0.178658,0.16749,1.298669,1.479076,1.216147,0.92109,0.151583,0.023468,0.048796,70.5882,29.4118,100.0,21.6169
8,0.00926394,23.7751,9.6041,6.0141,23.8281,0,0.155806,0.132938,1.043879,0.876025,1.110622,0.918387,0.180109,0.017817,0.01176,100.0,0.0,100.0,40.4234
9,0.00904604,25.2784,10.0979,6.3266,25.0,0,0.173603,0.141985,1.162294,1.140444,1.252571,0.974702,0.142598,0.017616,0.054968,70.5882,29.4118,100.0,22.8762
10,0.00880323,22.8285,13.3748,10.7525,22.9147,0,0.154592,0.129026,0.976948,0.696404,1.12259,0.947578,0.178406,0.008899,0.018282,100.0,0.0,100.0,39.8437
11,0.008537,27.5612,16.4797,13.0904,27.452,0,0.190005,0.18103,1.071413,1.134821,1.309659,1.031507,0.156553,0.019788,0.075973,70.5882,29.4118,100.0,24.4441
12,0.00824899,20.0445,8.8025,6.0887,20.0913,0,0.157525,0.133373,0.90861,0.629794,1.099759,0.96613,0.163377,0.012746,0.010731,100.0,0.0,100.0,37.7496
13,0.00794099,28.3964,18.9565,14.3262,28.2056,0,0.181348,0.141743,0.979205,0.877901,1.307469,1.009969,0.15306,0.018649,0.069003,70.5882,29.4118,100.0,27.5282
14,0.00761488,15.4232,7.3038,4.9478,15.4601,0,0.158134,0.134338,0.920394,0.643403,1.099624,0.913581,0.163422,0.006664,0.010936,100.0,0.0,100.0,37.7901
15,0.00727268,28.0624,15.3144,12.1808,27.9716,0,0.166678,0.132224,0.857229,0.736033,1.251987,0.952225,0.164648,0.039659,0.057322,85.7143,14.2857,100.0,32.9366
16,0.0069165,23.0512,15.405,11.5941,23.1977,0,0.150676,0.12708,0.740425,0.518244,1.096697,0.902182,0.172436,0.026755,-0.001067,100.0,0.0,100.0,37.9361
17,0.00654854,27.6169,15.485,12.153,27.5228,0,0.158165,0.128846,0.690777,0.597241,1.275016,0.976911,0.179454,0.027038,0.055725,71.4286,28.5714,100.0,27.7946
18,0.00617106,19.2094,12.3027,9.5825,19.303,0,0.146535,0.125959,0.657095,0.460278,1.107641,0.919318,0.175875,0.028658,-0.001988,100.0,0.0,100.0,38.5724
19,0.00578639,29.6214,19.0058,14.1317,29.4826,0,0.163458,0.132104,0.776946,0.712459,1.289461,0.998192,0.16577,0.025063,0.057547,70.5882,29.4118,100.0,28.2971
