epoch,accuracy_test_before,macro_f1_test_before,macro_precision_test_before,macro_recall_test_before,accuracy_test_after,macro_f1_test_after,macro_precision_test_after,macro_recall_test_after
0,25.05567928730512,10.017809439002672,6.26391982182628,25.0,97.21603563474387,97.23124259336021,97.38661202185793,97.23040476757436
1,24.94432071269488,9.982174688057041,6.23608017817372,25.0,97.82850779510022,97.82580187639527,97.90923299339664,97.84449206916167
2,24.94432071269488,9.982174688057041,6.23608017817372,25.0,97.21603563474387,97.2154342920329,97.22974615071642,97.22603881414454
3,25.278396436525615,10.088888888888889,6.319599109131404,25.0,97.10467706013362,97.10939580042422,97.14174161629914,97.12030568170437
4,24.94432071269488,9.982174688057041,6.23608017817372,25.0,97.82850779510022,97.82580187639527,97.90923299339664,97.84449206916167
5,25.278396436525615,10.088888888888889,6.319599109131404,25.0,97.271714922049,97.2715983344396,97.32065780614154,97.28746182463142
6,24.94432071269488,9.982174688057041,6.23608017817372,25.0,97.82850779510022,97.82580187639527,97.90923299339664,97.84449206916167
7,25.278396436525615,10.088888888888889,6.319599109131404,25.0,96.93763919821826,96.94525475224928,96.98030256878872,96.95213751353619
8,23.775055679287306,9.604138551506972,6.014084507042253,23.828125,97.60579064587974,97.60553673018596,97.6501490125728,97.62104287854562
9,25.278396436525615,10.097864768683273,6.32664437012263,25.0,97.16035634743875,97.17238494009655,97.19083932137508,97.1709334019356
10,22.828507795100222,13.374796685303437,10.752548641909804,22.914655727155726,97.66146993318485,97.65988268992676,97.73932563345707,97.67732937074898
11,27.561247216035632,16.479735585640224,13.090435601929803,27.452031326480665,96.7706013363029,96.78609487804016,96.81697183132476,96.77985840623505
12,20.044543429844097,8.802541799052035,6.088681849551415,20.091296653796654,96.49220489977728,96.49926160603223,96.62695722851144,96.5016106710077
13,28.396436525612472,18.956520396095527,14.326231704441112,28.205580029368576,97.10467706013362,97.12523591298242,97.16515837104072,97.11146203629684
14,15.423162583518932,7.3037817277448625,4.94782568985398,15.460102960102958,96.5478841870824,96.55382743576652,96.71045176499848,96.55967990095192
15,28.06236080178174,15.31440655964692,12.18078409238918,27.97161037689672,97.0489977728285,97.06054251604735,97.09346061585758,97.06155199409604
16,23.051224944320715,15.405014464802314,11.594109630526953,23.197695463320464,97.9955456570156,97.99273744148034,98.0469475823182,98.010977013042
17,27.616926503340757,15.485008818342152,12.152972846441948,27.52276064610866,96.60356347438753,96.62775233900581,96.69849153789552,96.61495451556024
18,19.20935412026726,12.302657903627331,9.582476377835405,19.303008365508365,96.7706013363029,96.77916781085636,96.8526567132123,96.77814836942039
19,29.621380846325167,19.00584649335217,14.131661481891456,29.48262359275575,97.43875278396436,97.45634930804182,97.49504326986914,97.44978935039508
20,16.870824053452115,11.027193354402769,8.17930025688863,17.016067406692407,96.49220489977728,96.49864120523407,96.59881070885517,96.50037729477432
21,34.68819599109131,23.98319516966686,18.734913637349138,34.47112090063632,97.21603563474387,97.23623203825647,97.2821186893311,97.22805660443325
22,15.812917594654788,8.17332902247713,6.030406971354408,15.858268983268983,96.5478841870824,96.55759977266325,96.69821171750665,96.5599213613393
23,31.403118040089083,19.739661492962348,14.983941953134291,31.258443465491926,96.93763919821826,96.96575928949868,97.06818195819791,96.94508971684081
24,21.993318485523385,14.78169140901656,11.410897008889423,22.125361969111967,97.88418708240535,97.88293304216246,97.93277779714793,97.90061665268162
25,26.78173719376392,14.41080985152497,10.708965576313256,26.69970631424376,96.21380846325167,96.24676950209951,96.36784775421754,96.2228344218983
26,19.265033407572382,9.445930597914133,6.943264248704664,19.473938223938223,97.38307349665925,97.39183804714615,97.43892731762084,97.39224281707762
27,29.955456570155903,19.05802794197885,14.331652795561247,29.812041116005872,97.43875278396436,97.45488545733703,97.48541900678231,97.4470476218824
28,21.43652561247216,14.382079550786628,10.785003383769084,21.5939712033462,97.7728285077951,97.77811598444313,97.80700095254713,97.7848522393539
29,28.396436525612472,16.022793710090127,12.233982018891544,28.299069995105235,96.82628062360801,96.84773132616041,96.88719139938652,96.83616471254136
30,24.665924276169264,16.467014470538654,12.32003440149222,24.839627574002577,97.21603563474387,97.22371206529307,97.26884495203369,97.22334356461559
31,28.84187082405345,17.710909959167466,13.621639647423509,28.71855115026921,97.55011135857461,97.55457445053793,97.58114349798421,97.561323792326
32,17.483296213808465,10.052783487810904,7.924263674614306,17.5464527027027,96.65924276169265,96.66787433054473,96.74182274193018,96.66901497745386
33,28.619153674832965,18.107429842925622,13.744063700488185,28.484092021536956,96.7706013363029,96.80189662907375,96.93828511690256,96.7816542549472
34,17.761692650334076,11.888566825402199,9.408755699262539,17.861164736164735,97.88418708240535,97.88386315450421,97.91712025443807,97.8976334637816
35,28.06236080178174,15.960515501179248,12.230667938224835,27.964268232990698,96.21380846325167,96.24817718494016,96.38520116306543,96.2228344218983
36,29.398663697104677,19.098795291615104,16.044810550673613,29.654319498069498,97.55011135857461,97.54870645744053,97.64031847723032,97.56597694689655
37,29.78841870824053,17.750791740386802,13.78990348923534,29.671316691140483,97.271714922049,97.2843286785457,97.29967579744874,97.28331781277817
38,30.957683741648108,20.068436459792682,19.81982669771348,31.239945302445303,97.271714922049,97.27464666893991,97.34324659328557,97.2859734341012
39,31.34743875278396,19.48032211741583,14.76382038861868,31.208761625061186,97.49443207126949,97.5053944720011,97.5218058423427,97.50132987770652
