round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,13.7032,6.0252,4.6684,13.8435,0,0.885976,0.166011,4.191171,0.47594,1.196585,0.104417,0.004294,0.000805,0.001728,0.000196,0.027237,0.002377,0.023861,0.10181,0.320033,24.6551,25.1852,49.8403,8.97
2,0.00999014,20.9893,14.9447,33.534,21.5273,0,0.70926,0.143028,2.769452,0.48343,0.889129,0.062274,0.003437,0.000693,0.001142,0.000199,0.020239,0.001418,0.018442,0.069457,0.060021,29.4625,25.5639,55.0265,10.2794
3,0.00996061,30.3476,26.863,40.8524,30.2805,0,0.63149,0.149971,2.608961,0.453309,0.864073,0.053908,0.00306,0.000727,0.001076,0.000187,0.019669,0.001227,0.001467,0.060071,0.031982,19.5909,34.7222,54.3131,7.0096
4,0.00991152,37.5668,36.6118,42.4222,37.5619,0,0.5817,0.120914,2.533046,0.47061,0.85276,0.043416,0.002819,0.000586,0.001045,0.000194,0.019411,0.000988,-0.021474,0.049229,0.026411,29.2676,31.5789,60.8466,9.4592
5,0.00984307,43.5829,43.7657,47.7473,43.6587,0,0.575705,0.135959,2.54801,0.428585,0.839313,0.046779,0.00279,0.000659,0.001051,0.000177,0.019105,0.001065,-0.015182,0.040318,0.017465,26.5465,31.1111,57.6577,7.9582
6,0.00975553,46.7914,46.8703,50.1421,46.952,0,0.572422,0.120122,2.594669,0.446761,0.795419,0.051771,0.002774,0.000582,0.00107,0.000184,0.018106,0.001178,-0.02023,0.03123,0.001247,25.2853,37.7778,63.0631,7.2796
7,0.00964923,48.5963,48.612,50.8948,48.7275,0,0.569512,0.123845,2.635482,0.433743,0.78612,0.046588,0.00276,0.0006,0.001087,0.000179,0.017894,0.00106,-0.021647,0.024078,-0.007084,19.2481,43.609,62.8571,7.0559
8,0.00952461,49.5321,49.3641,52.1457,49.7919,0,0.554058,0.11182,2.706906,0.419721,0.772884,0.058883,0.002685,0.000542,0.001116,0.000173,0.017593,0.00134,-0.013182,0.017971,-0.01669,20.3944,39.3939,59.7884,6.1641
9,0.00938215,51.8048,51.8764,54.2835,51.8258,0,0.558988,0.119622,2.736668,0.437761,0.753109,0.062492,0.002709,0.00058,0.001129,0.000181,0.017143,0.001422,-0.018828,0.010674,-0.010269,28.9947,35.5556,64.5503,8.2339
10,0.00922242,51.3369,51.3576,53.3166,51.3923,0,0.563283,0.12275,2.805888,0.436935,0.73368,0.054868,0.00273,0.000595,0.001157,0.00018,0.0167,0.001249,-0.021331,0.009639,-0.011807,27.1958,36.2963,63.4921,9.7763
