round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.4432,9.821,6.1108,25.0,0,0.422555,0.152801,6.025724,1.651092,1.145994,0.178124,0.001696,0.000613,0.002372,0.00065,0.01601,0.002488,0.092887,0.010414,0.007785,41.4169,55.8559,97.2727,12.2963
2,0.00999014,24.6102,10.0959,6.3288,24.9436,0,0.367212,0.140056,4.652014,1.21698,1.058077,0.188443,0.001474,0.000562,0.001832,0.000479,0.014781,0.002633,0.132157,0.01686,-0.016084,48.6241,48.6486,97.2727,13.1363
3,0.00996061,24.7216,10.7358,7.3997,25.0585,0,0.368386,0.110758,4.176108,0.913155,1.065353,0.240938,0.001479,0.000445,0.001644,0.00036,0.014883,0.003366,0.134898,0.015806,-0.019594,36.6344,60.6383,97.2727,10.7604
4,0.00991152,33.1849,21.2987,17.2143,33.7181,0,0.302435,0.123402,3.243907,0.975093,1.02941,0.235198,0.001214,0.000495,0.001277,0.000384,0.014381,0.003286,0.205162,0.027989,-0.044739,35.0819,62.1908,97.2727,10.6816
5,0.00984307,43.5412,31.4569,44.4684,44.3115,0,0.281074,0.12122,2.833281,0.983288,1.05157,0.279728,0.001128,0.000487,0.001116,0.000387,0.01469,0.003908,0.214949,0.03075,-0.017869,33.4429,63.8298,97.2727,9.033
6,0.00975553,46.2138,36.2665,49.5397,47.0104,0,0.28535,0.115426,2.742332,0.839709,0.998084,0.259871,0.001146,0.000463,0.00108,0.000331,0.013943,0.00363,0.195461,0.027091,-0.05368,42.8511,55.8989,98.75,14.6813
7,0.00964923,48.1626,38.0283,49.0292,49.0142,0,0.276184,0.117255,2.580643,0.906981,1.015072,0.295676,0.001109,0.000471,0.001016,0.000357,0.014181,0.004131,0.22077,0.024666,-0.007273,25.3457,73.4043,98.75,9.1409
8,0.00952461,51.392,41.5612,60.965,52.2359,0,0.269789,0.11037,2.490348,0.816428,0.951954,0.277717,0.001083,0.000443,0.00098,0.000321,0.013299,0.00388,0.214503,0.02853,-0.060383,20.9476,76.3251,97.2727,6.5131
9,0.00938215,58.1292,50.724,62.3059,59.1097,0,0.268112,0.093419,2.43751,0.737808,1.001927,0.336331,0.001076,0.000375,0.00096,0.00029,0.013997,0.004699,0.205346,0.025777,-0.008865,21.7408,75.5319,97.2727,6.1671
10,0.00922242,62.1938,58.036,67.24,62.8852,0,0.265607,0.092033,2.447931,0.737504,0.933947,0.29979,0.001066,0.000369,0.000964,0.00029,0.013047,0.004188,0.199806,0.026838,-0.06293,17.4974,79.7753,97.2727,5.5156
11,0.00904604,66.2027,62.0855,74.2926,67.1103,0,0.264728,0.089903,2.428489,0.69466,1.015811,0.405056,0.001063,0.000361,0.000956,0.000273,0.014191,0.005659,0.214542,0.03171,0.011305,17.4974,79.7753,97.2727,5.7945
12,0.00885371,67.3163,64.6593,72.2505,68.0001,0,0.271169,0.096863,2.44766,0.776573,0.885329,0.322814,0.001089,0.000389,0.000964,0.000306,0.012368,0.00451,0.188744,0.01796,-0.05862,25.309,72.191,97.5,7.0881
13,0.0086462,74.4989,72.0726,80.2799,75.3037,0,0.277416,0.077749,2.462052,0.608088,1.02346,0.42964,0.001114,0.000312,0.000969,0.000239,0.014298,0.006002,0.185526,0.027942,0.027818,20.677,76.5957,97.2727,6.8861
14,0.00842431,75.167,74.067,78.0929,75.4905,0,0.259292,0.087177,2.306569,0.662787,0.847963,0.368769,0.001041,0.00035,0.000908,0.000261,0.011846,0.005152,0.196616,0.020141,-0.068622,10.6048,86.7978,97.4026,3.326
