round,client_id,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,1,vig_tiny,cifar10,1000.0,0,_vig_stem,0.495815
1,1,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.526614
1,1,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.545130
1,1,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.538415
1,1,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.560347
1,1,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.553441
1,1,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.572219
1,1,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.500642
1,1,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.505380
1,1,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.495235
1,1,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.460938
1,1,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.491555
1,1,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.479489
1,1,vig_tiny,cifar10,1000.0,13,classifier,0.329298
1,0,vig_tiny,cifar10,1000.0,0,_vig_stem,0.935106
1,0,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.897095
1,0,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.860123
1,0,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.827374
1,0,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.799979
1,0,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.772451
1,0,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.774749
1,0,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.694802
1,0,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.692025
1,0,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.673363
1,0,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.622110
1,0,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.643840
1,0,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.619476
1,0,vig_tiny,cifar10,1000.0,13,classifier,0.441016
1,4,vig_tiny,cifar10,1000.0,0,_vig_stem,0.889034
1,4,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.855491
1,4,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.816696
1,4,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.767798
1,4,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.754767
1,4,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.735554
1,4,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.744644
1,4,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.652308
1,4,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.647250
1,4,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.633426
1,4,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.582027
1,4,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.615811
1,4,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.596713
1,4,vig_tiny,cifar10,1000.0,13,classifier,0.225457
1,9,vig_tiny,cifar10,1000.0,0,_vig_stem,0.841246
1,9,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.818661
1,9,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.801185
1,9,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.769894
1,9,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.751330
1,9,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.732065
1,9,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.746273
1,9,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.657280
1,9,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.658099
1,9,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.648164
1,9,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.596198
1,9,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.625099
1,9,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.605246
1,9,vig_tiny,cifar10,1000.0,13,classifier,0.308966
1,6,vig_tiny,cifar10,1000.0,0,_vig_stem,0.782762
1,6,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.771949
1,6,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.760099
1,6,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.728643
1,6,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.716326
1,6,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.696277
1,6,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.707460
1,6,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.624258
1,6,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.627716
1,6,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.614452
1,6,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.563541
1,6,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.589683
1,6,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.575955
1,6,vig_tiny,cifar10,1000.0,13,classifier,0.267811
1,5,vig_tiny,cifar10,1000.0,0,_vig_stem,0.884462
1,5,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.841846
1,5,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.819957
1,5,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.776582
1,5,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.756488
1,5,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.727991
1,5,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.740631
1,5,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.645818
1,5,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.650906
1,5,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.637829
