round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
11,0.008537,54.4797,53.2861,56.7658,54.8888,0,0.001534,0.000267,0.045676,0.016652,0.007201,0.002747,0.532706,-0.018724,0.006387,32.9142,37.5,70.4142,9.5666
12,0.00824899,57.429,57.4446,63.9579,57.3989,0,0.00163,0.000259,0.050281,0.014689,0.008226,0.003054,0.499285,-0.030754,0.02106,33.084,40.8805,73.9645,9.1096
13,0.00794099,55.537,55.3397,61.4421,55.7251,0,0.001546,0.000197,0.045855,0.012835,0.007626,0.002049,0.532364,-0.016245,-0.01992,22.929,48.0769,71.0059,6.7792
14,0.00761488,60.5454,60.9629,65.1795,60.4782,0,0.00152,0.000236,0.043776,0.014729,0.007096,0.002315,0.555905,-0.03973,-0.011885,38.839,32.7586,71.5976,12.3549
15,0.00727268,53.478,51.3408,56.9906,54.0076,0,0.001514,0.000184,0.043459,0.01212,0.006867,0.00205,0.598192,0.035353,0.026162,22.1934,49.0566,71.25,6.5964
16,0.0069165,62.2705,62.5171,64.2026,62.414,0,0.001659,0.000238,0.049836,0.013834,0.008214,0.002284,0.518782,-0.009811,-0.046135,22.7232,46.5409,69.2641,6.6562
17,0.00654854,56.1491,54.3073,58.4536,56.6188,0,0.001607,0.000235,0.046765,0.014518,0.007229,0.002203,0.576113,-0.008171,0.008825,29.3104,44.6541,73.9645,7.7147
18,0.00617106,59.7663,59.6447,64.9074,59.8433,0,0.001557,0.000164,0.042431,0.011819,0.00643,0.00176,0.62095,0.010477,0.027682,24.8335,50.3145,75.1479,7.8654
19,0.00578639,60.1002,59.915,62.0454,60.3714,0,0.001644,0.00019,0.046149,0.013046,0.007086,0.00202,0.575351,-0.032611,-0.050496,29.9021,44.6541,74.5562,9.5602
20,0.0053969,62.66,62.0873,63.658,62.9956,0,0.001612,0.000254,0.044242,0.016089,0.006689,0.002355,0.609439,-0.020606,-0.026674,20.5426,52.8302,73.3728,6.0234
21,0.005005,60.2671,60.2917,64.1464,60.3657,0,0.001603,0.000152,0.041207,0.012964,0.006342,0.001771,0.663318,0.025488,0.042221,26.3979,48.75,75.1479,8.116
22,0.0046131,59.9889,59.4626,63.085,60.3609,0,0.001581,0.000162,0.038944,0.013686,0.006172,0.001831,0.677218,-0.008801,-0.034092,22.9467,52.2013,75.1479,7.1238
23,0.00422361,66.4441,66.5016,67.544,66.4298,0,0.00167,0.000103,0.041178,0.009997,0.00639,0.00185,0.6877,0.022753,-0.024423,21.8512,53.2967,75.1479,7.6818
24,0.00383894,58.2638,57.6164,61.1228,58.6248,0,0.001622,0.000126,0.03831,0.013016,0.005111,0.001778,0.730389,0.074584,4e-05,23.4198,52.8302,76.25,6.7459
25,0.00346146,58.3194,58.1466,65.4668,58.3673,0,0.001775,0.000194,0.041794,0.010651,0.006675,0.001795,0.703019,-0.002776,-0.016924,24.573,54.717,79.2899,7.0214
26,0.0030935,62.3261,60.0142,64.6954,62.8088,0,0.001907,0.000222,0.044817,0.014512,0.006886,0.002216,0.714195,-0.003942,-0.001176,34.1807,36.478,70.6587,9.2704
27,0.00273732,63.2721,63.3919,67.2651,63.3495,0,0.002002,0.000242,0.045026,0.010274,0.006278,0.001803,0.7666,0.035561,0.09529,19.6619,54.0881,73.75,7.2025
28,0.00239512,64.0512,64.5023,65.9816,64.1353,0,0.002154,0.000276,0.041006,0.012792,0.005736,0.002053,0.819723,0.047016,0.066489,25.8729,46.5409,72.4138,7.1494
29,0.00206901,65.4424,65.6271,66.524,65.5943,0,0.002472,0.000262,0.046092,0.014222,0.007322,0.002409,0.82337,0.021064,0.003731,18.042,57.2327,75.2747,5.4847
30,0.00176101,63.1608,62.0657,64.5892,63.5686,0,0.002746,0.000482,0.039347,0.008104,0.005521,0.001152,0.910571,0.07448,0.114638,32.7491,46.5409,79.2899,9.7907
31,0.001473,64.9972,64.4299,66.2927,65.3096,0,0.003356,0.000512,0.042852,0.010527,0.006656,0.00145,0.920081,0.114762,0.122309,34.3532,44.9367,79.2899,10.1217
32,0.00120677,65.0529,65.3504,66.7053,65.2024,0,0.004061,0.000472,0.047007,0.01209,0.006192,0.001657,0.937373,0.137269,0.182455,17.8285,52.8302,70.6587,6.0527
33,0.00096396,65.2198,65.4153,66.939,65.3149,0,0.00547,0.000804,0.046726,0.010124,0.006356,0.001569,0.971711,0.250104,0.252265,23.9068,55.9748,79.8817,6.7573
34,0.00074606,65.4424,64.913,66.7515,65.7685,0,0.007831,0.001313,0.052298,0.010023,0.0069,0.001715,0.983735,0.395171,0.424647,47.3373,29.5858,76.9231,12.3671
35,0.00055442,66.1102,66.0545,66.6919,66.3269,0,0.013783,0.002559,0.069949,0.009161,0.009738,0.001535,0.994497,0.631258,0.580022,26.1765,49.6855,75.8621,7.32
36,0.00039022,65.1642,65.2992,66.3196,65.3582,0,0.024175,0.002004,0.102443,0.005752,0.014425,0.000744,0.998497,0.852698,0.795543,19.7648,55.9748,75.7396,5.1602
37,0.00025447,66.1658,65.852,67.0552,66.447,0,0.03012,0.001797,0.118116,0.006378,0.016336,0.001051,0.999513,0.947118,0.922862,21.9456,59.1195,81.0651,5.961
38,0.00014801,66.1658,65.3255,66.5847,66.4921,0,0.032585,0.000851,0.122519,0.003378,0.016841,0.000561,0.999811,0.978826,0.971108,16.2221,58.4906,74.7126,5.0819
39,7.15e-05,62.3261,60.3962,63.3731,62.735,0,0.034335,0.000135,0.124905,0.000279,0.017117,0.000146,0.999916,0.99078,0.989281,21.6144,54.717,76.3314,6.2619
40,2.54e-05,59.488,56.5723,59.6472,59.9752,0,0.035385,4.1e-05,0.12504,7.9e-05,0.017121,6.5e-05,0.999973,0.997482,0.997003,22.4666,50.3145,72.7811,6.055
