round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,13.8945,8.765,10.8922,14.613,0,0.158949,0.125993,2.897699,1.228954,0.628344,0.263243,0.003182,0.002522,0.001578,0.000669,0.014303,0.005992,0.344695,0.113026,0.041442,69.7842,0.0,69.7842,18.1072
2,0.00999014,13.9613,5.6057,3.8099,14.3855,0,0.145528,0.111255,1.259837,0.627756,0.811256,0.340251,0.002913,0.002227,0.000686,0.000342,0.018466,0.007745,0.507067,0.06495,0.055155,57.0996,10.5263,67.6259,16.8679
3,0.00996061,17.1009,12.8688,13.8867,18.3395,0,0.179155,0.114864,1.210083,0.535129,1.158771,0.623629,0.003586,0.002299,0.000659,0.000291,0.026377,0.014195,0.610658,0.187136,0.17615,64.7482,0.0,64.7482,17.9932
4,0.00991152,17.3013,10.4528,24.1881,17.9858,0,0.156325,0.118087,0.934502,0.549896,0.916645,0.474558,0.003129,0.002364,0.000509,0.000299,0.020865,0.010802,0.664728,0.079802,0.020661,52.2482,12.5,64.7482,15.8056
5,0.00984307,16.9673,12.3376,22.1484,18.3719,0,0.143122,0.091577,1.016698,0.472949,1.003125,0.499553,0.002865,0.001833,0.000554,0.000258,0.022834,0.011371,0.565829,0.11998,0.044799,65.4676,0.0,65.4676,18.7749
6,0.00975553,22.0441,17.0061,34.66,22.2586,0,0.137237,0.10935,0.957865,0.54073,0.883444,0.390171,0.002747,0.002189,0.000522,0.000294,0.020109,0.008881,0.62908,0.069147,-0.035243,30.8453,37.5,68.3453,8.5785
7,0.00964923,17.0341,11.5437,17.7264,18.4422,0,0.127226,0.095034,1.076387,0.520182,0.948697,0.426247,0.002547,0.001902,0.000586,0.000283,0.021595,0.009702,0.526936,0.098608,0.010302,54.4697,12.5,66.9697,17.0608
8,0.00952461,23.1129,19.7826,36.2084,23.5017,0,0.136757,0.118751,1.036166,0.551885,0.884725,0.379891,0.002737,0.002377,0.000564,0.0003,0.020139,0.008647,0.559707,0.068062,-0.045309,22.9472,48.2759,71.223,7.7429
9,0.00938215,21.0421,16.0863,28.9063,22.7236,0,0.116987,0.075454,1.074753,0.528399,0.895798,0.385514,0.002342,0.00151,0.000585,0.000288,0.020391,0.008775,0.465486,0.087916,-0.009575,24.1749,49.2063,73.3813,7.5998
10,0.00922242,24.4489,20.9006,28.1227,25.3222,0,0.107733,0.074077,1.085458,0.541311,0.847059,0.353075,0.002156,0.001483,0.000591,0.000295,0.019281,0.008037,0.479984,0.053097,-0.044606,33.0036,37.5,70.5036,10.6162
11,0.00904604,25.1169,19.8652,26.5185,26.3967,0,0.091915,0.055601,1.119066,0.541652,0.816838,0.342086,0.00184,0.001113,0.000609,0.000295,0.018593,0.007787,0.369263,0.054452,-0.041484,37.2586,36.8421,74.1007,11.2465
12,0.00885371,26.0521,21.6471,33.7815,27.1819,0,0.091645,0.049171,1.12968,0.550844,0.778028,0.323872,0.001834,0.000984,0.000615,0.0003,0.01771,0.007372,0.31443,0.032251,-0.052345,31.5032,36.8421,68.3453,10.8566
13,0.0086462,27.4549,23.2311,30.3933,28.7197,0,0.089731,0.042845,1.202203,0.572791,0.741869,0.311331,0.001796,0.000858,0.000655,0.000312,0.016887,0.007087,0.266127,0.039705,-0.041934,44.7842,25.0,69.7842,13.1911
14,0.00842431,28.3233,24.8601,31.365,29.4971,0,0.095455,0.043241,1.185179,0.561735,0.714572,0.303646,0.001911,0.000866,0.000645,0.000306,0.016265,0.006912,0.136039,0.025493,-0.050674,49.1007,25.0,74.1007,14.6427
15,0.00818893,29.3921,26.0607,35.8016,30.3679,0,0.095061,0.042348,1.23866,0.581939,0.692662,0.288512,0.001903,0.000848,0.000674,0.000317,0.015767,0.006567,0.203942,0.035923,-0.040576,46.223,25.0,71.223,14.1181
16,0.00794099,29.3921,26.0323,33.4293,30.3521,0,0.093782,0.042123,1.26976,0.61965,0.652174,0.278195,0.001877,0.000843,0.000691,0.000337,0.014845,0.006332,0.116421,0.013151,-0.054913,42.5218,31.5789,74.1007,11.696
17,0.00768145,29.5257,26.4359,34.8948,30.4617,0,0.103354,0.045766,1.31379,0.620074,0.642222,0.26977,0.002069,0.000916,0.000715,0.000338,0.014619,0.006141,0.082988,0.026706,-0.043422,38.6975,36.8421,75.5396,11.9774
18,0.00741136,31.1957,29.0677,35.2118,32.187,0,0.105342,0.045894,1.355673,0.668033,0.62228,0.266232,0.002109,0.000919,0.000738,0.000364,0.014165,0.00606,0.062991,0.016879,-0.045104,44.68,31.5789,76.259,12.2269
