round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,25.3341,10.1066,6.3335,25.0,0,0.364069,0.059078,3.649389,0.756519,0.999748,0.163123,0.003716,0.000603,0.001559,0.000323,0.035982,0.005871,0.579471,0.33902,0.50335,18.8501,22.0339,40.884,6.8932
2,0.00999014,53.1737,52.8605,53.4507,53.4019,0,0.231615,0.061158,0.865242,0.098708,0.381593,0.039444,0.002364,0.000624,0.00037,4.2e-05,0.013734,0.00142,0.987102,0.892957,0.765879,21.9234,37.8531,59.7765,6.2876
3,0.00996061,61.804,60.8856,62.769,62.3033,0,0.170638,0.043871,0.977796,0.080775,0.382064,0.031827,0.001742,0.000448,0.000418,3.5e-05,0.013751,0.001145,0.960828,0.846024,0.775254,26.6573,39.4444,66.1017,7.2223
4,0.00991152,65.4788,64.5182,66.2392,65.8212,0,0.163547,0.021811,0.783152,0.176733,0.246169,0.051104,0.001669,0.000223,0.000335,7.6e-05,0.00886,0.001839,0.93425,0.627138,0.27774,25.752,38.8889,64.6409,8.0562
5,0.00984307,69.3207,69.1697,69.7511,69.4471,0,0.155863,0.030298,0.650383,0.04718,0.263355,0.035576,0.001591,0.000309,0.000278,2e-05,0.009478,0.00128,0.925291,0.633006,0.350094,32.3665,41.6667,74.0331,8.9842
6,0.00975553,69.7105,69.0311,69.4272,70.0744,0,0.16156,0.02935,0.636033,0.053755,0.206592,0.040384,0.001649,0.0003,0.000272,2.3e-05,0.007435,0.001453,0.946423,0.517889,0.325945,15.6845,61.1111,76.7956,4.2279
7,0.00964923,68.2628,67.4733,68.3687,68.6993,0,0.156453,0.030597,0.642455,0.0524,0.22676,0.046908,0.001597,0.000312,0.000275,2.2e-05,0.008161,0.001688,0.901062,0.490112,0.137067,15.9628,56.3536,72.3164,4.8808
8,0.00952461,70.3786,69.661,70.5451,70.8027,0,0.158868,0.028938,0.66331,0.069298,0.195283,0.027231,0.001621,0.000295,0.000283,3e-05,0.007028,0.00098,0.930271,0.454541,0.190732,17.9067,58.8889,76.7956,4.9885
9,0.00938215,72.4944,72.1805,72.7712,72.8193,0,0.146189,0.028901,0.669565,0.070248,0.20387,0.034596,0.001492,0.000295,0.000286,3e-05,0.007337,0.001245,0.914679,0.410603,0.183198,13.5187,63.2768,76.7956,3.9191
10,0.00922242,76.7261,76.6948,76.9261,76.9223,0,0.135695,0.02457,0.645657,0.036154,0.196575,0.034947,0.001385,0.000251,0.000276,1.5e-05,0.007075,0.001258,0.919381,0.406546,0.114215,14.6112,63.8418,78.453,4.9941
11,0.00904604,75.0,74.9822,75.1166,75.2972,0,0.109133,0.022781,0.608319,0.045669,0.194498,0.030222,0.001114,0.000233,0.00026,2e-05,0.007,0.001088,0.849684,0.300866,0.117169,8.5028,68.3333,76.8362,2.7505
12,0.00885371,76.2249,75.9261,75.9359,76.5426,0,0.094808,0.013213,0.609014,0.034339,0.183887,0.025328,0.000968,0.000135,0.00026,1.5e-05,0.006618,0.000912,0.825101,0.246499,0.081047,16.0465,63.8418,79.8883,5.0637
13,0.0086462,77.2272,77.0994,77.311,77.5104,0,0.088968,0.013665,0.616166,0.052333,0.202352,0.029599,0.000908,0.000139,0.000263,2.2e-05,0.007283,0.001065,0.780613,0.222182,0.078929,21.6649,59.5506,81.2155,5.9802
14,0.00842431,78.1737,78.3763,79.0157,78.2001,0,0.085137,0.01875,0.716886,0.267042,0.206348,0.050768,0.000869,0.000191,0.000306,0.000114,0.007427,0.001827,0.739796,0.224611,0.074443,12.4294,66.6667,79.096,3.8645
15,0.00818893,78.8976,78.9088,78.8547,79.0423,0,0.078022,0.009952,0.697496,0.142041,0.197795,0.030411,0.000796,0.000102,0.000298,6.1e-05,0.007119,0.001095,0.709599,0.218531,0.162603,14.3802,65.7303,80.1105,5.0995
