round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.4853,10.1861,31.1376,25.1663,0,0.624435,0.294899,2.577343,0.522665,0.705383,0.142009,0.009329,0.004406,0.001006,0.000204,0.015572,0.003135,0.9655,0.504708,0.528094,68.274,15.5172,83.7912,21.5791
2,0.00999014,36.0601,27.9622,50.1443,35.3125,0,0.147569,0.061489,1.738732,0.42292,0.414843,0.09857,0.002205,0.000919,0.000679,0.000165,0.009158,0.002176,0.743637,0.272938,0.167768,46.9863,25.5411,72.5275,18.1128
3,0.00996061,49.4157,44.7093,75.1056,49.0138,0,0.143335,0.063441,1.430774,0.429576,0.367003,0.072019,0.002141,0.000948,0.000558,0.000168,0.008102,0.00159,0.745826,0.216406,0.13255,58.0753,32.0346,90.1099,16.182
4,0.00991152,57.9855,52.4742,55.1185,57.5458,0,0.133945,0.056415,1.204372,0.295664,0.342645,0.06771,0.002001,0.000843,0.00047,0.000115,0.007564,0.001495,0.749624,0.196967,0.076527,56.1418,25.1082,81.25,19.3011
5,0.00984307,64.552,60.26,78.5232,64.2843,0,0.127609,0.052559,1.153033,0.284517,0.350632,0.072584,0.001907,0.000785,0.00045,0.000111,0.00774,0.001602,0.646132,0.151919,0.091101,41.0922,42.4242,83.5165,12.3706
6,0.00975553,60.601,56.6692,76.7707,60.2162,0,0.125949,0.054717,1.106128,0.303267,0.35226,0.07616,0.001882,0.000817,0.000432,0.000118,0.007776,0.001681,0.590242,0.128723,0.022993,53.9773,27.2727,81.25,14.4637
7,0.00964923,77.2398,77.0181,81.5467,77.2088,0,0.126629,0.048584,1.081232,0.217908,0.34859,0.043364,0.001892,0.000726,0.000422,8.5e-05,0.007695,0.000957,0.605476,0.129765,0.037462,43.1895,40.7186,83.908,12.8424
8,0.00952461,72.8993,72.1464,80.7221,72.804,0,0.117143,0.040427,1.091471,0.251519,0.337238,0.054677,0.00175,0.000604,0.000426,9.8e-05,0.007445,0.001207,0.526064,0.105549,-0.004589,71.7914,18.8679,90.6593,23.4881
9,0.00938215,81.3022,81.5527,84.2242,81.227,0,0.115834,0.0388,1.059037,0.215902,0.320815,0.074805,0.001731,0.00058,0.000413,8.4e-05,0.007082,0.001651,0.522007,0.130831,0.038925,72.9969,15.1899,88.1868,21.5354
10,0.00922242,78.4641,78.9167,82.6767,78.3622,0,0.12798,0.051308,1.140219,0.29731,0.334305,0.059741,0.001912,0.000767,0.000445,0.000116,0.00738,0.001319,0.472204,0.091291,-0.003816,70.5172,21.9828,92.5,21.3124
11,0.00904604,82.6934,82.8018,84.5004,82.6502,0,0.123297,0.046664,1.070707,0.220803,0.362403,0.066818,0.001842,0.000697,0.000418,8.6e-05,0.008,0.001475,0.494095,0.101285,6.1e-05,54.0976,28.4024,82.5,16.4954
12,0.00885371,80.4674,80.6527,83.2697,80.57,0,0.128074,0.041898,1.102552,0.224062,0.32811,0.069268,0.001913,0.000626,0.00043,8.7e-05,0.007243,0.001529,0.562355,0.10403,-0.009928,65.3247,24.6753,90.0,17.8081
13,0.0086462,79.5214,80.0113,81.8302,79.564,0,0.126384,0.050275,1.052853,0.26239,0.33239,0.071265,0.001888,0.000751,0.000411,0.000102,0.007338,0.001573,0.538734,0.073575,-0.005649,55.8968,29.3103,85.2071,16.3843
14,0.00842431,82.5264,82.6119,84.3378,82.5934,0,0.134983,0.04545,1.095452,0.236352,0.323529,0.078399,0.002017,0.000679,0.000428,9.2e-05,0.007142,0.001731,0.510621,0.080345,0.017019,48.9909,42.7673,91.7582,15.6249
15,0.00818893,78.9093,78.6485,83.7528,78.8812,0,0.123383,0.045287,0.98603,0.201908,0.314174,0.069847,0.001843,0.000677,0.000385,7.9e-05,0.006936,0.001542,0.541075,0.061433,0.028399,49.074,33.7662,82.8402,15.2295
16,0.00794099,84.2515,84.3722,85.7323,84.3328,0,0.128125,0.040969,1.05808,0.171644,0.341158,0.077016,0.001914,0.000612,0.000413,6.7e-05,0.007531,0.0017,0.55543,0.061861,-0.014218,84.8563,12.6437,97.5,24.4233
17,0.00768145,83.5281,83.6472,85.6444,83.6148,0,0.128032,0.04629,0.998512,0.214352,0.348041,0.059503,0.001913,0.000692,0.00039,8.4e-05,0.007683,0.001314,0.515543,0.050728,0.003906,50.4926,38.7931,89.2857,14.2819
18,0.00741136,85.1419,85.2972,85.4298,85.2571,0,0.126705,0.043494,1.035344,0.21504,0.325222,0.091869,0.001893,0.00065,0.000404,8.4e-05,0.007179,0.002028,0.498383,0.047024,-0.020852,53.522,36.478,90.0,17.4695
19,0.00713177,84.6411,84.7625,87.0367,84.6467,0,0.128319,0.047423,1.007224,0.207228,0.340222,0.07503,0.001917,0.000709,0.000393,8.1e-05,0.007511,0.001656,0.540053,0.052525,-0.021699,44.636,44.4444,89.0805,15.4508
20,0.00684378,85.3645,85.5891,85.9727,85.448,1,0.126971,0.04293,1.016953,0.205095,0.359191,0.085924,0.001897,0.000641,0.000397,8e-05,0.007929,0.001897,0.49101,0.042724,-0.03458,63.5849,26.4151,90.0,20.049
