round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,18.5037,9.6093,11.4589,18.2207,0,0.176343,0.061884,3.239798,0.44101,0.669602,0.069712,0.0018,0.000632,0.001384,0.000188,0.015242,0.001587,0.258298,0.133447,0.01404,40.5882,50.0,90.5882,11.9853
2,0.00999014,20.7081,14.0691,14.7998,20.7351,0,0.180454,0.107386,1.335083,0.296224,0.666319,0.051432,0.001842,0.001096,0.00057,0.000127,0.015167,0.001171,0.37704,0.184578,-0.018499,57.453,31.9588,89.4118,18.0549
3,0.00996061,20.5745,13.3371,12.7058,20.825,0,0.139705,0.074044,0.83267,0.211741,0.744716,0.165511,0.001426,0.000756,0.000356,9e-05,0.016952,0.003767,0.68931,0.199449,-0.023402,30.2187,54.4872,84.7059,9.8665
4,0.00991152,23.2465,17.6266,20.2536,23.4371,0,0.152042,0.07351,0.660562,0.166587,0.732913,0.114398,0.001552,0.00075,0.000282,7.1e-05,0.016683,0.002604,0.76817,0.13147,-0.067684,38.0204,49.0385,87.0588,11.2716
5,0.00984307,24.9165,19.0062,22.515,25.2395,0,0.128901,0.072531,0.632209,0.159348,0.746392,0.148167,0.001316,0.00074,0.00027,6.8e-05,0.01699,0.003373,0.772353,0.120934,-0.074876,39.1968,49.0385,88.2353,11.6038
6,0.00975553,24.2485,18.5809,30.5834,24.359,0,0.1482,0.093941,0.610769,0.140556,0.758341,0.141705,0.001513,0.000959,0.000261,6e-05,0.017262,0.003226,0.716661,0.10016,-0.076053,30.3514,59.0604,89.4118,10.1066
7,0.00964923,25.0501,19.184,22.1105,25.3018,0,0.150223,0.098727,0.619647,0.151395,0.760459,0.138358,0.001533,0.001008,0.000265,6.5e-05,0.01731,0.003149,0.693106,0.057767,-0.086343,36.316,55.4487,91.7647,10.2245
8,0.00952461,26.1189,21.5189,24.5989,26.2344,0,0.14735,0.069884,0.631131,0.142298,0.784474,0.149477,0.001504,0.000713,0.00027,6.1e-05,0.017857,0.003402,0.70835,0.057103,-0.077969,40.5882,50.0,90.5882,12.1649
9,0.00938215,26.1189,21.0803,25.4264,26.3683,0,0.105283,0.054172,0.632768,0.147842,0.78361,0.136583,0.001075,0.000553,0.00027,6.3e-05,0.017837,0.003109,0.573697,0.033944,-0.083321,36.3025,54.2857,90.5882,10.4068
10,0.00922242,26.2525,21.4061,23.8136,26.5263,0,0.119719,0.059906,0.643858,0.141823,0.795304,0.139686,0.001222,0.000611,0.000275,6.1e-05,0.018103,0.00318,0.606092,0.044485,-0.077044,39.8416,51.9231,91.7647,12.5252
11,0.00904604,26.1857,19.5544,26.6365,26.395,0,0.092796,0.035015,0.646249,0.178636,0.795213,0.127033,0.000947,0.000357,0.000276,7.6e-05,0.018101,0.002892,0.432796,0.018587,-0.080764,39.4155,53.5256,92.9412,12.3792
12,0.00885371,28.8577,23.8959,26.7534,29.0514,0,0.124629,0.071326,0.687099,0.158224,0.807751,0.127492,0.001272,0.000728,0.000294,6.8e-05,0.018386,0.002902,0.513668,0.029223,-0.076229,37.9832,51.4286,89.4118,11.8411
13,0.0086462,28.8577,24.3846,28.5324,28.9342,0,0.093616,0.038232,0.663341,0.194804,0.820375,0.130396,0.000955,0.00039,0.000283,8.3e-05,0.018674,0.002968,0.372036,0.015148,-0.079635,39.1597,51.4286,90.5882,11.6271
14,0.00842431,28.8577,23.5252,27.4842,29.1586,0,0.087758,0.029891,0.657571,0.163609,0.822008,0.125221,0.000896,0.000305,0.000281,7e-05,0.018711,0.00285,0.283329,0.000549,-0.081156,28.4415,59.7938,88.2353,9.5552
15,0.00818893,28.8577,22.4416,27.7221,29.0889,0,0.096384,0.027866,0.679733,0.15054,0.818864,0.115559,0.000984,0.000284,0.00029,6.4e-05,0.018639,0.00263,0.385494,0.006638,-0.081691,41.5126,51.4286,92.9412,12.5958
16,0.00794099,30.3941,24.6534,28.4614,30.5739,0,0.097001,0.030459,0.673461,0.172651,0.818204,0.126438,0.00099,0.000311,0.000288,7.4e-05,0.018624,0.002878,0.337312,0.003803,-0.081436,26.2707,63.141,89.4118,7.7963
