round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.9443,9.9822,6.2361,25.0,0,0.242453,0.186336,3.008972,2.330233,0.963355,0.667192,0.103645,0.01396,-0.024771,70.5882,29.4118,100.0,21.6169
2,0.0099846,25.2784,10.0889,6.3196,25.0,0,0.204598,0.17528,1.967558,1.922366,1.012394,0.70376,0.12932,0.015181,-0.052642,70.5882,29.4118,100.0,21.4837
3,0.0099385,24.7216,9.9196,6.1873,25.0,0,0.187225,0.155134,1.503873,1.398446,1.081758,0.704072,0.160011,0.020188,0.024007,100.0,0.0,100.0,40.377
4,0.00986199,25.8352,11.3163,29.2648,25.5588,0,0.191741,0.166912,1.662212,1.599548,1.029177,0.790072,0.123447,0.021677,-0.077101,100.0,0.0,100.0,40.3796
5,0.00975553,24.7216,9.9107,6.1804,25.0,0,0.191862,0.157711,1.502203,1.417623,1.215473,0.836136,0.181441,0.014357,0.089339,100.0,0.0,100.0,40.377
6,0.00961978,24.2762,12.5887,15.5494,24.3038,0,0.181244,0.164473,1.382547,1.344114,1.128861,0.984365,0.130721,0.012109,-0.070089,100.0,0.0,100.0,40.377
7,0.00945558,24.7216,9.9107,6.1804,25.0,0,0.207019,0.157331,1.595448,1.310801,1.310988,0.96887,0.181399,0.016528,0.10812,35.2941,64.7059,100.0,12.7983
8,0.00926394,21.7149,9.5594,8.2486,21.7575,0,0.197408,0.165145,1.239783,1.130093,1.111892,0.956388,0.131091,0.023526,-0.063688,100.0,0.0,100.0,40.0747
9,0.00904604,24.7216,9.9107,6.1804,25.0,0,0.244612,0.213753,1.690978,1.686391,1.330793,0.970771,0.15943,0.01678,0.12752,52.9412,47.0588,100.0,18.4772
10,0.00880323,19.4321,12.2125,11.4333,19.4179,0,0.189339,0.175653,1.236817,1.219946,1.123015,0.974717,0.125652,0.015949,-0.042428,100.0,0.0,100.0,40.4234
11,0.008537,24.8886,10.8075,6.9067,24.8333,0,0.251729,0.243658,1.749663,2.108972,1.363501,1.012439,0.158447,0.017357,0.12043,66.6667,33.3333,100.0,25.2974
12,0.00824899,14.922,9.3356,7.9475,14.9082,0,0.182009,0.163047,1.046655,0.919425,1.110114,0.955302,0.128061,0.02344,-0.043218,100.0,0.0,100.0,37.7636
13,0.00794099,24.9443,10.5263,6.6746,24.8889,0,0.221349,0.190305,1.239309,1.190575,1.320978,0.961434,0.175187,0.026352,0.116286,70.5882,29.4118,100.0,27.0907
14,0.00761488,23.3296,10.0636,9.9454,23.3765,0,0.217747,0.232974,1.274098,1.553767,1.077458,0.903047,0.110932,0.032582,-0.055454,100.0,0.0,100.0,37.7901
15,0.00727268,24.7216,9.9107,6.1804,25.0,0,0.203836,0.162133,1.122234,0.968305,1.278264,0.92532,0.177845,0.02132,0.099994,70.5882,29.4118,100.0,22.8762
16,0.0069165,21.3252,9.8078,8.619,21.3632,0,0.17546,0.154124,0.854674,0.709975,1.100224,0.910081,0.13559,0.028202,-0.052437,100.0,0.0,100.0,40.472
17,0.00654854,14.4766,9.8406,7.4565,14.4805,0,0.234236,0.209027,1.191809,1.171909,1.312168,0.958885,0.179149,0.029033,0.108107,58.8235,41.1765,100.0,21.32
18,0.00617106,23.441,13.0712,11.0591,23.2234,0,0.21716,0.228526,0.996934,1.062146,1.071888,0.898224,0.108366,0.022827,-0.051439,100.0,0.0,100.0,37.6898
19,0.00578639,20.9354,9.8226,7.8564,21.1607,0,0.191063,0.149473,0.832123,0.671494,1.258841,0.902068,0.189886,0.038308,0.092415,100.0,0.0,100.0,36.2949
20,0.0053969,24.2205,13.4671,9.7857,23.9877,0,0.181202,0.16721,0.794323,0.629933,1.067019,0.864731,0.121156,0.027773,-0.0628,100.0,0.0,100.0,40.4807
21,0.005005,25.167,11.152,8.8793,25.4437,0,0.217832,0.187368,0.99709,0.95198,1.248508,0.887127,0.139478,0.022245,0.086131,100.0,0.0,100.0,38.1354
22,0.0046131,15.4788,8.1122,6.8188,15.495,0,0.174859,0.162246,0.799961,0.78055,1.077599,0.871159,0.13119,0.02478,-0.062685,100.0,0.0,100.0,40.405
23,0.00422361,27.3942,16.5314,13.4764,27.6284,0,0.19736,0.14886,0.892056,0.72083,1.283404,0.915754,0.178055,0.03015,0.09952,83.3333,16.6667,100.0,33.4193
24,0.00383894,21.4365,13.9461,10.5159,21.3848,0,0.172755,0.155168,0.801212,0.685946,1.08587,0.898106,0.129131,0.023659,-0.056918,100.0,0.0,100.0,40.6887
25,0.00346146,25.5011,13.1688,9.2379,25.4617,0,0.18719,0.146613,0.803907,0.638729,1.27974,0.920476,0.200788,0.033146,0.0969,83.3333,16.6667,100.0,32.6932
26,0.0030935,23.7194,13.845,10.0138,23.4972,0,0.168392,0.153388,0.680724,0.562685,1.065677,0.872052,0.130952,0.027136,-0.062262,100.0,0.0,100.0,37.9821
27,0.00273732,19.8775,10.8159,7.9433,19.8596,0,0.184522,0.145918,0.754963,0.622733,1.257681,0.904921,0.18198,0.029916,0.083421,85.7143,14.2857,100.0,35.1717
28,0.00239512,16.4254,10.62,9.5047,16.4045,0,0.170923,0.153834,0.725492,0.586356,1.072329,0.87623,0.128764,0.030738,-0.065374,100.0,0.0,100.0,37.755
29,0.00206901,27.784,17.8782,13.4746,27.9797,0,0.222452,0.209674,1.014788,1.218911,1.277529,0.91065,0.156714,0.035883,0.092885,70.5882,29.4118,100.0,24.5199
