round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.5825,18.3701,17.1724,23.6799,0,0.205341,0.015592,2.317122,0.163595,0.702222,0.046452,0.002096,0.000159,0.00099,7e-05,0.015984,0.001057,0.806967,0.525594,0.604669,8.3333,16.6667,25.0,3.2443
2,0.00999014,25.9185,22.1705,23.9326,25.2008,0,0.144673,0.014094,0.688696,0.045287,0.364855,0.031397,0.001477,0.000144,0.000294,1.9e-05,0.008305,0.000715,0.954071,0.410634,0.22182,14.8649,14.1892,29.0541,3.9759
3,0.00996061,26.7869,24.3817,26.4422,26.116,0,0.130174,0.016515,0.654161,0.057576,0.370705,0.025784,0.001329,0.000169,0.00028,2.5e-05,0.008438,0.000587,0.949058,0.308689,0.098885,13.0541,16.0,29.0541,4.2375
4,0.00991152,28.9245,26.01,27.9657,28.3628,0,0.12292,0.012598,0.62808,0.051103,0.354758,0.03023,0.001255,0.000129,0.000268,2.2e-05,0.008075,0.000688,0.938116,0.329514,0.071242,11.7387,18.6667,30.4054,3.7256
5,0.00984307,30.4609,27.3526,32.7491,29.8296,0,0.122565,0.012289,0.676972,0.036996,0.395905,0.030437,0.001251,0.000125,0.000289,1.6e-05,0.009012,0.000693,0.935119,0.262378,0.079553,10.7041,18.2432,28.9474,3.984
6,0.00975553,30.2605,28.6298,30.2139,29.6103,0,0.121614,0.011461,0.673434,0.031549,0.388665,0.023381,0.001241,0.000117,0.000288,1.3e-05,0.008847,0.000532,0.943082,0.265537,0.028636,9.6316,18.0,27.6316,2.6223
7,0.00964923,31.2625,30.2252,31.7393,30.7083,0,0.117094,0.015201,0.704328,0.035662,0.400606,0.020844,0.001195,0.000155,0.000301,1.5e-05,0.009119,0.000474,0.926517,0.247041,0.017842,10.9386,18.6667,29.6053,3.2281
8,0.00952461,32.3313,31.4493,32.175,31.8207,0,0.107157,0.008397,0.742485,0.041198,0.421483,0.034921,0.001094,8.6e-05,0.000317,1.8e-05,0.009594,0.000795,0.908427,0.232147,0.007829,11.5877,19.3333,30.9211,3.5259
9,0.00938215,32.7321,31.6148,32.3861,32.1257,0,0.109061,0.011531,0.786841,0.034173,0.434332,0.023312,0.001113,0.000118,0.000336,1.5e-05,0.009887,0.000531,0.90796,0.187722,-0.006081,13.2646,20.9459,34.2105,4.1152
10,0.00922242,32.6653,30.6811,33.3496,32.0984,0,0.107451,0.009518,0.821791,0.043279,0.451488,0.026314,0.001097,9.7e-05,0.000351,1.8e-05,0.010277,0.000599,0.894663,0.145765,-0.014507,12.2193,21.3333,33.5526,3.3244
11,0.00904604,34.0681,33.1234,34.5633,33.6321,0,0.110835,0.016387,0.842024,0.039455,0.474492,0.023003,0.001131,0.000167,0.00036,1.7e-05,0.010801,0.000524,0.886699,0.123778,-0.029161,11.694,22.5166,34.2105,4.0361
12,0.00885371,35.3373,34.3998,35.0364,34.7452,0,0.110151,0.014149,0.873343,0.036344,0.474665,0.024008,0.001124,0.000144,0.000373,1.6e-05,0.010805,0.000546,0.883695,0.124412,-0.015735,12.2018,22.6667,34.8684,3.7661
13,0.0086462,35.1369,34.286,35.6978,34.5633,0,0.123819,0.015264,0.89549,0.043392,0.488045,0.021406,0.001264,0.000156,0.000383,1.9e-05,0.011109,0.000487,0.894647,0.103632,-0.043548,15.2027,22.2973,37.5,4.1806
14,0.00842431,36.3393,35.2691,36.0721,35.7116,0,0.11854,0.016605,0.929929,0.053676,0.490724,0.027884,0.00121,0.000169,0.000397,2.3e-05,0.01117,0.000635,0.870544,0.098501,-0.042466,14.1667,23.3333,37.5,5.0319
15,0.00818893,36.7401,35.5327,36.224,36.0498,0,0.094634,0.01267,0.947619,0.043919,0.510285,0.024097,0.000966,0.000129,0.000405,1.9e-05,0.011615,0.000549,0.796894,0.090707,-0.029995,22.0965,20.6667,42.7632,6.2062
16,0.00794099,35.6713,34.2632,34.9321,34.9023,0,0.09013,0.013401,0.989085,0.049838,0.515172,0.017742,0.00092,0.000137,0.000423,2.1e-05,0.011727,0.000404,0.741424,0.080222,-0.03537,13.4737,26.0,39.4737,3.7795
17,0.00768145,36.6065,35.5643,37.0062,35.8405,0,0.073407,0.006286,1.013981,0.04786,0.521104,0.025707,0.000749,6.4e-05,0.000433,2e-05,0.011862,0.000585,0.630596,0.073758,-0.028443,15.8739,24.6667,40.5405,4.7597
18,0.00741136,37.809,36.5795,37.456,37.122,0,0.075306,0.007102,1.055641,0.034213,0.514897,0.021689,0.000769,7.2e-05,0.000451,1.5e-05,0.01172,0.000494,0.598175,0.064356,-0.047189,12.4289,27.7027,40.1316,4.6731
19,0.00713177,38.2098,36.6015,37.4338,37.3385,0,0.074832,0.006241,1.071609,0.040248,0.521484,0.023633,0.000764,6.4e-05,0.000458,1.7e-05,0.01187,0.000538,0.535726,0.054956,-0.056121,8.955,28.3784,37.3333,3.295
20,0.00684378,38.6106,37.5988,39.9061,38.0049,0,0.071283,0.004878,1.112241,0.048934,0.520339,0.015948,0.000728,5e-05,0.000475,2.1e-05,0.011844,0.000363,0.463871,0.051084,-0.048091,17.2342,25.3333,42.5676,4.7372
21,0.00654854,38.7442,37.3439,39.0219,38.03,0,0.071433,0.006801,1.159331,0.058489,0.533242,0.024362,0.000729,6.9e-05,0.000495,2.5e-05,0.012138,0.000555,0.418028,0.039985,-0.051102,17.2342,25.3333,42.5676,5.3948
22,0.00624721,39.813,38.655,40.408,39.0486,0,0.071572,0.005749,1.155913,0.052004,0.529424,0.017629,0.00073,5.9e-05,0.000494,2.2e-05,0.012051,0.000401,0.401114,0.030428,-0.048604,16.5856,27.3333,43.9189,4.5161
