round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.9582,9.9866,6.2396,25.0,0,0.147159,0.111515,1.904363,0.913804,0.955088,0.338354,0.002199,0.001666,0.000743,0.000357,0.021084,0.007469,0.425787,0.157113,0.13695,48.7567,47.91,96.6667,15.1479
2,0.00999014,43.2312,31.8173,52.8203,42.5495,0,0.123885,0.060309,1.449667,0.595171,0.869012,0.538823,0.001851,0.000901,0.000566,0.000232,0.019184,0.011895,0.442744,0.1301,0.060322,53.9014,42.7653,96.6667,15.7736
3,0.00996061,56.6574,50.3013,56.8669,55.9272,0,0.130153,0.057637,1.34356,0.521415,0.76034,0.307253,0.001945,0.000861,0.000524,0.000204,0.016785,0.006783,0.432896,0.08754,0.0487,53.3831,43.2836,96.6667,18.441
4,0.00991152,67.7437,64.8733,70.3327,67.1725,0,0.118378,0.054965,1.058883,0.410137,0.72256,0.392224,0.001769,0.000821,0.000413,0.00016,0.015951,0.008659,0.382125,0.067879,-0.010846,35.895,60.7717,96.6667,13.532
5,0.00984307,70.195,69.6876,73.2428,70.1456,0,0.116414,0.050086,1.023911,0.422963,0.721987,0.366453,0.001739,0.000748,0.0004,0.000165,0.015938,0.00809,0.359713,0.040302,0.006306,51.0342,45.9807,97.0149,15.7629
6,0.00975553,72.2563,70.4681,74.5158,71.8599,0,0.119299,0.043355,1.055325,0.458389,0.711303,0.420285,0.001782,0.000648,0.000412,0.000179,0.015702,0.009278,0.320261,0.043745,-0.016829,45.5413,51.1254,96.6667,13.897
7,0.00964923,69.805,63.8116,72.811,69.0718,0,0.134523,0.054673,1.070641,0.387239,0.712905,0.349847,0.00201,0.000817,0.000418,0.000151,0.015738,0.007723,0.310323,0.0387,-0.027572,28.5142,70.7395,99.2537,9.0333
8,0.00952461,77.493,77.5279,79.2638,77.4781,0,0.128954,0.047362,0.974867,0.331267,0.765786,0.444577,0.001927,0.000708,0.000381,0.000129,0.016905,0.009814,0.287673,0.04483,-0.006677,65.8152,32.6923,98.5075,21.2971
9,0.00938215,76.8802,74.222,77.2458,76.3367,0,0.122351,0.041253,1.013674,0.378773,0.705744,0.285554,0.001828,0.000616,0.000396,0.000148,0.01558,0.006304,0.291961,0.025264,-0.030264,36.4496,62.0579,98.5075,10.8871
10,0.00922242,78.3844,77.9523,79.1854,78.2346,0,0.127155,0.036481,0.992172,0.326171,0.758154,0.455912,0.0019,0.000545,0.000387,0.000127,0.016737,0.010064,0.281165,0.025662,-0.019821,22.9448,75.5627,98.5075,7.0442
