round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,25.0557,10.0178,6.2639,25.0,0,0.152111,0.145604,1.002244,0.629307,0.745369,0.469318,0.224638,-0.004377,-0.02038,70.5882,29.4118,100.0,21.6169
2,0.0099846,24.9443,9.9822,6.2361,25.0,0,0.15098,0.149208,1.239229,0.873469,0.717393,0.506342,0.218415,-0.050912,-0.063181,100.0,0.0,100.0,39.5719
3,0.0099385,25.0557,10.0178,6.2639,25.0,0,0.182278,0.144795,1.47244,1.063295,1.349735,1.024082,0.327608,0.228139,0.163693,70.5882,29.4118,100.0,26.4495
4,0.00986199,24.9443,9.9822,6.2361,25.0,0,0.162344,0.173498,0.946169,1.113809,0.817835,0.749749,0.236935,-0.01186,-0.049513,100.0,0.0,100.0,37.7636
5,0.00975553,25.2784,10.0889,6.3196,25.0,0,0.228549,0.159821,1.842682,1.397614,1.396548,1.091148,0.370072,0.30949,0.157939,70.5882,29.4118,100.0,21.6169
6,0.00961978,24.9443,9.9822,6.2361,25.0,0,0.167857,0.17525,0.981785,1.073845,0.87723,0.851375,0.230591,0.010007,-0.02179,100.0,0.0,100.0,40.377
7,0.00945558,25.2784,10.0889,6.3196,25.0,0,0.245388,0.171512,1.762728,1.342366,1.482953,1.178939,0.377164,0.315545,0.168307,70.5882,29.4118,100.0,21.6169
8,0.00926394,24.9443,9.9822,6.2361,25.0,0,0.197372,0.19555,1.229465,1.352906,0.942376,0.892537,0.204657,0.043127,0.040302,100.0,0.0,100.0,40.377
9,0.00904604,25.2784,10.0889,6.3196,25.0,0,0.235659,0.162248,1.988237,1.413498,1.235566,0.961404,0.341796,0.294719,0.14732,31.1475,68.8525,100.0,12.0345
10,0.00880323,24.9443,9.9822,6.2361,25.0,0,0.195358,0.178738,1.14794,1.002883,1.013671,1.014976,0.219719,0.082302,0.05057,100.0,0.0,100.0,40.377
11,0.008537,25.3898,10.9434,12.4134,25.3294,0,0.233541,0.170243,1.493522,1.105453,1.36021,1.141911,0.312393,0.238181,0.123584,70.5882,29.4118,100.0,21.7335
12,0.00824899,24.7216,9.9107,6.1804,25.0,0,0.205129,0.196235,1.100706,1.114317,0.956664,0.982242,0.234273,0.075338,0.039436,100.0,0.0,100.0,37.7636
13,0.00794099,25.167,10.0534,6.2988,24.8899,0,0.227641,0.188445,1.49451,1.375334,1.04283,0.980173,0.202315,0.126487,0.045981,100.0,0.0,100.0,40.377
14,0.00761488,24.7216,9.9107,6.1804,25.0,0,0.231553,0.174552,1.379457,0.996253,0.922171,0.741858,0.275264,0.164101,0.103108,100.0,0.0,100.0,40.377
15,0.00727268,24.9443,9.9822,6.2361,25.0,0,0.217239,0.193841,1.124151,1.04423,0.991387,0.904984,0.157099,0.035086,0.008588,100.0,0.0,100.0,38.6645
16,0.0069165,24.7216,9.9107,6.1804,25.0,0,0.303471,0.199406,1.826203,1.249906,1.062197,0.841545,0.355564,0.272446,0.141279,70.5882,29.4118,100.0,21.6169
17,0.00654854,24.9443,9.9822,6.2361,25.0,0,0.189086,0.185937,0.786196,0.712171,0.907793,0.948597,0.106081,-0.027594,-0.0665,100.0,0.0,100.0,40.377
18,0.00617106,24.7216,9.9107,6.1804,25.0,0,0.220716,0.162357,0.865866,0.583613,1.113764,0.806156,0.267841,0.147726,0.135218,70.5882,29.4118,100.0,21.6169
19,0.00578639,25.0557,10.2104,31.243,25.1101,0,0.200947,0.183766,0.725986,0.560756,0.771672,0.723637,0.06319,-0.045053,-0.080903,100.0,0.0,100.0,40.377
