round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,25.1947,10.0622,6.2987,25.0,0,0.360219,0.029969,5.338999,0.263233,0.877155,0.038883,0.146059,0.019108,0.333976,37.4694,21.547,59.0164,13.319
2,0.0099846,43.1591,28.4007,21.6467,41.3473,0,0.397219,0.053046,5.121888,0.316842,0.719373,0.056937,0.193854,0.047385,0.08971,40.9404,30.7263,71.6667,12.513
3,0.0099385,42.158,29.9779,26.4081,40.7372,0,0.358862,0.015971,4.372166,0.190789,0.662628,0.0352,0.253536,0.056597,0.074465,46.3092,20.904,67.2131,14.4147
4,0.00986199,45.9956,37.6585,60.5711,44.8047,0,0.322174,0.028525,3.759778,0.279118,0.559949,0.024255,0.295233,0.061702,0.089418,45.6691,20.442,66.1111,12.8156
5,0.00975553,63.515,59.7348,70.6123,62.3819,0,0.304021,0.016816,3.45583,0.220068,0.477936,0.024687,0.291714,0.059927,0.123168,31.6667,44.4444,76.1111,8.7408
6,0.00961978,68.9655,67.3486,74.4777,68.0844,0,0.287219,0.015107,3.213212,0.138186,0.416659,0.010634,0.264631,0.046343,0.109251,23.0088,54.6448,77.6536,7.9072
7,0.00945558,76.8632,76.2347,80.1426,76.3406,0,0.290982,0.01604,3.183255,0.150296,0.356345,0.02235,0.263329,0.034052,0.045575,23.7566,58.7571,82.5137,7.6267
8,0.00926394,78.9766,78.2271,81.3803,78.3208,0,0.269077,0.014293,2.90443,0.17099,0.311118,0.014371,0.242298,0.027804,0.087432,29.9157,54.2373,84.153,9.3175
9,0.00904604,79.9221,79.1475,82.0148,79.2223,0,0.271114,0.016208,2.914481,0.181979,0.299895,0.039231,0.227924,0.022492,0.062455,17.4493,67.7966,85.2459,5.4673
10,0.00880323,86.7631,86.6726,87.5668,86.479,0,0.252936,0.007795,2.676715,0.159061,0.252195,0.010924,0.217724,0.018094,0.081866,17.3937,69.4915,86.8852,6.0803
11,0.008537,85.8732,85.6119,86.7101,85.4609,0,0.249724,0.023124,2.595834,0.266858,0.229725,0.020647,0.220335,0.013021,0.047459,38.4212,50.2793,88.7006,10.5706
