epoch,accuracy_test_before,macro_f1_test_before,macro_precision_test_before,macro_recall_test_before,accuracy_test_after,macro_f1_test_after,macro_precision_test_after,macro_recall_test_after
0,24.832962138084632,9.946476360392506,6.208240534521158,25.0,56.792873051224944,57.87322370802141,61.027180491645524,56.832425381564036
1,52.17149220489977,48.2137130053342,63.47070687604727,52.375331154302415,60.30066815144765,60.59382525992487,62.422840248473186,60.324990851651904
2,68.59688195991092,68.54541104924591,73.30509182719955,68.7006789001334,66.64810690423162,65.7515414486979,66.5124866075953,66.67757491606757
3,73.60801781737194,73.67254112431007,76.79118107231668,73.7563765015751,74.49888641425389,73.95887955632314,74.47114620038982,74.4927781365998
4,70.37861915367483,69.6284226306701,75.42288406854489,70.58304865596118,67.59465478841871,67.64020557450671,68.21530226486261,67.5136127402064
5,72.7728285077951,72.51714435719511,77.30497631516333,72.95930717591722,74.38752783964365,73.90855156512343,73.94957072133009,74.39644544084027
6,79.06458797327394,79.26969366331069,82.08351981118307,79.22383995215796,73.55233853006682,73.24333788870541,73.68261216347739,73.47930615639697
7,81.9599109131403,82.09741904310265,83.54543506796914,82.07951508269457,74.88864142538975,74.78027106113734,75.35024834132828,74.9563068123489
8,80.90200445434299,81.0467143519663,83.25977040256353,81.05109864028438,78.56347438752785,78.70501838230093,79.09662711950233,78.53330381272016
9,86.69265033407572,86.82798402887117,87.25508140032458,86.74408693906865,81.06904231625836,80.92234587197689,81.04499464026847,81.10514007517104
10,87.30512249443207,87.38819439865424,87.84708753860443,87.36320092028333,76.33630289532294,75.42686070974031,76.18983624946947,76.3319071511267
11,87.08240534521158,86.97416319416853,87.2704558222218,87.1284094092645,80.51224944320712,80.27478091843543,80.39499006891462,80.47815711762121
12,88.08463251670379,88.1260621159025,88.19114671036313,88.0937960872446,86.1358574610245,85.97803708323313,85.92440753397587,86.14358250050108
13,88.53006681514476,88.48050008346733,88.48440318719881,88.5435023175652,87.6391982182628,87.44816186841912,87.38711561611537,87.63279329364939
14,88.69710467706014,88.58833333201092,88.5650583822589,88.7037732190106,83.85300668151447,83.47021052679078,83.53010035168903,83.87163288227823
15,87.69487750556793,87.50524899315774,87.6388831816739,87.71231368236356,79.78841870824054,79.664631180001,79.67958945214872,79.84021007785024
16,87.52783964365256,87.59079634196848,88.24351675207029,87.58689953147409,86.97104677060133,86.7595879708473,86.71789741771877,86.96864833294359
17,88.58574610244989,88.44196566973426,88.40435814194669,88.5939805658936,86.63697104677061,86.57160707796976,86.63398716232253,86.65406403388931
18,88.58574610244989,88.52747381119795,88.51938575922621,88.60764300384587,87.08240534521158,86.97612561134878,87.06547561191009,87.10484010134655
19,88.69710467706014,88.59246076642137,88.73207459148477,88.72278155503213,88.69710467706014,88.57777369484545,88.60011498551664,88.71170211706679
20,89.14253897550111,89.03069911717164,89.0587917411319,89.16045154460208,88.53006681514476,88.42375506345397,88.51252357194443,88.55110017959181
21,88.8641425389755,88.77048298226482,88.83041844356744,88.88422204334601,84.63251670378618,84.49075544785619,84.80420894978,84.59695936394434
22,89.30957683741649,89.28021342582461,89.44034715920665,89.32618751797364,85.57906458797328,85.39366908114364,85.78683127391655,85.61650324243003
23,88.41870824053451,88.33563368431449,88.5188096568766,88.45541149186128,88.69710467706014,88.58311510910193,88.61332906147253,88.71256829075688
24,89.14253897550111,89.03561120584646,89.05913959612937,89.15729802356176,88.91982182628063,88.77612665323034,88.89616039467525,88.94030347785636
25,89.25389755011136,89.15722709932703,89.30137037725592,89.27576017412143,88.69710467706014,88.58680001523551,88.63656859744574,88.71613571638024
26,88.80846325167037,88.68802987188636,88.74806357952542,88.82443984836699,89.19821826280624,89.11202350857114,89.12822828039647,89.21269410438795
27,89.03118040089086,88.93878258764872,89.00724695845122,89.04686750192124,88.53006681514476,88.42490386246449,88.40519946051187,88.5379970828357
28,88.75278396436525,88.65049891383843,88.65120151707757,88.7680947252972,88.97550111358574,88.8869186965257,88.92213512300042,88.98997513942312
29,88.97550111358574,88.8775386069343,88.9415088270502,88.99167986395216,87.02672605790646,86.84694540264533,86.82910066652411,87.03291459352786
30,88.53006681514476,88.43695483469214,88.40644651320089,88.54098964617955,89.086859688196,89.00691468725628,89.1047489668356,89.10672480491206
31,89.47661469933185,89.4151762191476,89.56149925953441,89.49939279793702,86.19153674832963,85.92856705232876,85.94929592229809,86.17824863959841
32,89.25389755011136,89.1466850782294,89.12219025463222,89.26746485664285,89.25389755011136,89.16118388314436,89.27738756726013,89.27573255127027
33,89.25389755011136,89.16969899879778,89.28283666473749,89.27546886271084,89.19821826280624,89.09544804157746,89.23496916987183,89.22230488353252
34,89.42093541202672,89.33922345264233,89.3673193991333,89.44016560292802,85.13363028953229,85.01859988414768,85.6264968649006,85.17784584609247
35,88.91982182628063,88.86580291542224,89.11154741818274,88.95412389237393,88.8641425389755,88.77775896253135,88.82407450754454,88.88167100743637
36,89.19821826280624,89.11802033479074,89.2181785151472,89.22064764416415,88.25167037861915,88.16251459999573,88.39819508650253,88.28100900217825
37,89.086859688196,88.99640318741046,89.02902824279347,89.10565018836486,87.69487750556793,87.54010949005337,87.67799716511672,87.72013208901508
38,89.03118040089086,88.96101823927893,89.22052514561808,89.06169518551589,89.14253897550111,89.05832302685232,89.08761509767992,89.15813657440069
39,89.58797327394208,89.52147744814123,89.58498288206333,89.60806334934617,89.42093541202672,89.32267370041806,89.49397335497117,89.44066535719573
40,89.3652561247216,89.28732166951293,89.39161832772959,89.38820659401105,89.3652561247216,89.27445086027677,89.34845429256562,89.38468665354833
41,89.086859688196,89.00641062726953,89.06178071535062,89.10441759525237,89.03118040089086,88.9380131643369,89.15201148620908,89.06025414954628
42,89.42093541202672,89.33718443288222,89.48274145295666,89.44625644160988,89.19821826280624,89.08664628857414,89.17919695848389,89.2185765002127
