epoch,accuracy_test_before,macro_f1_test_before,macro_precision_test_before,macro_recall_test_before,accuracy_test_after,macro_f1_test_after,macro_precision_test_after,macro_recall_test_after
0,10.955243820975284,1.9747140276941602,1.0955243820975284,10.0,58.583834335337336,57.93699335140287,59.670326412020835,58.364569623389784
1,14.161656646626586,5.657379449091332,4.738278267205357,14.4853826158174,60.52104208416834,58.889876274751664,61.76698590201261,59.81975706294457
2,16.098864395457582,8.044319973128653,8.063444288685487,16.52509630479504,63.126252505010015,63.08385273259333,64.89607687949103,63.25509884248882
3,21.710086840347362,13.5619424656714,14.038729801550707,22.81603060219972,64.39545758183033,63.68154527686609,65.49616364248524,64.502756848656
4,25.450901803607213,19.220308467060548,31.26133778627941,26.917472927208465,68.40347361389446,68.0205608300075,68.5394719672487,68.25202736614506
5,27.989311957247832,22.502353003050796,33.29502572607987,29.24447667889242,68.33667334669339,67.17288413736026,68.89641585452591,67.53163452656581
6,34.936539746158985,31.431662919835766,39.09775154206921,36.04722134271376,67.20106880427522,66.82525449657584,67.54841917197389,67.41525359683787
7,36.07214428857716,32.053754509482786,40.575715863676606,37.307602015625804,65.99866399465598,65.77806802999106,66.98250113188949,66.05160814056936
8,35.60454241816967,33.021296942886515,42.61596252425487,36.63292736092138,70.94188376753507,70.73088003877265,71.50188430280608,70.82037719767004
9,38.677354709418836,36.75889594046154,46.40812400614297,39.31740610249487,67.53507014028057,67.09210463893001,68.346438439815,67.1733085515055
10,37.07414829659319,35.057854879678715,45.89052691719726,38.01305627896972,66.26586506346025,66.06466070288926,68.29987394514946,66.62951835803106
11,38.81095524382098,35.96762910046812,45.9250601724946,39.491918216126656,69.07147628590515,69.18996806245514,70.79899709010833,69.31776676722518
12,43.28657314629258,42.327443223618424,47.74253380730985,43.97816056976542,68.60387441549766,68.39520411874949,70.32807575372286,69.02310345468233
13,42.017368069472276,40.65633995777915,47.96213838884816,42.90652585046476,68.80427521710087,68.78072828777786,70.4995665501855,68.73653183912283
14,41.21576486305945,39.81769189931314,49.46304903326844,42.12670831104382,70.60788243152972,70.57589275263891,72.01191183755405,70.54816340488983
15,43.75417501670007,42.9695448987797,49.73231877969015,44.32380916054733,68.93787575150301,69.12953857798273,70.99960797360903,69.35529453236022
