round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,25.8208,10.2609,6.4552,25.0,0,0.355845,0.113927,5.281518,1.137016,1.022323,0.131047,0.116118,0.008449,0.118485,57.65,31.3609,89.011,15.4507
2,0.0099846,25.6539,10.2718,6.4747,24.8384,0,0.358357,0.109114,4.654369,0.993986,0.87878,0.146163,0.158989,0.041594,0.050459,59.824,23.4177,83.2418,15.8141
3,0.0099385,30.9961,22.3843,30.3009,31.2919,0,0.314198,0.09088,3.881719,0.811364,0.80551,0.142873,0.192578,0.036787,0.006239,69.8251,21.3836,91.2088,22.4898
4,0.00986199,41.6806,33.7286,53.5365,42.2939,0,0.289265,0.093222,3.359551,0.812852,0.743853,0.125105,0.224366,0.038557,0.025275,25.8159,60.1732,85.989,7.8709
5,0.00975553,62.66,61.763,68.6953,63.1008,0,0.279474,0.087796,3.126717,0.808859,0.692653,0.142073,0.204738,0.037601,-0.018423,38.2266,49.6855,87.9121,12.0783
6,0.00961978,67.3344,67.1363,72.2904,67.7243,0,0.271906,0.087838,2.977511,0.783238,0.655074,0.140975,0.209944,0.030366,-0.00189,38.1039,52.8302,90.9341,11.9988
7,0.00945558,77.4068,77.6288,79.8868,77.6148,0,0.268864,0.081325,2.813666,0.705698,0.633421,0.142826,0.183357,0.025546,-0.016998,20.0502,71.9828,92.033,6.0441
8,0.00926394,81.2465,81.5099,82.879,81.3368,0,0.26423,0.07738,2.783002,0.710407,0.618447,0.158832,0.175633,0.01879,-0.035547,22.6651,73.5849,96.25,7.6533
9,0.00904604,78.0746,78.2225,82.039,78.4022,0,0.268465,0.081073,2.734478,0.698528,0.590144,0.146688,0.158489,0.016461,-0.041259,31.478,63.522,95.0,9.0469
10,0.00880323,85.6984,85.7886,86.5462,85.7449,0,0.248049,0.073497,2.480954,0.585365,0.565009,0.152559,0.182826,0.014364,-0.03552,24.2672,71.9828,96.25,6.3659
11,0.008537,84.0846,84.2737,85.8305,84.2835,0,0.258402,0.071868,2.579595,0.616373,0.545613,0.14419,0.166307,0.008338,-0.056238,12.7877,79.2453,92.033,3.9615
12,0.00824899,88.3139,88.4115,89.1616,88.3108,0,0.248986,0.067347,2.45759,0.583266,0.530269,0.156411,0.180978,0.008383,-0.043755,16.7251,78.8793,95.6044,4.735
13,0.00794099,90.9293,90.9788,91.0696,91.0018,0,0.254405,0.065467,2.493161,0.550778,0.517284,0.155976,0.162229,0.006462,-0.059696,15.2155,81.0345,96.25,4.4934
14,0.00761488,89.8164,89.8708,90.2678,89.9437,1,0.240162,0.06354,2.217492,0.536458,0.5103,0.171489,0.173574,0.005304,-0.044213,12.2414,82.7586,95.0,3.5738
15,0.00727268,90.9293,90.9942,91.081,90.9997,0,0.249158,0.06974,2.388386,0.618001,0.491725,0.156846,0.164007,0.004701,-0.062343,19.8276,80.1724,100.0,5.5008
16,0.0069165,90.818,90.8738,91.1551,90.8325,0,0.247372,0.076034,2.348974,0.638324,0.491503,0.147427,0.162372,0.004281,-0.052776,33.1897,66.8103,100.0,8.4071
17,0.00654854,92.4875,92.5534,92.6395,92.5243,0,0.234169,0.071848,2.14035,0.606446,0.452784,0.16878,0.18115,0.009541,-0.056954,15.9914,82.7586,98.75,4.6233
18,0.00617106,92.2649,92.2815,92.4431,92.2819,0,0.217904,0.058966,1.950282,0.472395,0.438676,0.156542,0.203672,0.008774,-0.042837,15.9914,82.7586,98.75,5.3356
19,0.00578639,92.7657,92.8049,92.9782,92.7882,0,0.243927,0.05227,2.211905,0.507774,0.442979,0.178171,0.160175,0.002755,-0.052757,20.7328,78.0172,98.75,5.4627
20,0.0053969,92.5431,92.5816,93.0947,92.5303,0,0.216674,0.054199,1.921742,0.418738,0.406234,0.156671,0.199564,0.007844,-0.059222,13.8793,83.6207,97.5,3.7732
21,0.005005,92.877,92.8963,93.2795,92.8759,0,0.213452,0.046849,1.859629,0.342683,0.369524,0.121697,0.202055,0.005321,-0.056697,12.1552,85.3448,97.5,4.0152
22,0.0046131,93.8787,93.9133,93.9181,93.9262,0,0.234413,0.061925,2.119064,0.586463,0.377723,0.141851,0.178827,0.004317,-0.065881,12.77,84.4828,97.2527,4.09
23,0.00422361,93.4335,93.4382,93.5926,93.4518,0,0.202155,0.046842,1.726921,0.285564,0.355817,0.129385,0.22485,0.009433,-0.050341,11.6379,88.3621,100.0,3.307
24,0.00383894,92.9883,92.997,93.3102,92.9947,0,0.211482,0.038861,1.836219,0.311999,0.338468,0.120115,0.211272,0.004167,-0.056502,10.431,87.069,97.5,3.1572
25,0.00346146,93.4891,93.517,93.7501,93.4972,0,0.200315,0.035258,1.668799,0.248189,0.315123,0.112693,0.2252,0.005468,-0.04555,14.6983,84.0517,98.75,3.9375
26,0.0030935,93.5448,93.5478,93.6835,93.5626,0,0.197513,0.068509,1.658954,0.707353,0.312616,0.147313,0.248887,0.00567,-0.055047,15.5172,84.4828,100.0,5.0757
27,0.00273732,94.1013,94.1106,94.0916,94.1576,0,0.195143,0.058406,1.679696,0.51123,0.304652,0.137718,0.246538,0.008104,-0.056268,18.1466,80.6034,98.75,5.0854
28,0.00239512,93.4335,93.4207,93.7323,93.4311,0,0.183804,0.049329,1.516641,0.472407,0.274882,0.100699,0.284469,0.012551,-0.032923,11.6379,88.3621,100.0,3.6932
29,0.00206901,93.6004,93.6114,93.797,93.6104,0,0.189052,0.064619,1.566388,0.575813,0.262483,0.120436,0.269875,0.010492,-0.049316,8.8757,91.1243,100.0,2.7346
30,0.00176101,93.823,93.8279,94.0818,93.8228,0,0.177841,0.044504,1.432873,0.230312,0.240994,0.095446,0.269444,0.008769,-0.039632,10.3896,89.6104,100.0,2.8879
31,0.001473,93.8787,93.9023,93.9712,93.9035,0,0.184364,0.05734,1.49811,0.4377,0.23113,0.091008,0.264985,0.006278,-0.055122,12.5431,86.2069,98.75,3.6611
32,0.00120677,92.3762,92.3772,92.7986,92.3766,0,0.19429,0.044424,1.644032,0.325396,0.237599,0.100803,0.240267,0.008968,-0.052478,10.6997,88.0503,98.75,3.5467
33,0.00096396,94.2682,94.2766,94.3453,94.2911,0,0.180767,0.043461,1.428456,0.314914,0.224741,0.104424,0.276774,0.010358,-0.026715,8.184,90.566,98.75,2.4834
34,0.00074606,93.8787,93.8607,94.0168,93.891,0,0.179145,0.054471,1.410511,0.504902,0.203316,0.085838,0.297601,0.012384,-0.050641,13.7931,86.2069,100.0,3.6716
35,0.00055442,93.6004,93.6268,93.7329,93.623,0,0.199588,0.063187,1.729625,0.544102,0.214132,0.090956,0.25095,0.008022,-0.064968,12.1121,86.6379,98.75,3.0535
36,0.00039022,93.8787,93.8989,94.0691,93.8882,0,0.167584,0.048726,1.251918,0.339719,0.186652,0.079044,0.324698,0.015808,-0.035489,9.4828,90.5172,100.0,2.9103
37,0.00025447,94.6578,94.6827,94.7534,94.6739,0,0.202647,0.074897,1.705418,0.816593,0.219536,0.089219,0.2471,0.012045,-0.050367,32.7586,67.2414,100.0,8.7556
38,0.00014801,94.4352,94.4621,94.5439,94.4523,0,0.159342,0.047333,1.178853,0.29365,0.171717,0.065849,0.363374,0.024442,-0.045254,7.2177,91.195,98.4127,2.29
39,7.15e-05,93.3779,93.3812,93.643,93.3833,0,0.170019,0.035993,1.276443,0.285474,0.181153,0.079316,0.304903,0.016536,-0.028705,8.2193,89.3082,97.5275,2.5104
40,2.54e-05,94.1013,94.1128,94.3248,94.1024,0,0.160658,0.059655,1.194169,0.572105,0.160377,0.085211,0.368838,0.014985,-0.049095,6.6954,90.8046,97.5,2.2476
