round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,29.0646,18.3723,25.1097,28.9604,0,0.190227,0.062,5.20503,1.014067,0.842634,0.089775,0.001941,0.000633,0.002224,0.000433,0.030327,0.003231,0.34214,0.093451,0.166941,56.4815,36.1111,92.5926,18.2963
2,0.00999014,28.0067,16.5572,26.7862,28.8068,0,0.186503,0.118408,0.924722,0.552701,0.670473,0.559668,0.001903,0.001208,0.000395,0.000236,0.024131,0.020143,0.828171,0.337649,0.195465,62.5933,29.6,92.1933,16.541
3,0.00996061,31.9042,22.0272,25.8824,31.6091,0,0.314561,0.164753,1.441613,0.594679,1.470133,0.699061,0.00321,0.001682,0.000616,0.000254,0.052911,0.02516,0.809092,0.375054,0.520171,51.4853,40.708,92.1933,16.9001
4,0.00991152,25.4454,11.9774,28.0262,26.1053,0,0.188813,0.116384,0.929055,0.707288,0.668951,0.624413,0.001927,0.001188,0.000397,0.000302,0.024076,0.022473,0.917918,0.351845,0.297182,32.6188,59.5745,92.1933,9.7375
5,0.00984307,48.441,41.5087,36.8069,47.9546,0,0.301141,0.110975,1.5727,0.410832,1.781337,0.801768,0.003074,0.001133,0.000672,0.000176,0.064112,0.028856,0.804427,0.513399,0.555696,47.9455,44.2478,92.1933,14.458
6,0.00975553,24.2762,9.767,6.069,25.0,0,0.196167,0.144385,0.995522,0.765687,0.6789,0.539646,0.002002,0.001474,0.000425,0.000327,0.024434,0.019422,0.839107,0.256026,0.338712,36.2996,56.6372,92.9368,11.158
7,0.00964923,39.8664,33.293,39.6283,40.0432,0,0.292396,0.127707,1.349859,0.391102,1.407763,0.508379,0.002984,0.001303,0.000577,0.000167,0.050666,0.018297,0.799168,0.523246,0.469954,32.3464,60.177,92.5234,11.7795
8,0.00952461,37.1938,26.5725,27.5203,37.187,0,0.23615,0.200603,0.752853,0.488197,0.802869,0.726554,0.00241,0.002047,0.000322,0.000209,0.028896,0.026149,0.898531,0.373484,0.409436,23.9241,68.2692,92.1933,7.8808
9,0.00938215,48.8307,43.8013,43.7847,48.5151,0,0.312454,0.155302,1.064795,0.166165,1.409722,0.573063,0.003189,0.001585,0.000455,7.1e-05,0.050737,0.020625,0.768688,0.460591,0.395039,28.7318,63.4615,92.1933,8.3266
10,0.00922242,39.1425,28.2692,27.9773,39.0244,0,0.238832,0.207143,0.929323,0.742899,0.736161,0.66578,0.002438,0.002114,0.000397,0.000317,0.026495,0.023962,0.83302,0.201325,0.225402,20.2939,71.6814,91.9753,6.9411
