round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,res9,cifar10,0.3,0,base.2,0.988249
1,0,1,res9,cifar10,0.3,1,base.6,0.933912
1,0,1,res9,cifar10,0.3,2,base.7,0.784334
1,0,1,res9,cifar10,0.3,3,base.11,0.528001
1,0,1,res9,cifar10,0.3,4,base.15,0.413733
1,0,1,res9,cifar10,0.3,5,base.16,0.354707
1,0,1,res9,cifar10,0.3,6,base.17,0.354707
1,0,1,res9,cifar10,0.3,7,base.18,0.354707
1,0,1,res9,cifar10,0.3,8,classifier,0.335556
1,0,2,res9,cifar10,0.3,0,base.2,0.989254
1,0,2,res9,cifar10,0.3,1,base.6,0.963558
1,0,2,res9,cifar10,0.3,2,base.7,0.842766
1,0,2,res9,cifar10,0.3,3,base.11,0.626358
1,0,2,res9,cifar10,0.3,4,base.15,0.516312
1,0,2,res9,cifar10,0.3,5,base.16,0.555201
1,0,2,res9,cifar10,0.3,6,base.17,0.555201
1,0,2,res9,cifar10,0.3,7,base.18,0.555201
1,0,2,res9,cifar10,0.3,8,classifier,0.678479
1,0,3,res9,cifar10,0.3,0,base.2,0.988650
1,0,3,res9,cifar10,0.3,1,base.6,0.978714
1,0,3,res9,cifar10,0.3,2,base.7,0.862270
1,0,3,res9,cifar10,0.3,3,base.11,0.641132
1,0,3,res9,cifar10,0.3,4,base.15,0.445759
1,0,3,res9,cifar10,0.3,5,base.16,0.316170
1,0,3,res9,cifar10,0.3,6,base.17,0.316170
1,0,3,res9,cifar10,0.3,7,base.18,0.316170
1,0,3,res9,cifar10,0.3,8,classifier,0.219854
1,0,4,res9,cifar10,0.3,0,base.2,0.991527
1,0,4,res9,cifar10,0.3,1,base.6,0.981386
1,0,4,res9,cifar10,0.3,2,base.7,0.853956
1,0,4,res9,cifar10,0.3,3,base.11,0.543127
1,0,4,res9,cifar10,0.3,4,base.15,0.324053
1,0,4,res9,cifar10,0.3,5,base.16,0.215382
1,0,4,res9,cifar10,0.3,6,base.17,0.215382
1,0,4,res9,cifar10,0.3,7,base.18,0.215382
1,0,4,res9,cifar10,0.3,8,classifier,0.143684
1,0,5,res9,cifar10,0.3,0,base.2,0.973262
1,0,5,res9,cifar10,0.3,1,base.6,0.916406
