round,client_id,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,1,vig_tiny,cifar10,1.0,0,_vig_stem,0.871625
1,1,vig_tiny,cifar10,1.0,1,_vig_blocks.0,0.830582
1,1,vig_tiny,cifar10,1.0,2,_vig_blocks.1,0.787833
1,1,vig_tiny,cifar10,1.0,3,_vig_blocks.2,0.757879
1,1,vig_tiny,cifar10,1.0,4,_vig_blocks.3,0.736119
1,1,vig_tiny,cifar10,1.0,5,_vig_blocks.4,0.703006
1,1,vig_tiny,cifar10,1.0,6,_vig_blocks.5,0.707656
1,1,vig_tiny,cifar10,1.0,7,_vig_blocks.6,0.617743
1,1,vig_tiny,cifar10,1.0,8,_vig_blocks.7,0.618924
1,1,vig_tiny,cifar10,1.0,9,_vig_blocks.8,0.606540
1,1,vig_tiny,cifar10,1.0,10,_vig_blocks.9,0.560699
1,1,vig_tiny,cifar10,1.0,11,_vig_blocks.10,0.587656
1,1,vig_tiny,cifar10,1.0,12,_vig_blocks.11,0.570339
1,1,vig_tiny,cifar10,1.0,13,classifier,0.422541
1,0,vig_tiny,cifar10,1.0,0,_vig_stem,0.919961
1,0,vig_tiny,cifar10,1.0,1,_vig_blocks.0,0.906294
1,0,vig_tiny,cifar10,1.0,2,_vig_blocks.1,0.873715
1,0,vig_tiny,cifar10,1.0,3,_vig_blocks.2,0.827498
1,0,vig_tiny,cifar10,1.0,4,_vig_blocks.3,0.805687
1,0,vig_tiny,cifar10,1.0,5,_vig_blocks.4,0.779964
1,0,vig_tiny,cifar10,1.0,6,_vig_blocks.5,0.781222
1,0,vig_tiny,cifar10,1.0,7,_vig_blocks.6,0.688685
1,0,vig_tiny,cifar10,1.0,8,_vig_blocks.7,0.686598
1,0,vig_tiny,cifar10,1.0,9,_vig_blocks.8,0.672576
1,0,vig_tiny,cifar10,1.0,10,_vig_blocks.9,0.621246
1,0,vig_tiny,cifar10,1.0,11,_vig_blocks.10,0.650066
1,0,vig_tiny,cifar10,1.0,12,_vig_blocks.11,0.628525
1,0,vig_tiny,cifar10,1.0,13,classifier,0.275259
1,4,vig_tiny,cifar10,1.0,0,_vig_stem,0.714334
