round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,13.4269,5.9661,5.6655,13.4821,0,0.120268,0.05805,1.914818,0.381869,1.213856,0.165313,0.001797,0.000867,0.000747,0.000149,0.016948,0.002308,0.523656,0.113047,0.033314,47.425,37.1429,84.5679,13.5144
2,0.00999014,14.6293,9.3789,16.1459,14.8806,0,0.10964,0.039619,1.333504,0.273632,1.180965,0.179897,0.001638,0.000592,0.000521,0.000107,0.016488,0.002512,0.389711,0.102308,-0.009312,33.9496,54.2857,88.2353,11.732
3,0.00996061,14.4289,6.0425,7.0108,14.3997,0,0.121605,0.039696,1.155017,0.260675,1.183661,0.173743,0.001817,0.000593,0.000451,0.000102,0.016526,0.002426,0.262612,0.061958,-0.044113,34.5363,51.4286,85.9649,12.2184
4,0.00991152,19.9733,13.0651,27.357,20.2511,0,0.124102,0.033966,1.124478,0.270527,1.169726,0.207228,0.001854,0.000507,0.000439,0.000106,0.016331,0.002893,0.202471,0.038567,-0.040794,29.7964,59.6154,89.4118,10.5499
5,0.00984307,15.2305,8.6185,23.8369,15.2702,0,0.126297,0.025928,1.115831,0.215508,1.168313,0.162667,0.001887,0.000387,0.000436,8.4e-05,0.016312,0.002271,0.189574,0.02578,-0.060106,30.027,57.6923,87.7193,10.374
6,0.00975553,21.1757,13.2875,17.8875,21.3056,0,0.132997,0.0322,1.126743,0.242528,1.171806,0.201546,0.001987,0.000481,0.00044,9.5e-05,0.016361,0.002814,0.149885,0.018207,-0.046377,28.2353,60.0,88.2353,9.8481
7,0.00964923,19.9065,15.2371,32.793,19.9708,0,0.136141,0.028049,1.103002,0.212334,1.165459,0.17749,0.002034,0.000419,0.000431,8.3e-05,0.016272,0.002478,0.137871,0.028285,-0.059107,26.4198,60.0,86.4198,9.8802
8,0.00952461,21.9105,14.1386,25.0837,22.07,0,0.137084,0.030859,1.12717,0.218646,1.171719,0.191342,0.002048,0.000461,0.00044,8.5e-05,0.016359,0.002671,0.132931,0.009945,-0.053155,23.0252,62.8571,85.8824,8.2351
9,0.00938215,25.5845,21.2657,43.7862,25.7435,0,0.141736,0.027451,1.107307,0.194594,1.160521,0.157429,0.002118,0.00041,0.000432,7.6e-05,0.016203,0.002198,0.130234,0.012314,-0.054206,30.8488,55.0336,85.8824,9.8177
10,0.00922242,23.1129,15.5669,36.7851,23.3067,0,0.146507,0.031651,1.156457,0.241891,1.163535,0.187418,0.002189,0.000473,0.000451,9.4e-05,0.016245,0.002617,0.126822,0.00323,-0.05562,31.8213,52.8846,84.7059,10.5911
