round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,10.02,3.3142,6.7579,10.5234,0,0.851192,0.129964,4.439719,0.554729,1.275497,0.124296,0.004125,0.00063,0.001831,0.000229,0.029034,0.002829,0.01749,0.094864,0.364205,22.4791,24.6753,47.1545,6.4198
2,0.00999014,24.3153,18.3323,34.2484,24.3405,0,0.662476,0.122887,2.988359,0.43754,0.942127,0.070926,0.003211,0.000596,0.001232,0.00018,0.021445,0.001614,0.010372,0.080432,0.066798,23.63,32.4675,56.0976,6.9547
3,0.00996061,36.2725,35.2291,43.3697,36.3998,0,0.591139,0.12991,2.741401,0.460295,0.911313,0.038301,0.002865,0.00063,0.001131,0.00019,0.020744,0.000872,-0.001957,0.064343,0.058621,22.6796,31.7919,54.4715,6.1104
4,0.00991152,42.3514,40.853,47.3751,42.0968,0,0.553163,0.127054,2.677273,0.441932,0.883676,0.054148,0.002681,0.000616,0.001104,0.000182,0.020115,0.001233,-0.009214,0.046406,0.04323,23.9538,29.2208,53.1746,6.7211
5,0.00984307,43.8878,43.6436,49.209,43.8281,0,0.539537,0.106698,2.741669,0.426556,0.840394,0.038282,0.002615,0.000517,0.001131,0.000176,0.01913,0.000871,-0.017751,0.034094,0.011755,19.2846,36.0,55.2846,4.7886
6,0.00975553,48.4302,48.0947,51.6138,48.2521,0,0.528154,0.105335,2.753372,0.460547,0.809012,0.038601,0.00256,0.00051,0.001135,0.00019,0.018415,0.000879,-0.015078,0.025266,0.005526,23.5324,31.8182,55.3506,6.9396
7,0.00964923,49.9666,49.9187,53.137,49.6825,0,0.524666,0.099932,2.813424,0.430783,0.794462,0.036138,0.002543,0.000484,0.00116,0.000178,0.018084,0.000823,-0.030118,0.019761,-0.002233,19.3106,37.6,56.9106,6.8379
8,0.00952461,50.9018,50.583,53.636,50.6765,0,0.536979,0.101637,2.886095,0.454088,0.778388,0.038025,0.002602,0.000493,0.00119,0.000187,0.017718,0.000866,-0.027154,0.014031,-0.008706,25.9431,30.5195,56.4626,7.5948
9,0.00938215,52.1042,52.5097,55.5299,51.9426,0,0.535395,0.10072,2.940117,0.474251,0.759325,0.041677,0.002595,0.000488,0.001212,0.000196,0.017284,0.000949,-0.02738,0.010545,-0.000121,15.1486,38.961,54.1096,5.4704
10,0.00922242,53.2398,53.5516,56.1086,53.0672,0,0.544097,0.099073,3.048026,0.485031,0.721209,0.04501,0.002637,0.00048,0.001257,0.0002,0.016417,0.001025,-0.039896,0.007221,-0.018265,21.7338,40.1709,61.9048,6.1383
11,0.00904604,53.1062,53.2851,55.6931,52.9553,0,0.537338,0.091569,3.090647,0.466192,0.704809,0.02776,0.002604,0.000444,0.001275,0.000192,0.016043,0.000632,-0.024903,0.005219,-0.017538,17.0231,40.8,57.8231,4.6389
12,0.00885371,53.2398,53.2686,55.5043,52.9677,0,0.543085,0.111886,3.13615,0.444192,0.691515,0.044019,0.002632,0.000542,0.001293,0.000183,0.015741,0.001002,-0.035681,0.002615,-0.022034,13.7106,43.2,56.9106,4.5577
13,0.0086462,54.9098,54.7985,56.6828,54.5322,0,0.543485,0.114882,3.143857,0.446867,0.66819,0.035673,0.002634,0.000557,0.001297,0.000184,0.01521,0.000812,-0.028956,0.001474,-0.022761,11.2458,45.6647,56.9106,2.992
14,0.00842431,56.4462,56.3081,57.6059,56.1974,0,0.554057,0.101089,3.221498,0.432145,0.646202,0.033393,0.002685,0.00049,0.001329,0.000178,0.014709,0.00076,-0.03698,0.00111,-0.019542,19.2116,44.2804,63.4921,5.7649
15,0.00818893,55.845,56.1348,58.6004,55.8764,0,0.545131,0.10456,3.301503,0.434381,0.625582,0.03578,0.002642,0.000507,0.001362,0.000179,0.01424,0.000814,-0.03596,-0.000488,-0.032661,19.0447,42.0664,61.1111,6.0425
16,0.00794099,57.1142,56.9622,57.3599,56.9752,0,0.543635,0.106254,3.301655,0.442698,0.623883,0.044625,0.002635,0.000515,0.001362,0.000183,0.014201,0.001016,-0.031392,0.000153,-0.027924,18.7727,40.411,59.1837,6.3287
17,0.00768145,54.3754,54.2173,57.9606,54.081,0,0.546874,0.11285,3.307673,0.477704,0.603015,0.03261,0.00265,0.000547,0.001364,0.000197,0.013726,0.000742,-0.033151,-0.000792,-0.029938,21.7886,40.0,61.7886,6.414
18,0.00741136,57.0474,56.8831,57.5404,56.8169,0,0.563578,0.099877,3.404496,0.368763,0.596258,0.03409,0.002731,0.000484,0.001404,0.000152,0.013572,0.000776,-0.029786,-0.000948,-0.033685,16.7888,42.735,59.5238,6.058
19,0.00713177,58.3834,58.3506,59.6039,58.2724,0,0.545779,0.117895,3.345294,0.413703,0.588343,0.035665,0.002645,0.000571,0.00138,0.000171,0.013392,0.000812,-0.032085,-0.00305,-0.034773,13.1313,44.8052,57.9365,4.2779
20,0.00684378,55.6446,55.6634,57.1762,55.4866,0,0.555404,0.112032,3.39975,0.427717,0.572733,0.035059,0.002692,0.000543,0.001402,0.000176,0.013037,0.000798,-0.035362,-0.003507,-0.031963,20.1496,39.2,59.3496,6.3937
21,0.00654854,56.9138,56.639,58.5436,56.6172,0,0.562959,0.118852,3.407218,0.300583,0.558002,0.026607,0.002728,0.000576,0.001405,0.000124,0.012702,0.000606,-0.027323,-0.003405,-0.031715,13.413,44.5205,57.9336,4.7393
22,0.00624721,58.7842,58.751,60.0722,58.448,0,0.553745,0.125159,3.450012,0.322582,0.542851,0.023843,0.002684,0.000607,0.001423,0.000133,0.012357,0.000543,-0.038741,-0.005284,-0.03287,19.9634,42.735,62.6984,5.9577
23,0.00594097,58.6506,58.7224,59.2842,58.4795,0,0.560774,0.12733,3.515182,0.401335,0.542109,0.025066,0.002718,0.000617,0.00145,0.000166,0.01234,0.000571,-0.019579,-0.004288,-0.031894,25.8857,38.4,64.2857,7.5931
24,0.00563104,59.7862,59.6648,60.4386,59.6364,0,0.532828,0.112647,3.339725,0.397181,0.52139,0.018987,0.002582,0.000546,0.001377,0.000164,0.011868,0.000432,-0.034575,-0.004321,-0.03239,18.3983,43.5065,61.9048,5.0879
25,0.00531864,57.7154,57.7541,59.9512,57.5002,0,0.546979,0.122756,3.372802,0.281886,0.508955,0.026243,0.002651,0.000595,0.001391,0.000116,0.011585,0.000597,-0.033431,-0.005128,-0.022867,16.2338,40.9091,57.1429,5.141
26,0.005005,57.3146,56.7781,59.595,56.9324,0,0.559677,0.138262,3.486228,0.292195,0.50791,0.047684,0.002712,0.00067,0.001438,0.000121,0.011561,0.001085,-0.029707,-0.004231,-0.037201,11.5302,47.2,58.7302,3.5338
27,0.00469136,58.517,58.5991,60.5974,58.2419,0,0.545672,0.135457,3.414608,0.381183,0.493196,0.033842,0.002645,0.000656,0.001408,0.000157,0.011226,0.00077,-0.035333,-0.006095,-0.029669,16.6667,42.8571,59.5238,4.9615
28,0.00437896,58.183,57.6452,59.1793,57.8914,0,0.552085,0.135753,3.508274,0.317536,0.498968,0.026017,0.002676,0.000658,0.001447,0.000131,0.011358,0.000592,-0.030951,-0.005703,-0.036855,13.3784,44.1558,57.5342,4.1742
29,0.00406903,59.6526,59.1639,60.0976,59.4314,0,0.553145,0.139997,3.509628,0.336029,0.49258,0.024807,0.002681,0.000678,0.001447,0.000139,0.011212,0.000565,-0.028833,-0.003153,-0.035113,15.6407,43.0894,58.7302,4.4724
30,0.00376279,59.185,59.2542,60.5583,58.9882,0,0.531027,0.115577,3.427617,0.24744,0.472732,0.028214,0.002574,0.00056,0.001414,0.000102,0.010761,0.000642,-0.032399,-0.005673,-0.039823,16.9156,43.2,60.1156,6.8588
31,0.00346146,58.9846,58.7375,60.0308,58.8314,0,0.536572,0.116053,3.402744,0.188224,0.463443,0.026693,0.0026,0.000562,0.001403,7.8e-05,0.010549,0.000608,-0.033341,-0.005662,-0.036016,20.8514,40.2597,61.1111,5.7632
32,0.00316622,59.0514,58.6779,60.4105,58.8953,0,0.540302,0.133933,3.362625,0.168336,0.465425,0.031429,0.002619,0.000649,0.001387,6.9e-05,0.010594,0.000715,-0.027805,-0.006234,-0.033617,19.7897,44.1558,63.9456,5.8962
33,0.00287823,59.3186,58.6453,60.3637,59.1534,0,0.534474,0.120237,3.437611,0.297354,0.458438,0.025584,0.00259,0.000583,0.001418,0.000123,0.010435,0.000582,-0.029681,-0.006187,-0.03472,25.1111,36.0,61.1111,6.9178
34,0.00259864,60.0534,59.8895,61.8367,59.9523,0,0.542761,0.136324,3.452124,0.280494,0.448123,0.031981,0.00263,0.000661,0.001424,0.000116,0.0102,0.000728,-0.031738,-0.004802,-0.038953,16.4818,43.8356,60.3175,4.9955
35,0.00232855,60.187,60.1093,61.1873,60.0308,0,0.52334,0.113385,3.371687,0.338464,0.441649,0.041996,0.002536,0.00055,0.00139,0.00014,0.010053,0.000956,-0.020518,-0.004616,-0.033726,17.6226,44.8052,62.4277,4.4216
36,0.00206901,60.1202,60.1118,61.2831,59.854,0,0.527495,0.145952,3.377697,0.289756,0.435152,0.034269,0.002556,0.000707,0.001393,0.000119,0.009905,0.00078,-0.02708,-0.005055,-0.031383,23.473,42.4,65.873,6.2565
37,0.00182107,60.7214,60.5768,61.6235,60.5127,0,0.54489,0.131404,3.575928,0.251867,0.449228,0.03042,0.002641,0.000637,0.001475,0.000104,0.010226,0.000692,-0.030334,-0.00616,-0.038387,27.4794,37.6,65.0794,7.2361
38,0.00158569,61.523,61.279,62.3981,61.3521,0,0.529813,0.134033,3.514762,0.381611,0.433072,0.048044,0.002568,0.00065,0.001449,0.000157,0.009858,0.001094,-0.024712,-0.003278,-0.025747,11.8496,46.087,57.9365,3.783
