round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,26.1958,12.4505,11.3226,26.0497,0,0.343185,0.085774,2.867304,0.371988,0.827793,0.135672,0.003503,0.000875,0.001225,0.000159,0.029793,0.004883,0.676741,0.464688,0.611577,25.1336,25.1397,50.2732,6.9644
2,0.00999014,48.6652,43.3221,54.8179,47.6086,0,0.202123,0.053886,0.740622,0.081734,0.332483,0.062982,0.002063,0.00055,0.000316,3.5e-05,0.011966,0.002267,0.986921,0.885103,0.737522,17.5141,28.8136,46.3277,5.379
3,0.00996061,55.9511,51.7351,57.0083,55.3424,0,0.147191,0.019707,0.865881,0.087624,0.353965,0.061086,0.001502,0.000201,0.00037,3.7e-05,0.012739,0.002199,0.956917,0.840812,0.718768,15.3005,45.3552,60.6557,4.7191
4,0.00991152,65.2948,65.0306,65.8472,65.0617,0,0.157568,0.043208,0.803661,0.061037,0.331398,0.066339,0.001608,0.000441,0.000343,2.6e-05,0.011927,0.002388,0.96037,0.799681,0.7106,20.178,47.7778,67.9558,5.8416
5,0.00984307,68.4093,67.6891,68.2846,68.0909,0,0.130738,0.036799,0.688458,0.069057,0.234098,0.043072,0.001334,0.000376,0.000294,3e-05,0.008425,0.00155,0.936314,0.65909,0.425787,16.3277,53.6723,70.0,4.1774
6,0.00975553,68.8543,69.0823,69.7022,68.8601,0,0.126115,0.019788,0.748861,0.061234,0.223064,0.025285,0.001287,0.000202,0.00032,2.6e-05,0.008028,0.00091,0.94043,0.598434,0.409719,19.5104,51.1111,70.6215,5.4846
7,0.00964923,72.525,72.0325,72.3131,72.337,0,0.131032,0.030923,0.725352,0.067732,0.222888,0.028513,0.001337,0.000316,0.00031,2.9e-05,0.008022,0.001026,0.932523,0.519144,0.107477,16.5574,60.1093,76.6667,5.7085
8,0.00952461,73.9711,72.5508,73.2806,73.5128,0,0.116542,0.024049,0.734425,0.057626,0.221578,0.033429,0.001189,0.000245,0.000314,2.5e-05,0.007975,0.001203,0.915248,0.464771,0.125521,20.9258,53.1073,74.0331,6.9536
9,0.00938215,76.6963,75.9142,75.9162,76.4071,0,0.110536,0.021674,0.74069,0.042248,0.2218,0.032245,0.001128,0.000221,0.000316,1.8e-05,0.007983,0.001161,0.893975,0.375477,0.088873,22.9755,54.8023,77.7778,6.2359
10,0.00922242,77.0857,76.1642,76.1613,76.7295,0,0.128129,0.019557,0.758729,0.09745,0.217542,0.032155,0.001308,0.0002,0.000324,4.2e-05,0.007829,0.001157,0.907148,0.348159,0.057514,17.7322,63.9344,81.6667,5.9549
11,0.00904604,77.5862,76.6603,77.0144,77.2885,0,0.094607,0.015054,0.684679,0.038623,0.224886,0.041137,0.000966,0.000154,0.000293,1.7e-05,0.008094,0.001481,0.863185,0.278851,0.184703,17.5141,62.1469,79.661,6.2795
