round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,22.0441,15.684,18.5409,21.7768,0,0.199789,0.020041,2.394885,0.177336,0.691294,0.04987,0.002039,0.000205,0.001023,7.6e-05,0.015736,0.001135,0.75429,0.411839,0.560429,6.3063,16.6667,22.973,2.0327
2,0.00999014,27.0541,25.0846,25.41,26.6705,0,0.152635,0.017279,0.708496,0.063915,0.375104,0.037292,0.001558,0.000176,0.000303,2.7e-05,0.008538,0.000849,0.957914,0.449291,0.260471,11.7027,16.0,27.7027,3.1894
3,0.00996061,27.5885,26.1709,27.4003,27.3811,0,0.127529,0.018253,0.634667,0.028467,0.355992,0.033396,0.001302,0.000186,0.000271,1.2e-05,0.008103,0.00076,0.939236,0.288662,0.121897,11.3087,18.4211,29.7297,3.2128
4,0.00991152,29.9265,28.7242,29.0306,29.6528,0,0.127443,0.014083,0.657743,0.041017,0.373545,0.01697,0.001301,0.000144,0.000281,1.8e-05,0.008503,0.000386,0.945926,0.231844,0.042904,9.9356,19.5946,29.5302,2.9233
5,0.00984307,30.5277,29.8373,31.0509,30.3855,0,0.123172,0.013784,0.674588,0.039701,0.382265,0.027656,0.001257,0.000141,0.000288,1.7e-05,0.008701,0.00063,0.934175,0.215714,0.015704,7.9176,20.2703,28.1879,2.3286
6,0.00975553,32.5317,30.814,33.5235,32.3384,0,0.125457,0.01748,0.692537,0.039477,0.400314,0.029822,0.00128,0.000178,0.000296,1.7e-05,0.009112,0.000679,0.932465,0.212952,0.011729,10.8108,22.2973,33.1081,3.0439
7,0.00964923,32.2645,30.4765,31.8739,32.0419,0,0.125895,0.013322,0.721382,0.039139,0.419939,0.027968,0.001285,0.000136,0.000308,1.7e-05,0.009559,0.000637,0.927462,0.192645,0.012075,14.4505,19.3333,33.7838,4.6944
8,0.00952461,33.3333,31.7847,33.0044,33.3138,0,0.130717,0.016531,0.750443,0.037032,0.429211,0.034814,0.001334,0.000169,0.000321,1.6e-05,0.00977,0.000792,0.933748,0.186154,-0.012542,12.4414,20.6667,33.1081,3.9336
9,0.00938215,33.7341,31.7111,33.9515,33.5755,0,0.139913,0.026027,0.776069,0.041859,0.435687,0.0192,0.001428,0.000266,0.000332,1.8e-05,0.009917,0.000437,0.932479,0.223448,-0.00022,13.5705,22.0,35.5705,3.7254
10,0.00922242,34.4689,33.4404,35.3224,34.3114,0,0.144442,0.019207,0.804275,0.037464,0.449994,0.019251,0.001474,0.000196,0.000344,1.6e-05,0.010243,0.000438,0.941538,0.217426,-0.000397,18.5045,19.3333,37.8378,5.1929
11,0.00904604,35.6713,35.1478,36.4244,35.6431,0,0.135947,0.021069,0.805851,0.04199,0.458987,0.017638,0.001388,0.000215,0.000344,1.8e-05,0.010448,0.000401,0.931746,0.210173,0.001152,14.1892,22.973,37.1622,4.0357
12,0.00885371,36.2725,34.8754,36.2795,36.1547,0,0.126854,0.022432,0.804368,0.037854,0.457627,0.024598,0.001295,0.000229,0.000344,1.6e-05,0.010417,0.00056,0.92848,0.179606,0.005854,9.0797,28.7582,37.8378,3.112
13,0.0086462,37.809,37.0049,38.7867,37.6514,0,0.101891,0.016675,0.827504,0.040846,0.465154,0.033516,0.00104,0.00017,0.000354,1.7e-05,0.010588,0.000763,0.883856,0.137565,-0.018193,17.4737,22.0,39.4737,5.0942
14,0.00842431,37.9426,36.7043,37.9944,37.7841,0,0.07158,0.008375,0.811517,0.027807,0.46109,0.024993,0.000731,8.5e-05,0.000347,1.2e-05,0.010496,0.000569,0.763141,0.130679,-0.00064,7.8198,28.6667,36.4865,2.2185
15,0.00818893,38.4102,37.9099,38.513,38.3,0,0.07246,0.005057,0.827381,0.030453,0.461252,0.032361,0.00074,5.2e-05,0.000354,1.3e-05,0.010499,0.000737,0.763637,0.109138,-0.039177,15.944,25.5034,41.4474,4.6062
16,0.00794099,39.8798,38.8613,40.7178,39.8562,0,0.065473,0.005998,0.859078,0.037618,0.47652,0.021603,0.000668,6.1e-05,0.000367,1.6e-05,0.010847,0.000492,0.645712,0.076822,-0.046498,16.2162,24.3243,40.5405,4.8946
17,0.00768145,40.147,40.0134,41.1843,40.0577,0,0.06159,0.005348,0.867177,0.044631,0.48585,0.03126,0.000629,5.5e-05,0.000371,1.9e-05,0.011059,0.000712,0.622641,0.066146,-0.046226,9.4595,27.027,36.4865,2.5911
18,0.00741136,41.2158,40.6768,41.5418,41.0617,0,0.061637,0.004552,0.884204,0.04919,0.483622,0.02109,0.000629,4.6e-05,0.000378,2.1e-05,0.011008,0.00048,0.598446,0.054644,-0.039092,13.4737,26.0,39.4737,4.3633
19,0.00713177,40.815,39.5587,41.8422,40.7416,0,0.061572,0.002972,0.878155,0.033058,0.489551,0.014374,0.000628,3e-05,0.000375,1.4e-05,0.011143,0.000327,0.588415,0.047274,-0.049961,13.2613,31.3333,44.5946,4.5106
20,0.00684378,40.815,39.667,40.9169,40.6616,0,0.061957,0.005313,0.915369,0.051404,0.493932,0.03231,0.000632,5.4e-05,0.000391,2.2e-05,0.011243,0.000735,0.56585,0.032965,-0.065536,10.1351,29.0541,39.1892,2.5241
21,0.00654854,40.5478,39.8345,41.0466,40.3625,0,0.059847,0.004071,0.921564,0.046623,0.510616,0.030786,0.000611,4.2e-05,0.000394,2e-05,0.011623,0.000701,0.513544,0.024075,-0.051178,8.5225,30.6667,39.1892,2.3103
22,0.00624721,41.7502,40.7027,42.0604,41.6292,0,0.061642,0.003305,0.94669,0.04557,0.510055,0.020649,0.000629,3.4e-05,0.000405,1.9e-05,0.01161,0.00047,0.537498,0.014656,-0.064442,17.5676,27.7027,45.2703,4.4364
23,0.00594097,42.2846,41.592,42.0006,42.0487,0,0.061372,0.004395,0.964663,0.05335,0.513962,0.030157,0.000626,4.5e-05,0.000412,2.3e-05,0.011699,0.000686,0.48333,0.010311,-0.063752,15.8806,30.0654,45.9459,4.5481
24,0.00563104,41.6834,40.7809,42.2197,41.596,0,0.062339,0.004212,0.993705,0.060814,0.509927,0.028044,0.000636,4.3e-05,0.000425,2.6e-05,0.011607,0.000638,0.448074,0.007666,-0.060171,18.2432,20.9459,39.1892,5.2592
