round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.624,9.8793,6.156,25.0,0,0.344835,0.262239,4.344887,3.056814,1.257406,0.637001,0.001384,0.001053,0.001711,0.001204,0.017566,0.008899,0.104196,0.012257,-0.046811,100.0,0.0,100.0,31.3311
2,0.00999014,24.624,9.8837,6.1594,25.0,0,0.275618,0.248374,2.719625,2.699698,1.267666,0.711185,0.001106,0.000997,0.001071,0.001063,0.017709,0.009935,0.149966,0.02807,-0.062525,100.0,0.0,100.0,39.0814
3,0.00996061,37.1588,25.0122,21.4444,37.3067,0,0.257168,0.233783,2.193146,2.249455,1.318961,0.69336,0.001032,0.000939,0.000863,0.000886,0.018426,0.009686,0.158841,0.053814,-0.039765,100.0,0.0,100.0,38.7324
4,0.00991152,26.0724,12.6763,23.3944,26.4223,0,0.249013,0.216904,1.946708,2.206212,1.366757,0.860788,0.001,0.000871,0.000766,0.000869,0.019094,0.012025,0.171937,0.043857,-0.048983,90.0,10.0,100.0,28.7464
5,0.00984307,26.2953,12.5854,28.7208,25.8573,0,0.232582,0.181829,1.673091,1.751267,1.404425,0.844583,0.000934,0.00073,0.000659,0.00069,0.01962,0.011799,0.183024,0.074496,-0.012633,100.0,0.0,100.0,39.3776
6,0.00975553,33.2591,26.7102,45.3208,33.0609,0,0.232824,0.20198,1.525253,1.74714,1.453288,1.000905,0.000935,0.000811,0.000601,0.000688,0.020302,0.013983,0.194915,0.05647,-0.035101,70.0,30.0,100.0,23.8491
7,0.00964923,57.8273,49.3942,51.1573,57.7551,0,0.217195,0.167435,1.286623,1.345723,1.52327,0.983164,0.000872,0.000672,0.000507,0.00053,0.02128,0.013735,0.201573,0.080663,-0.002461,90.0,10.0,100.0,26.6308
8,0.00952461,43.844,40.0047,48.6822,43.5954,0,0.212758,0.166296,1.221795,1.334516,1.438973,0.998684,0.000854,0.000668,0.000481,0.000525,0.020102,0.013952,0.205307,0.08368,-0.040332,50.0,50.0,100.0,17.5155
9,0.00938215,60.5014,52.0196,50.8218,60.5004,0,0.206585,0.149088,1.042632,1.110262,1.535145,0.974563,0.000829,0.000599,0.00041,0.000437,0.021446,0.013615,0.221163,0.086116,0.001881,40.0,60.0,100.0,11.8152
10,0.00922242,43.0641,38.9116,50.6797,42.857,0,0.203298,0.141784,1.015469,0.925968,1.471683,1.070633,0.000816,0.000569,0.0004,0.000365,0.020559,0.014957,0.210829,0.091495,-0.042687,50.0,50.0,100.0,16.054
11,0.00904604,63.1755,54.9365,52.186,63.1943,0,0.202358,0.145952,0.878344,1.00992,1.546545,0.959734,0.000812,0.000586,0.000346,0.000398,0.021605,0.013407,0.232723,0.074978,0.005091,40.0,60.0,100.0,11.7477
12,0.00885371,36.7131,28.2866,49.3797,36.4778,0,0.198981,0.140393,0.985253,0.783503,1.484148,1.100866,0.000799,0.000564,0.000388,0.000308,0.020733,0.015379,0.205987,0.096202,-0.049165,50.0,50.0,100.0,14.9339
13,0.0086462,65.6825,57.0161,52.6517,65.6993,0,0.202492,0.140112,0.812041,0.893648,1.567269,0.930229,0.000813,0.000562,0.00032,0.000352,0.021895,0.012995,0.238968,0.077732,0.019082,70.0,30.0,100.0,20.7563
14,0.00842431,56.0446,51.2134,53.0295,55.8406,0,0.203117,0.141896,0.97176,0.742291,1.46806,1.10138,0.000815,0.00057,0.000383,0.000292,0.020509,0.015386,0.199083,0.083078,-0.049341,50.0,50.0,100.0,14.7124
15,0.00818893,64.4568,56.1615,52.7798,64.4845,0,0.205604,0.135238,0.782359,0.816285,1.609535,0.976103,0.000825,0.000543,0.000308,0.000321,0.022485,0.013636,0.245223,0.070921,0.03538,20.0,80.0,100.0,5.9462
16,0.00794099,49.1365,45.1437,51.0032,48.8671,0,0.209359,0.150718,1.046814,0.86438,1.44956,1.081505,0.00084,0.000605,0.000412,0.00034,0.02025,0.015109,0.180092,0.073044,-0.050232,50.0,50.0,100.0,14.7663
17,0.00768145,65.1811,56.7185,52.7158,65.211,0,0.211116,0.138873,0.819439,0.889404,1.583168,0.948506,0.000848,0.000558,0.000323,0.00035,0.022117,0.013251,0.234371,0.074526,0.031561,40.0,60.0,100.0,11.8057
18,0.00741136,47.5766,43.5822,51.473,47.3211,0,0.195285,0.132321,0.837408,0.570997,1.421696,1.04444,0.000784,0.000531,0.00033,0.000225,0.019861,0.014591,0.198294,0.083793,-0.055136,50.0,50.0,100.0,14.7463
19,0.00713177,64.0111,55.8405,52.3942,64.0575,0,0.214009,0.138621,0.845985,0.856849,1.556699,0.941006,0.000859,0.000556,0.000333,0.000337,0.021747,0.013146,0.227828,0.062917,0.031658,60.0,40.0,100.0,17.7564
20,0.00684378,46.9081,42.7093,54.313,46.7305,0,0.205289,0.132508,0.95529,0.579813,1.412477,1.036064,0.000824,0.000532,0.000376,0.000228,0.019732,0.014474,0.177789,0.093783,-0.055168,50.0,50.0,100.0,14.6721
21,0.00654854,65.6825,57.0084,52.9327,65.6924,0,0.209793,0.133097,0.750194,0.76599,1.557348,0.929277,0.000842,0.000534,0.000295,0.000302,0.021756,0.012982,0.234982,0.08121,0.027427,70.0,30.0,100.0,20.8377
22,0.00624721,41.0585,35.6009,55.2242,40.9074,0,0.2075,0.133778,0.968099,0.586357,1.402366,1.044094,0.000833,0.000537,0.000381,0.000231,0.019591,0.014586,0.175388,0.085126,-0.055155,50.0,50.0,100.0,14.7158
23,0.00594097,67.4095,58.5395,53.5622,67.4256,0,0.214102,0.138213,0.765495,0.76239,1.548235,0.934873,0.00086,0.000555,0.000301,0.0003,0.021629,0.01306,0.220306,0.080792,0.019171,60.0,40.0,100.0,17.7784
24,0.00563104,39.8329,34.053,66.3402,39.7076,0,0.205096,0.127603,0.876208,0.476452,1.415896,1.062558,0.000823,0.000512,0.000345,0.000188,0.01978,0.014844,0.179329,0.094094,-0.049511,50.0,50.0,100.0,14.8194
25,0.00531864,67.6323,58.725,53.5277,67.6573,0,0.212909,0.132276,0.784986,0.769955,1.50167,0.886727,0.000855,0.000531,0.000309,0.000303,0.020978,0.012388,0.216236,0.073481,0.013375,90.0,10.0,100.0,26.7695
26,0.005005,35.7103,28.5771,55.3442,35.6239,0,0.208193,0.130188,0.962611,0.559102,1.377068,1.014887,0.000836,0.000523,0.000379,0.00022,0.019238,0.014178,0.169169,0.089206,-0.054513,50.0,50.0,100.0,14.8427
27,0.00469136,68.3008,59.3181,53.975,68.3203,0,0.212005,0.132802,0.78071,0.801938,1.454521,0.849476,0.000851,0.000533,0.000307,0.000316,0.02032,0.011867,0.213198,0.081728,0.009097,100.0,0.0,100.0,29.7927
28,0.00437896,37.8273,28.9536,79.7364,37.6262,0,0.209488,0.127811,0.967478,0.543978,1.358086,0.996058,0.000841,0.000513,0.000381,0.000214,0.018972,0.013915,0.163635,0.086314,-0.048586,50.0,50.0,100.0,14.822
29,0.00406903,68.5794,59.4894,53.8837,68.6004,0,0.216431,0.136992,0.808719,0.792479,1.451077,0.882465,0.000869,0.00055,0.000318,0.000312,0.020272,0.012328,0.199901,0.075201,0.004979,80.0,20.0,100.0,23.8045
30,0.00376279,45.9053,41.564,77.2055,45.6538,0,0.208405,0.124639,0.85571,0.473413,1.362501,1.016278,0.000837,0.0005,0.000337,0.000186,0.019034,0.014197,0.172862,0.071314,-0.040445,50.0,50.0,100.0,14.8773
31,0.00346146,69.5265,60.2551,54.5239,69.5271,0,0.213145,0.129787,0.772347,0.676611,1.393593,0.849015,0.000856,0.000521,0.000304,0.000266,0.019468,0.011861,0.193518,0.062114,-0.005762,70.0,30.0,100.0,20.7711
32,0.00316622,32.1448,22.7719,80.7774,32.084,0,0.215334,0.1217,0.986358,0.510095,1.30744,0.940127,0.000864,0.000489,0.000388,0.000201,0.018265,0.013134,0.17036,0.08868,-0.035245,50.0,50.0,100.0,14.8067
33,0.00287823,67.4095,58.5819,53.5322,67.4384,0,0.221523,0.141598,0.927697,1.014993,1.370858,0.832214,0.000889,0.000568,0.000365,0.0004,0.019151,0.011626,0.180611,0.066395,-0.008745,90.0,10.0,100.0,29.1544
34,0.00259864,39.2201,31.0606,79.4704,39.0018,0,0.218272,0.126891,1.021907,0.582949,1.319496,0.970928,0.000876,0.000509,0.000402,0.00023,0.018433,0.013564,0.167653,0.071188,-0.027736,50.0,50.0,100.0,14.8556
35,0.00232855,69.3593,60.1548,54.4519,69.3696,0,0.219305,0.13791,0.887057,0.893348,1.348923,0.812992,0.00088,0.000554,0.000349,0.000352,0.018844,0.011357,0.17708,0.062054,-0.011033,80.0,20.0,100.0,23.8133
