round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,51.559,44.4843,39.4426,52.4592,0,0.154642,0.08175,3.7639,0.564545,0.706645,0.160158,0.003095,0.001636,0.002049,0.000307,0.025433,0.005764,0.451681,0.053462,0.105251,37.6983,59.5745,97.2727,10.1478
2,0.00999014,56.069,49.2141,45.7967,55.7089,0,0.112101,0.081686,1.652929,0.670307,0.452747,0.197524,0.002244,0.001635,0.0009,0.000365,0.016295,0.007109,0.758101,0.183067,0.08562,29.0748,68.1979,97.2727,8.1355
3,0.00996061,59.5768,51.6029,72.1109,60.6301,0,0.108465,0.053605,1.49222,0.532482,0.611282,0.411667,0.002171,0.001073,0.000812,0.00029,0.022001,0.014816,0.790803,0.188438,0.099632,31.3153,65.9574,97.2727,8.5365
4,0.00991152,70.49,69.9459,73.0449,70.7791,0,0.092714,0.075445,1.2614,0.546997,0.412815,0.129559,0.001856,0.00151,0.000687,0.000298,0.014858,0.004663,0.714556,0.135888,0.003865,29.3424,67.0213,96.3636,8.2976
5,0.00984307,72.3831,71.8279,74.9259,72.7917,0,0.073708,0.043141,1.298436,0.510203,0.453207,0.134578,0.001475,0.000864,0.000707,0.000278,0.016311,0.004844,0.563548,0.125796,-0.014554,25.087,71.2766,96.3636,7.2691
6,0.00975553,75.7795,75.5123,77.0627,76.1184,0,0.069003,0.036423,1.325567,0.482341,0.405045,0.090578,0.001381,0.000729,0.000722,0.000263,0.014578,0.00326,0.597315,0.09136,-0.05437,20.8317,75.5319,96.3636,6.4381
7,0.00964923,74.6102,73.8894,77.4655,75.1284,0,0.057167,0.029189,1.303332,0.482505,0.394641,0.072029,0.001144,0.000584,0.00071,0.000263,0.014203,0.002592,0.452826,0.083517,-0.046759,24.9323,72.3404,97.2727,7.495
8,0.00952461,77.6726,77.4022,78.5579,78.0185,0,0.065156,0.036421,1.373345,0.511973,0.403136,0.077051,0.001304,0.000729,0.000748,0.000279,0.014509,0.002773,0.42788,0.060459,-0.051311,20.677,76.5957,97.2727,6.2877
9,0.00938215,78.5635,77.9687,79.5468,79.0409,0,0.056677,0.025998,1.323939,0.458855,0.388946,0.060703,0.001134,0.00052,0.000721,0.00025,0.013998,0.002185,0.436569,0.061114,-0.034834,26.4096,72.3404,98.75,8.4649
10,0.00922242,79.9555,79.7359,80.2781,80.3264,0,0.054853,0.024252,1.331282,0.461047,0.384319,0.072775,0.001098,0.000485,0.000725,0.000251,0.013832,0.002619,0.358338,0.044854,-0.048442,25.8414,72.3404,98.1818,6.8917
11,0.00904604,78.4521,77.6826,79.5575,78.9945,0,0.05398,0.020843,1.362013,0.456725,0.380412,0.051708,0.00108,0.000417,0.000742,0.000249,0.013691,0.001861,0.322968,0.038372,-0.020315,26.4096,72.3404,98.75,7.3001
12,0.00885371,79.7884,79.264,80.4604,80.2683,0,0.059234,0.031729,1.377422,0.540373,0.348127,0.052053,0.001186,0.000635,0.00075,0.000294,0.012529,0.001873,0.298825,0.041859,-0.048987,22.6499,75.5319,98.1818,6.8661
13,0.0086462,81.1247,80.7914,81.4365,81.5486,0,0.056923,0.024123,1.370104,0.427537,0.360698,0.042956,0.001139,0.000483,0.000746,0.000233,0.012982,0.001546,0.298276,0.029937,-0.030499,23.2181,75.5319,98.75,7.3875
14,0.00842431,80.6236,80.164,81.6747,81.1175,0,0.055083,0.02206,1.334862,0.407297,0.360083,0.053249,0.001103,0.000442,0.000727,0.000222,0.01296,0.001916,0.265723,0.034794,-0.054345,24.0394,74.4681,98.5075,7.6346
15,0.00818893,81.5145,81.0306,81.8464,81.9762,0,0.054999,0.023752,1.364862,0.548966,0.336274,0.049319,0.001101,0.000475,0.000743,0.000299,0.012103,0.001775,0.281327,0.034265,-0.043747,20.5222,77.6596,98.1818,7.0523
16,0.00794099,83.4076,83.2843,83.3934,83.7398,0,0.055499,0.02181,1.366349,0.404483,0.316091,0.059315,0.001111,0.000437,0.000744,0.00022,0.011376,0.002135,0.279933,0.024893,-0.052204,25.8414,72.3404,98.1818,7.6841
17,0.00768145,82.1826,81.7141,82.504,82.6475,1,0.054284,0.020416,1.322327,0.455734,0.323972,0.042777,0.001087,0.000409,0.00072,0.000248,0.01166,0.00154,0.27149,0.034872,-0.03331,22.6499,75.5319,98.1818,7.3264
18,0.00741136,82.1269,81.8728,82.2501,82.5305,0,0.056409,0.022123,1.387939,0.510105,0.307139,0.051937,0.001129,0.000443,0.000756,0.000278,0.011054,0.001869,0.2808,0.022846,-0.057143,22.1543,76.5957,98.75,7.4207
19,0.00713177,82.9065,82.6616,83.1612,83.3159,0,0.053168,0.019583,1.325681,0.456748,0.320762,0.064168,0.001064,0.000392,0.000722,0.000249,0.011544,0.002309,0.266766,0.034363,-0.052468,18.132,80.618,98.75,6.8295
20,0.00684378,83.6303,83.4652,83.7216,83.993,0,0.054544,0.017063,1.376288,0.40495,0.305594,0.050555,0.001092,0.000342,0.000749,0.00022,0.010999,0.001819,0.256924,0.026019,-0.018337,19.7841,78.7234,98.5075,6.652
21,0.00654854,83.0735,82.8382,83.4778,83.4781,0,0.057596,0.018097,1.456767,0.407009,0.297676,0.058053,0.001153,0.000362,0.000793,0.000222,0.010714,0.002089,0.25499,0.023837,-0.051407,25.3457,73.4043,98.75,7.8788
22,0.00624721,83.0178,82.7471,83.0328,83.4222,0,0.054193,0.01924,1.282586,0.38749,0.289022,0.067194,0.001085,0.000385,0.000698,0.000211,0.010402,0.002418,0.277082,0.033499,-0.031653,22.1543,76.5957,98.75,7.0609
