round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999997
1,0,1,vim_tiny,brain_tumor,0.3,1,base.layers.0.mixer,0.981657
1,0,1,vim_tiny,brain_tumor,0.3,2,base.layers.1.mixer,0.796762
1,0,1,vim_tiny,brain_tumor,0.3,3,base.layers.2.mixer,0.992302
1,0,1,vim_tiny,brain_tumor,0.3,4,base.layers.3.mixer,0.986912
1,0,1,vim_tiny,brain_tumor,0.3,5,base.layers.4.mixer,0.814883
1,0,1,vim_tiny,brain_tumor,0.3,6,base.layers.5.mixer,0.754172
1,0,1,vim_tiny,brain_tumor,0.3,7,base.layers.6.mixer,0.985805
1,0,1,vim_tiny,brain_tumor,0.3,8,base.layers.7.mixer,0.991169
1,0,1,vim_tiny,brain_tumor,0.3,9,base.layers.8.mixer,0.988564
1,0,1,vim_tiny,brain_tumor,0.3,10,base.layers.9.mixer,0.984942
1,0,1,vim_tiny,brain_tumor,0.3,11,base.layers.10.mixer,0.989177
1,0,1,vim_tiny,brain_tumor,0.3,12,base.layers.11.mixer,0.985674
1,0,1,vim_tiny,brain_tumor,0.3,13,classifier,0.876058
1,0,2,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999458
1,0,2,vim_tiny,brain_tumor,0.3,1,base.layers.0.mixer,0.989449
1,0,2,vim_tiny,brain_tumor,0.3,2,base.layers.1.mixer,0.948747
1,0,2,vim_tiny,brain_tumor,0.3,3,base.layers.2.mixer,0.971408
1,0,2,vim_tiny,brain_tumor,0.3,4,base.layers.3.mixer,0.962132
1,0,2,vim_tiny,brain_tumor,0.3,5,base.layers.4.mixer,0.870573
1,0,2,vim_tiny,brain_tumor,0.3,6,base.layers.5.mixer,0.499740
1,0,2,vim_tiny,brain_tumor,0.3,7,base.layers.6.mixer,0.954886
1,0,2,vim_tiny,brain_tumor,0.3,8,base.layers.7.mixer,0.908332
1,0,2,vim_tiny,brain_tumor,0.3,9,base.layers.8.mixer,0.885967
1,0,2,vim_tiny,brain_tumor,0.3,10,base.layers.9.mixer,0.849740
1,0,2,vim_tiny,brain_tumor,0.3,11,base.layers.10.mixer,0.925237
1,0,2,vim_tiny,brain_tumor,0.3,12,base.layers.11.mixer,0.892180
1,0,2,vim_tiny,brain_tumor,0.3,13,classifier,0.451465
1,0,3,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999920
1,0,3,vim_tiny,brain_tumor,0.3,1,base.layers.0.mixer,0.561087
1,0,3,vim_tiny,brain_tumor,0.3,2,base.layers.1.mixer,0.928601
1,0,3,vim_tiny,brain_tumor,0.3,3,base.layers.2.mixer,0.955103
1,0,3,vim_tiny,brain_tumor,0.3,4,base.layers.3.mixer,0.886305
1,0,3,vim_tiny,brain_tumor,0.3,5,base.layers.4.mixer,0.881411
1,0,3,vim_tiny,brain_tumor,0.3,6,base.layers.5.mixer,0.600011
1,0,3,vim_tiny,brain_tumor,0.3,7,base.layers.6.mixer,0.965066
1,0,3,vim_tiny,brain_tumor,0.3,8,base.layers.7.mixer,0.948279
1,0,3,vim_tiny,brain_tumor,0.3,9,base.layers.8.mixer,0.930826
1,0,3,vim_tiny,brain_tumor,0.3,10,base.layers.9.mixer,0.950738
1,0,3,vim_tiny,brain_tumor,0.3,11,base.layers.10.mixer,0.934206
1,0,3,vim_tiny,brain_tumor,0.3,12,base.layers.11.mixer,0.962741
1,0,3,vim_tiny,brain_tumor,0.3,13,classifier,0.469109
1,0,4,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999993
1,0,4,vim_tiny,brain_tumor,0.3,1,base.layers.0.mixer,0.982789
1,0,4,vim_tiny,brain_tumor,0.3,2,base.layers.1.mixer,0.990711
1,0,4,vim_tiny,brain_tumor,0.3,3,base.layers.2.mixer,0.991734
1,0,4,vim_tiny,brain_tumor,0.3,4,base.layers.3.mixer,0.993269
1,0,4,vim_tiny,brain_tumor,0.3,5,base.layers.4.mixer,0.876424
1,0,4,vim_tiny,brain_tumor,0.3,6,base.layers.5.mixer,0.606415
1,0,4,vim_tiny,brain_tumor,0.3,7,base.layers.6.mixer,0.997569
1,0,4,vim_tiny,brain_tumor,0.3,8,base.layers.7.mixer,0.993683
1,0,4,vim_tiny,brain_tumor,0.3,9,base.layers.8.mixer,0.964058
1,0,4,vim_tiny,brain_tumor,0.3,10,base.layers.9.mixer,0.987747
1,0,4,vim_tiny,brain_tumor,0.3,11,base.layers.10.mixer,0.984288
1,0,4,vim_tiny,brain_tumor,0.3,12,base.layers.11.mixer,0.995963
1,0,4,vim_tiny,brain_tumor,0.3,13,classifier,0.907371
1,0,5,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999574
1,0,5,vim_tiny,brain_tumor,0.3,1,base.layers.0.mixer,0.966060
1,0,5,vim_tiny,brain_tumor,0.3,2,base.layers.1.mixer,0.971984
1,0,5,vim_tiny,brain_tumor,0.3,3,base.layers.2.mixer,0.939960
1,0,5,vim_tiny,brain_tumor,0.3,4,base.layers.3.mixer,0.981592
1,0,5,vim_tiny,brain_tumor,0.3,5,base.layers.4.mixer,0.847642
1,0,5,vim_tiny,brain_tumor,0.3,6,base.layers.5.mixer,0.455875
1,0,5,vim_tiny,brain_tumor,0.3,7,base.layers.6.mixer,0.931861
1,0,5,vim_tiny,brain_tumor,0.3,8,base.layers.7.mixer,0.848728
1,0,5,vim_tiny,brain_tumor,0.3,9,base.layers.8.mixer,0.868286
1,0,5,vim_tiny,brain_tumor,0.3,10,base.layers.9.mixer,0.909486
1,0,5,vim_tiny,brain_tumor,0.3,11,base.layers.10.mixer,0.942036
1,0,5,vim_tiny,brain_tumor,0.3,12,base.layers.11.mixer,0.937638
1,0,5,vim_tiny,brain_tumor,0.3,13,classifier,0.533887
1,0,6,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999905
1,0,6,vim_tiny,brain_tumor,0.3,1,base.layers.0.mixer,0.991620
1,0,6,vim_tiny,brain_tumor,0.3,2,base.layers.1.mixer,0.966177
1,0,6,vim_tiny,brain_tumor,0.3,3,base.layers.2.mixer,0.972229
1,0,6,vim_tiny,brain_tumor,0.3,4,base.layers.3.mixer,0.983616
1,0,6,vim_tiny,brain_tumor,0.3,5,base.layers.4.mixer,0.897629
1,0,6,vim_tiny,brain_tumor,0.3,6,base.layers.5.mixer,0.597652
1,0,6,vim_tiny,brain_tumor,0.3,7,base.layers.6.mixer,0.968736
1,0,6,vim_tiny,brain_tumor,0.3,8,base.layers.7.mixer,0.943591
1,0,6,vim_tiny,brain_tumor,0.3,9,base.layers.8.mixer,0.932725
1,0,6,vim_tiny,brain_tumor,0.3,10,base.layers.9.mixer,0.954348
1,0,6,vim_tiny,brain_tumor,0.3,11,base.layers.10.mixer,0.985875
1,0,6,vim_tiny,brain_tumor,0.3,12,base.layers.11.mixer,0.976133
1,0,6,vim_tiny,brain_tumor,0.3,13,classifier,0.299743
1,0,7,vim_tiny,brain_tumor,0.3,0,base.patch_embed,0.999945
