round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
11,0.008537,68.1313,67.6172,69.6884,67.5503,0,0.000864,3.8e-05,0.037638,0.003824,0.004203,0.000407,0.768799,0.176128,0.111213,17.6703,50.838,68.5083,5.669
12,0.00824899,69.1324,68.9416,69.6109,68.8721,0,0.000862,3.6e-05,0.038416,0.004089,0.004161,0.000539,0.742025,0.122984,0.087677,16.4898,51.6667,68.1564,4.7357
13,0.00794099,68.9655,68.8471,68.9264,68.8181,0,0.000852,3.3e-05,0.036325,0.003217,0.003875,0.00054,0.762354,0.123578,0.097875,15.2576,53.6313,68.8889,4.174
14,0.00761488,69.188,68.8765,70.8636,68.7018,0,0.000831,4.5e-05,0.035183,0.004948,0.003597,0.000511,0.767933,0.111142,0.093116,17.3825,54.7486,72.1311,5.7851
15,0.00727268,69.5217,69.2774,70.8475,69.0858,0,0.000831,2.6e-05,0.034246,0.002967,0.003411,0.000323,0.776112,0.08285,0.059089,15.3942,55.5556,70.9497,4.6494
16,0.0069165,69.8554,69.3835,70.8387,69.3568,0,0.000873,5e-05,0.038634,0.005148,0.004001,0.000687,0.737936,0.078904,0.0756,18.5609,50.838,69.3989,5.0508
17,0.00654854,70.5228,70.2297,71.616,70.0782,0,0.000878,3.1e-05,0.038692,0.003027,0.003816,0.000458,0.746942,0.092318,0.093969,12.8531,58.3333,71.1864,4.0524
18,0.00617106,71.0234,70.3482,72.5712,70.4076,0,0.000865,4.8e-05,0.035928,0.004541,0.003429,0.000532,0.770278,0.056469,0.052525,16.5602,55.1913,71.7514,4.7891
19,0.00578639,71.6352,71.335,72.3076,71.2161,0,0.000858,2.7e-05,0.03468,0.00339,0.003166,0.000515,0.794889,0.110324,0.070393,14.8214,58.6592,73.4807,4.7922
20,0.0053969,71.1902,70.9797,72.3917,70.7934,0,0.000866,3.4e-05,0.034263,0.003642,0.003272,0.000424,0.809144,0.124165,0.122193,14.6524,62.5698,77.2222,5.1685
21,0.005005,71.6352,71.2448,72.609,71.1555,0,0.000907,3.5e-05,0.03774,0.003267,0.003532,0.000474,0.775396,0.084449,0.067279,20.1148,54.7486,74.8634,6.6318
22,0.0046131,72.5806,72.2451,73.1331,72.171,0,0.000894,3.7e-05,0.034105,0.00398,0.003149,0.000404,0.808614,0.08814,0.061561,16.1285,56.4972,72.6257,5.2062
23,0.00422361,73.2481,73.0651,73.0823,73.1859,0,0.000924,2.4e-05,0.035616,0.002205,0.003345,0.000348,0.805794,0.104838,0.097775,15.1357,57.5419,72.6776,4.4644
24,0.00383894,72.6919,71.7022,74.6804,72.0223,0,0.000929,4.3e-05,0.034753,0.004541,0.003098,0.000523,0.823821,0.109905,0.100997,13.1117,61.7486,74.8603,3.9869
25,0.00346146,73.9155,73.7092,74.7998,73.5403,0,0.000965,4.3e-05,0.036444,0.003823,0.003263,0.000319,0.82692,0.137507,0.155812,27.6555,48.5876,76.2431,7.8765
26,0.0030935,74.3604,73.9241,74.3063,74.0593,0,0.000985,4.9e-05,0.036461,0.003678,0.003261,0.000461,0.82672,0.098231,0.082271,17.4612,56.9832,74.4444,5.2873
27,0.00273732,74.5829,74.4316,74.9831,74.2963,0,0.001042,3.8e-05,0.036654,0.002814,0.003409,0.000347,0.842173,0.110996,0.097907,18.1421,60.0,78.1421,5.5038
28,0.00239512,74.0823,73.8786,74.1609,74.1142,0,0.001113,4.8e-05,0.037803,0.003309,0.003352,0.000325,0.858819,0.125233,0.134158,10.987,66.6667,77.6536,3.5059
29,0.00206901,74.7497,74.4987,75.3794,74.3679,0,0.001192,5.9e-05,0.038219,0.002705,0.003301,0.000303,0.87127,0.11911,0.1103,27.2552,53.0726,80.3279,7.7401
30,0.00176101,75.5284,75.1822,75.6034,75.1936,0,0.001287,5.8e-05,0.037363,0.003891,0.00316,0.000369,0.895827,0.13079,0.12989,16.4663,62.2222,78.6885,4.7766
31,0.001473,76.8632,76.4885,77.0319,76.6134,0,0.001505,7.9e-05,0.039234,0.002701,0.003311,0.000317,0.923878,0.185129,0.173229,19.7085,58.1921,77.9006,5.9582
32,0.00120677,74.9722,74.7735,76.588,74.4946,0,0.001715,0.000105,0.039446,0.003421,0.003435,0.000441,0.943871,0.241638,0.269271,17.047,58.6592,75.7062,5.6435
33,0.00096396,74.6385,74.325,76.3276,74.1077,0,0.002073,0.000261,0.041868,0.004277,0.003526,0.000532,0.960011,0.285261,0.301294,16.6651,62.5698,79.235,4.9674
34,0.00074606,77.4194,77.113,77.6854,77.0913,0,0.002832,0.000338,0.044875,0.003786,0.003702,0.000611,0.980789,0.455293,0.453372,10.6145,68.1564,78.7709,3.301
35,0.00055442,77.9199,77.6295,78.0429,77.6963,0,0.004243,0.000292,0.054491,0.003117,0.004455,0.000363,0.99304,0.691457,0.722855,16.0338,64.9718,81.0056,5.3917
36,0.00039022,78.0311,77.8127,78.004,77.8311,0,0.005949,0.000245,0.065437,0.002702,0.005464,0.000321,0.998104,0.889167,0.894351,8.0496,71.5084,79.558,2.8333
37,0.00025447,78.5317,78.1018,78.5744,78.2668,0,0.006883,0.000159,0.069786,0.001476,0.00578,0.000258,0.999473,0.964689,0.967325,9.3293,73.1844,82.5137,2.9812
38,0.00014801,78.3648,77.9932,78.3281,78.1583,0,0.007264,2.1e-05,0.069948,0.000244,0.005629,5e-05,0.999772,0.983681,0.985756,10.4466,72.067,82.5137,2.7698
39,7.15e-05,78.8654,78.7494,78.9949,78.7455,0,0.007443,1e-05,0.06863,9.4e-05,0.005294,3.2e-05,0.999923,0.994408,0.994742,11.8181,72.8814,84.6995,3.1473
40,2.54e-05,78.6986,78.7648,79.1564,78.6206,0,0.007565,3e-06,0.067107,3.3e-05,0.004915,2.2e-05,0.999979,0.998714,0.998485,7.6411,75.419,83.0601,2.1902
