round,client_id,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,res9,cifar10,0.1,0,base.2,0.981362
1,0,res9,cifar10,0.1,1,base.6,0.936099
1,0,res9,cifar10,0.1,2,base.7,0.791636
1,0,res9,cifar10,0.1,3,base.11,0.678906
1,0,res9,cifar10,0.1,4,base.15,0.615304
1,0,res9,cifar10,0.1,5,base.16,0.590754
1,0,res9,cifar10,0.1,6,base.17,0.434766
1,0,res9,cifar10,0.1,7,base.18,0.434766
1,0,res9,cifar10,0.1,8,classifier,0.421060
1,4,res9,cifar10,0.1,0,base.2,0.991810
1,4,res9,cifar10,0.1,1,base.6,0.972305
1,4,res9,cifar10,0.1,2,base.7,0.917972
1,4,res9,cifar10,0.1,3,base.11,0.863588
1,4,res9,cifar10,0.1,4,base.15,0.768118
1,4,res9,cifar10,0.1,5,base.16,0.741977
1,4,res9,cifar10,0.1,6,base.17,0.571667
1,4,res9,cifar10,0.1,7,base.18,0.571667
1,4,res9,cifar10,0.1,8,classifier,0.514729
1,1,res9,cifar10,0.1,0,base.2,0.984445
1,1,res9,cifar10,0.1,1,base.6,0.916488
1,1,res9,cifar10,0.1,2,base.7,0.822931
1,1,res9,cifar10,0.1,3,base.11,0.682401
1,1,res9,cifar10,0.1,4,base.15,0.577558
1,1,res9,cifar10,0.1,5,base.16,0.550179
1,1,res9,cifar10,0.1,6,base.17,0.340844
1,1,res9,cifar10,0.1,7,base.18,0.340844
1,1,res9,cifar10,0.1,8,classifier,0.365662
1,6,res9,cifar10,0.1,0,base.2,0.974003
1,6,res9,cifar10,0.1,1,base.6,0.958928
1,6,res9,cifar10,0.1,2,base.7,0.904340
1,6,res9,cifar10,0.1,3,base.11,0.858432
1,6,res9,cifar10,0.1,4,base.15,0.818151
1,6,res9,cifar10,0.1,5,base.16,0.815191
1,6,res9,cifar10,0.1,6,base.17,0.685309
1,6,res9,cifar10,0.1,7,base.18,0.685309
1,6,res9,cifar10,0.1,8,classifier,0.597396
1,3,res9,cifar10,0.1,0,base.2,0.965688
1,3,res9,cifar10,0.1,1,base.6,0.907953
1,3,res9,cifar10,0.1,2,base.7,0.773606
1,3,res9,cifar10,0.1,3,base.11,0.674963
1,3,res9,cifar10,0.1,4,base.15,0.618880
1,3,res9,cifar10,0.1,5,base.16,0.591992
1,3,res9,cifar10,0.1,6,base.17,0.445214
1,3,res9,cifar10,0.1,7,base.18,0.445214
1,3,res9,cifar10,0.1,8,classifier,0.425369
1,2,res9,cifar10,0.1,0,base.2,0.989775
1,2,res9,cifar10,0.1,1,base.6,0.967228
1,2,res9,cifar10,0.1,2,base.7,0.875640
1,2,res9,cifar10,0.1,3,base.11,0.781430
1,2,res9,cifar10,0.1,4,base.15,0.710980
1,2,res9,cifar10,0.1,5,base.16,0.683726
1,2,res9,cifar10,0.1,6,base.17,0.578097
1,2,res9,cifar10,0.1,7,base.18,0.578097
1,2,res9,cifar10,0.1,8,classifier,0.476839
1,9,res9,cifar10,0.1,0,base.2,0.967585
1,9,res9,cifar10,0.1,1,base.6,0.937944
1,9,res9,cifar10,0.1,2,base.7,0.875925
1,9,res9,cifar10,0.1,3,base.11,0.739614
1,9,res9,cifar10,0.1,4,base.15,0.609357
1,9,res9,cifar10,0.1,5,base.16,0.590043
1,9,res9,cifar10,0.1,6,base.17,0.426502
1,9,res9,cifar10,0.1,7,base.18,0.426502
1,9,res9,cifar10,0.1,8,classifier,0.363132
1,5,res9,cifar10,0.1,0,base.2,0.981189
1,5,res9,cifar10,0.1,1,base.6,0.941161
1,5,res9,cifar10,0.1,2,base.7,0.858376
1,5,res9,cifar10,0.1,3,base.11,0.734229
1,5,res9,cifar10,0.1,4,base.15,0.660300
1,5,res9,cifar10,0.1,5,base.16,0.691009
1,5,res9,cifar10,0.1,6,base.17,0.551622
1,5,res9,cifar10,0.1,7,base.18,0.551622
1,5,res9,cifar10,0.1,8,classifier,0.591081
1,7,res9,cifar10,0.1,0,base.2,0.988523
1,7,res9,cifar10,0.1,1,base.6,0.964597
1,7,res9,cifar10,0.1,2,base.7,0.911436
1,7,res9,cifar10,0.1,3,base.11,0.871996
1,7,res9,cifar10,0.1,4,base.15,0.787184
1,7,res9,cifar10,0.1,5,base.16,0.754170
1,7,res9,cifar10,0.1,6,base.17,0.555695
1,7,res9,cifar10,0.1,7,base.18,0.555695
1,7,res9,cifar10,0.1,8,classifier,0.456484
1,8,res9,cifar10,0.1,0,base.2,0.989316
1,8,res9,cifar10,0.1,1,base.6,0.941294
1,8,res9,cifar10,0.1,2,base.7,0.822038
1,8,res9,cifar10,0.1,3,base.11,0.719390
1,8,res9,cifar10,0.1,4,base.15,0.634823
1,8,res9,cifar10,0.1,5,base.16,0.587984
1,8,res9,cifar10,0.1,6,base.17,0.412661
1,8,res9,cifar10,0.1,7,base.18,0.412661
1,8,res9,cifar10,0.1,8,classifier,0.339575
2,5,res9,cifar10,0.1,0,base.2,0.997758
2,5,res9,cifar10,0.1,1,base.6,0.995019
2,5,res9,cifar10,0.1,2,base.7,0.988079
2,5,res9,cifar10,0.1,3,base.11,0.914841
2,5,res9,cifar10,0.1,4,base.15,0.815418
2,5,res9,cifar10,0.1,5,base.16,0.756965
2,5,res9,cifar10,0.1,6,base.17,0.671676
2,5,res9,cifar10,0.1,7,base.18,0.671676
2,5,res9,cifar10,0.1,8,classifier,0.476664
2,0,res9,cifar10,0.1,0,base.2,0.990280
2,0,res9,cifar10,0.1,1,base.6,0.946783
2,0,res9,cifar10,0.1,2,base.7,0.861134
2,0,res9,cifar10,0.1,3,base.11,0.768109
2,0,res9,cifar10,0.1,4,base.15,0.687696
2,0,res9,cifar10,0.1,5,base.16,0.667255
2,0,res9,cifar10,0.1,6,base.17,0.701981
2,0,res9,cifar10,0.1,7,base.18,0.701981
2,0,res9,cifar10,0.1,8,classifier,0.764170
2,2,res9,cifar10,0.1,0,base.2,0.993353
2,2,res9,cifar10,0.1,1,base.6,0.971094
2,2,res9,cifar10,0.1,2,base.7,0.906778
2,2,res9,cifar10,0.1,3,base.11,0.710980
2,2,res9,cifar10,0.1,4,base.15,0.593295
2,2,res9,cifar10,0.1,5,base.16,0.584038
2,2,res9,cifar10,0.1,6,base.17,0.421445
2,2,res9,cifar10,0.1,7,base.18,0.421445
2,2,res9,cifar10,0.1,8,classifier,0.425576
2,1,res9,cifar10,0.1,0,base.2,0.994844
2,1,res9,cifar10,0.1,1,base.6,0.993794
2,1,res9,cifar10,0.1,2,base.7,0.983040
2,1,res9,cifar10,0.1,3,base.11,0.916926
2,1,res9,cifar10,0.1,4,base.15,0.819035
2,1,res9,cifar10,0.1,5,base.16,0.770667
2,1,res9,cifar10,0.1,6,base.17,0.644535
2,1,res9,cifar10,0.1,7,base.18,0.644535
2,1,res9,cifar10,0.1,8,classifier,0.425496
2,7,res9,cifar10,0.1,0,base.2,0.998479
2,7,res9,cifar10,0.1,1,base.6,0.961617
2,7,res9,cifar10,0.1,2,base.7,0.840876
2,7,res9,cifar10,0.1,3,base.11,0.667963
2,7,res9,cifar10,0.1,4,base.15,0.563174
2,7,res9,cifar10,0.1,5,base.16,0.564815
2,7,res9,cifar10,0.1,6,base.17,0.364577
2,7,res9,cifar10,0.1,7,base.18,0.364577
2,7,res9,cifar10,0.1,8,classifier,0.396058
2,4,res9,cifar10,0.1,0,base.2,0.995345
2,4,res9,cifar10,0.1,1,base.6,0.967629
2,4,res9,cifar10,0.1,2,base.7,0.920599
2,4,res9,cifar10,0.1,3,base.11,0.823061
2,4,res9,cifar10,0.1,4,base.15,0.699548
2,4,res9,cifar10,0.1,5,base.16,0.653708
2,4,res9,cifar10,0.1,6,base.17,0.622153
2,4,res9,cifar10,0.1,7,base.18,0.622153
2,4,res9,cifar10,0.1,8,classifier,0.578687
2,9,res9,cifar10,0.1,0,base.2,0.990279
2,9,res9,cifar10,0.1,1,base.6,0.952300
2,9,res9,cifar10,0.1,2,base.7,0.886643
2,9,res9,cifar10,0.1,3,base.11,0.811925
2,9,res9,cifar10,0.1,4,base.15,0.727154
2,9,res9,cifar10,0.1,5,base.16,0.726432
2,9,res9,cifar10,0.1,6,base.17,0.747969
2,9,res9,cifar10,0.1,7,base.18,0.747969
2,9,res9,cifar10,0.1,8,classifier,0.921683
2,3,res9,cifar10,0.1,0,base.2,0.997396
2,3,res9,cifar10,0.1,1,base.6,0.977096
2,3,res9,cifar10,0.1,2,base.7,0.919315
2,3,res9,cifar10,0.1,3,base.11,0.796404
2,3,res9,cifar10,0.1,4,base.15,0.654134
2,3,res9,cifar10,0.1,5,base.16,0.673382
2,3,res9,cifar10,0.1,6,base.17,0.593901
2,3,res9,cifar10,0.1,7,base.18,0.593901
2,3,res9,cifar10,0.1,8,classifier,0.678434
2,8,res9,cifar10,0.1,0,base.2,0.996849
2,8,res9,cifar10,0.1,1,base.6,0.982851
2,8,res9,cifar10,0.1,2,base.7,0.938799
2,8,res9,cifar10,0.1,3,base.11,0.834159
2,8,res9,cifar10,0.1,4,base.15,0.668776
2,8,res9,cifar10,0.1,5,base.16,0.625059
2,8,res9,cifar10,0.1,6,base.17,0.626588
2,8,res9,cifar10,0.1,7,base.18,0.626588
2,8,res9,cifar10,0.1,8,classifier,0.667744
2,6,res9,cifar10,0.1,0,base.2,0.988950
2,6,res9,cifar10,0.1,1,base.6,0.932395
2,6,res9,cifar10,0.1,2,base.7,0.871564
2,6,res9,cifar10,0.1,3,base.11,0.785098
2,6,res9,cifar10,0.1,4,base.15,0.683616
2,6,res9,cifar10,0.1,5,base.16,0.670202
2,6,res9,cifar10,0.1,6,base.17,0.694726
2,6,res9,cifar10,0.1,7,base.18,0.694726
2,6,res9,cifar10,0.1,8,classifier,0.795953
5,0,res9,cifar10,0.1,0,base.2,0.998227
5,0,res9,cifar10,0.1,1,base.6,0.996300
5,0,res9,cifar10,0.1,2,base.7,0.989390
5,0,res9,cifar10,0.1,3,base.11,0.982241
5,0,res9,cifar10,0.1,4,base.15,0.949996
5,0,res9,cifar10,0.1,5,base.16,0.937136
5,0,res9,cifar10,0.1,6,base.17,0.935384
5,0,res9,cifar10,0.1,7,base.18,0.935384
5,0,res9,cifar10,0.1,8,classifier,0.955967
5,6,res9,cifar10,0.1,0,base.2,0.988193
5,6,res9,cifar10,0.1,1,base.6,0.973457
