round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,34.5212,22.5955,16.8103,34.8058,0,0.057923,0.04206,3.11073,1.928154,0.558661,0.344714,0.123623,-0.028526,-0.043674,100.0,0.0,100.0,37.7636
2,0.00999014,25.0557,10.0178,6.2639,25.0,0,0.070341,0.053306,1.274481,0.980515,0.931077,0.759024,0.225708,0.111323,0.08933,85.7143,14.2857,100.0,36.267
3,0.00996061,26.7817,15.9472,18.515,26.8787,0,0.067884,0.059331,1.002982,0.841267,0.96312,0.995579,0.392778,0.099925,0.100526,100.0,0.0,100.0,37.7718
4,0.00991152,25.0557,10.0178,6.2639,25.0,0,0.08818,0.07187,1.693228,1.570451,1.016987,0.802263,0.250576,0.106933,0.127284,68.8525,31.1475,100.0,21.0099
5,0.00984307,26.9488,14.7399,19.6727,27.0341,0,0.078079,0.068656,0.76863,0.637291,1.041363,1.071242,0.442931,0.106241,0.142956,100.0,0.0,100.0,37.7901
6,0.00975553,25.2784,10.0889,6.3196,25.0,0,0.156059,0.154124,0.916583,0.69552,1.676574,1.576175,0.250304,0.062878,0.135484,68.8525,31.1475,100.0,21.0099
7,0.00964923,25.3898,10.8455,14.2821,25.3386,0,0.135278,0.116483,1.888188,2.201047,1.361307,1.220684,0.406833,0.154443,0.257191,100.0,0.0,100.0,40.377
8,0.00952461,25.2784,10.0889,6.3196,25.0,0,0.880708,2.45064,76.868211,227.977695,1.040241,1.211312,0.125444,0.071083,-0.0173,100.0,0.0,100.0,37.8548
9,0.00938215,25.0557,10.0178,6.2639,25.0,0,0.126628,0.129573,1.617046,2.730133,0.889712,0.704819,0.212032,0.060738,0.054946,100.0,0.0,100.0,40.377
10,0.00922242,25.2784,10.0889,6.3196,25.0,0,0.109498,0.126504,0.964716,0.768494,0.829169,0.670599,0.263397,0.110145,0.06384,100.0,0.0,100.0,37.7636
11,0.00904604,24.9443,9.9822,6.2361,25.0,0,0.138188,0.13088,0.835134,0.657181,0.98821,0.86118,0.33289,0.063566,0.121756,100.0,0.0,100.0,40.377
12,0.00885371,25.0557,10.0178,6.2639,25.0,0,0.165178,0.166401,1.033937,0.692201,1.07028,0.805784,0.31888,0.246733,0.180771,70.5882,29.4118,100.0,21.6169
13,0.0086462,24.9443,9.9822,6.2361,25.0,0,0.11904,0.163415,0.532195,0.444784,0.65044,0.562806,0.312508,0.026403,-0.008266,100.0,0.0,100.0,37.7636
14,0.00842431,24.7216,9.9107,6.1804,25.0,0,0.137124,0.130248,0.653463,0.445191,0.884597,0.600293,0.369539,0.223779,0.22226,70.5882,29.4118,100.0,21.6169
15,0.00818893,24.9443,9.9822,6.2361,25.0,0,0.655472,1.728626,6.456683,18.033079,0.707358,0.687728,0.134062,0.014701,-0.061944,100.0,0.0,100.0,40.377
16,0.00794099,24.7216,9.9107,6.1804,25.0,0,0.26214,0.280344,4.111879,5.582184,1.186925,0.796362,0.191421,0.182004,0.167773,70.5882,29.4118,100.0,21.6009
17,0.00768145,25.2784,10.0889,6.3196,25.0,0,0.130075,0.120348,0.764961,0.63631,1.365225,1.373951,0.237929,0.243008,0.02089,100.0,0.0,100.0,38.1945
18,0.00741136,24.7216,9.9107,6.1804,25.0,0,0.164496,0.149279,0.734728,0.684975,1.26787,1.192296,0.453499,0.232839,0.146851,100.0,0.0,100.0,41.9235
19,0.00713177,25.2784,10.0889,6.3196,25.0,0,0.08905,0.077796,0.70335,0.571762,1.1253,1.027484,0.210066,0.179109,0.026614,100.0,0.0,100.0,40.377
20,0.00684378,24.7216,9.9107,6.1804,25.0,0,0.158132,0.139102,0.601569,0.508375,1.108667,0.976785,0.460199,0.350704,0.106707,100.0,0.0,100.0,40.377
21,0.00654854,25.2784,10.0889,6.3196,25.0,0,0.081447,0.082527,0.478572,0.36676,0.943186,0.747798,0.070115,0.102695,-0.015762,100.0,0.0,100.0,40.377
22,0.00624721,24.7216,9.9107,6.1804,25.0,0,0.113878,0.080531,0.444225,0.330075,0.97297,0.747771,0.369262,0.306215,0.075277,100.0,0.0,100.0,40.377
23,0.00594097,25.2784,10.0889,6.3196,25.0,0,0.081516,0.062137,0.415876,0.339105,0.906544,0.682515,0.02347,0.144483,-0.026002,100.0,0.0,100.0,40.377
24,0.00563104,24.7216,9.9107,6.1804,25.0,0,0.058975,0.048742,0.401442,0.351393,0.85221,0.592771,0.180398,0.217518,0.01834,100.0,0.0,100.0,40.377
25,0.00531864,25.2784,10.0889,6.3196,25.0,0,0.080496,0.061445,0.424361,0.346214,0.873367,0.632276,0.023623,0.17612,-0.029801,100.0,0.0,100.0,40.377
26,0.005005,24.7216,9.9107,6.1804,25.0,0,0.054647,0.048717,0.417074,0.374385,0.84054,0.570664,0.145362,0.213264,0.003861,100.0,0.0,100.0,40.377
27,0.00469136,25.2784,10.0889,6.3196,25.0,0,0.079262,0.059948,0.447407,0.353293,0.864654,0.626707,0.042495,0.212482,-0.022501,100.0,0.0,100.0,40.377
28,0.00437896,24.9443,9.9822,6.2361,25.0,0,0.053136,0.047967,0.435522,0.414793,0.822681,0.558661,0.192013,0.19589,-0.000767,100.0,0.0,100.0,40.377
29,0.00406903,25.2784,10.0889,6.3196,25.0,0,0.076053,0.058434,0.490138,0.360913,0.864725,0.626038,0.071468,0.246923,-0.003164,70.5882,29.4118,100.0,21.6169
30,0.00376279,24.9443,9.9822,6.2361,25.0,0,0.054706,0.044398,0.45772,0.468215,0.818607,0.556319,0.171368,0.10943,-0.001649,100.0,0.0,100.0,40.377
31,0.00346146,25.2784,10.0889,6.3196,25.0,0,0.063701,0.054576,0.552523,0.393724,0.884784,0.623299,0.120142,0.273736,0.024585,70.5882,29.4118,100.0,21.6169
32,0.00316622,24.9443,9.9822,6.2361,25.0,0,0.05867,0.044347,0.511629,0.497256,0.832186,0.609299,0.093094,0.033486,-0.023054,100.0,0.0,100.0,40.377
33,0.00287823,24.7216,9.9107,6.1804,25.0,0,0.068379,0.055976,0.63828,0.449281,0.937634,0.617291,0.143606,0.294445,0.064632,70.5882,29.4118,100.0,21.6169
34,0.00259864,24.9443,9.9822,6.2361,25.0,0,0.07525,0.056455,0.502383,0.441725,0.887232,0.750601,0.011851,0.033775,-0.070833,100.0,0.0,100.0,40.377
35,0.00232855,24.7216,9.9107,6.1804,25.0,0,0.076212,0.057826,0.551631,0.377686,0.963649,0.640417,0.20421,0.291327,0.079479,70.5882,29.4118,100.0,21.6169
36,0.00206901,24.9443,9.9822,6.2361,25.0,0,0.079468,0.061401,0.399747,0.365649,0.844592,0.671314,-0.005258,0.063174,-0.086641,100.0,0.0,100.0,40.377
37,0.00182107,24.7216,9.9107,6.1804,25.0,0,0.073326,0.058578,0.472319,0.327426,0.955276,0.621677,0.178389,0.275432,0.068456,70.5882,29.4118,100.0,21.6169
38,0.00158569,24.9443,9.9822,6.2361,25.0,0,0.082323,0.064716,0.374148,0.340599,0.836545,0.64858,-0.014836,0.080413,-0.088337,100.0,0.0,100.0,40.377
39,0.0013638,24.7216,9.9107,6.1804,25.0,0,0.07846,0.062906,0.429507,0.30519,0.964097,0.633779,0.117977,0.257284,0.070554,70.5882,29.4118,100.0,21.6169
40,0.00115629,25.2784,10.0889,6.3196,25.0,0,0.091449,0.075205,0.37533,0.339304,0.828507,0.641905,-0.026444,0.084534,-0.08506,100.0,0.0,100.0,40.377
41,0.00096396,24.7216,9.9107,6.1804,25.0,0,0.090533,0.073603,0.406822,0.305805,0.949389,0.634386,0.071998,0.220914,0.064644,100.0,0.0,100.0,40.377
42,0.00078758,25.2784,10.0889,6.3196,25.0,0,0.101209,0.089614,0.386038,0.350208,0.820807,0.618696,-0.039981,0.096636,-0.080906,100.0,0.0,100.0,40.377
43,0.00062785,24.7216,9.9107,6.1804,25.0,0,0.102383,0.087282,0.398473,0.315091,0.923404,0.618232,0.011925,0.184192,0.055558,100.0,0.0,100.0,40.377
44,0.00048539,25.2784,10.0889,6.3196,25.0,0,0.126238,0.111031,0.403068,0.359437,0.817757,0.609264,-0.052362,0.10605,-0.074599,100.0,0.0,100.0,40.377
45,0.00036077,24.7216,9.9107,6.1804,25.0,0,0.118367,0.103767,0.406005,0.324911,0.90218,0.611521,-0.024544,0.154336,0.045313,100.0,0.0,100.0,40.377
46,0.00025447,25.2784,10.0889,6.3196,25.0,0,0.156764,0.13789,0.430818,0.370107,0.818385,0.599922,-0.028159,0.127243,-0.061645,100.0,0.0,100.0,40.377
47,0.00016693,24.7216,9.9107,6.1804,25.0,0,0.118004,0.120287,0.414351,0.347935,0.873873,0.601475,-0.025736,0.134218,0.034934,100.0,0.0,100.0,40.377
48,9.848e-05,25.2784,10.0889,6.3196,25.0,0,0.181023,0.161859,0.471894,0.372326,0.853064,0.614395,-0.01719,0.188124,-0.029181,100.0,0.0,100.0,40.377
49,4.939e-05,24.9443,9.9822,6.2361,25.0,0,0.117626,0.130498,0.424225,0.387639,0.840829,0.595064,0.044627,0.120955,0.008943,100.0,0.0,100.0,40.377
50,1.986e-05,25.2784,10.0889,6.3196,25.0,0,0.180922,0.158239,0.50513,0.354192,0.934363,0.674552,0.043183,0.259779,0.027658,70.5882,29.4118,100.0,21.6169
