round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
40,0.00115629,83.2962,82.7379,83.9176,83.2105,0,0.051806,0.015963,1.200576,0.274766,0.25492,0.099477,0.278549,0.036952,-0.036698,19.9634,77.8761,97.8395,5.7808
41,0.00096396,82.6837,82.73,83.6199,82.4913,0,0.064014,0.020742,1.525956,0.634769,0.29357,0.117962,0.293863,0.044796,0.045982,21.2251,76.9231,98.1481,6.3127
42,0.00078758,84.2984,83.9169,84.5321,84.2178,0,0.050151,0.015753,1.1715,0.242902,0.243734,0.077844,0.278824,0.024869,-0.035349,20.6078,76.9231,97.5309,6.2743
43,0.00062785,84.5768,84.5607,84.7444,84.4652,0,0.057539,0.015249,1.364983,0.435552,0.252309,0.095835,0.288429,0.029774,-0.039384,20.9164,76.9231,97.8395,6.3465
44,0.00048539,85.8575,85.6478,85.7961,85.7768,0,0.050065,0.011719,1.084107,0.263205,0.238935,0.041773,0.294244,0.042044,-0.053126,20.9164,76.9231,97.8395,6.8675
45,0.00036077,85.1336,85.0311,85.0843,85.004,0,0.053259,0.011858,1.169434,0.282771,0.236336,0.062448,0.307368,0.034248,-0.050788,19.0784,78.7611,97.8395,5.9814
46,0.00025447,85.7461,85.5967,85.8712,85.6949,0,0.051369,0.010693,1.181204,0.249265,0.23595,0.040885,0.264923,0.032363,-0.042505,25.4155,72.1154,97.5309,7.6832
47,0.00016693,84.8552,84.8377,85.1428,84.6937,0,0.05212,0.012554,1.139783,0.308799,0.218092,0.055238,0.323816,0.041986,-0.036355,24.1097,74.0385,98.1481,6.526
48,9.848e-05,84.4655,84.0621,84.695,84.3923,0,0.050241,0.01329,1.119561,0.300648,0.209508,0.051066,0.298889,0.03454,-0.053605,18.0318,79.8077,97.8395,5.543
49,4.939e-05,84.4098,84.4064,84.6988,84.2663,0,0.060357,0.020811,1.404611,0.582959,0.225275,0.073195,0.303425,0.033562,-0.021219,20.2991,76.9231,97.2222,6.3498
50,1.986e-05,85.1893,84.8866,85.0876,85.0886,0,0.048617,0.012016,1.047276,0.135778,0.213921,0.034941,0.299368,0.046072,-0.056812,23.4924,74.0385,97.5309,6.5503
