round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,vim_tiny,cifar10,0.1,0,base.patch_embed,0.968732
1,0,1,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.420460
1,0,1,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.630835
1,0,1,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.701786
1,0,1,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.584310
1,0,1,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.765915
1,0,1,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.751122
1,0,1,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.759959
1,0,1,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.833305
1,0,1,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.875829
1,0,1,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.845764
1,0,1,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.774846
1,0,1,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.765427
1,0,1,vim_tiny,cifar10,0.1,13,classifier,0.484523
1,0,2,vim_tiny,cifar10,0.1,0,base.patch_embed,0.858372
1,0,2,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.568524
1,0,2,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.620752
1,0,2,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.787925
1,0,2,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.568898
1,0,2,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.690331
1,0,2,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.888165
1,0,2,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.799275
1,0,2,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.821962
1,0,2,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.791560
1,0,2,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.846104
1,0,2,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.660188
1,0,2,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.652924
1,0,2,vim_tiny,cifar10,0.1,13,classifier,0.351563
1,0,3,vim_tiny,cifar10,0.1,0,base.patch_embed,0.871535
1,0,3,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.496064
1,0,3,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.668041
1,0,3,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.872956
1,0,3,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.759143
1,0,3,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.628173
1,0,3,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.806592
1,0,3,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.818780
1,0,3,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.841835
1,0,3,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.796593
1,0,3,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.776254
1,0,3,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.525806
1,0,3,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.772944
1,0,3,vim_tiny,cifar10,0.1,13,classifier,0.258773
1,0,4,vim_tiny,cifar10,0.1,0,base.patch_embed,0.850722
1,0,4,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.382796
1,0,4,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.530547
1,0,4,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.659850
1,0,4,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.578972
1,0,4,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.684619
1,0,4,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.505573
1,0,4,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.754411
1,0,4,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.764715
1,0,4,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.714297
1,0,4,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.791480
1,0,4,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.637289
1,0,4,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.732440
1,0,4,vim_tiny,cifar10,0.1,13,classifier,0.165722
1,0,5,vim_tiny,cifar10,0.1,0,base.patch_embed,0.860754
1,0,5,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.412925
1,0,5,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.566589
1,0,5,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.767933
1,0,5,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.597296
1,0,5,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.787821
1,0,5,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.607483
1,0,5,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.775252
1,0,5,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.802957
1,0,5,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.726061
1,0,5,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.830872
1,0,5,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.790922
1,0,5,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.822757
1,0,5,vim_tiny,cifar10,0.1,13,classifier,0.342595
1,0,6,vim_tiny,cifar10,0.1,0,base.patch_embed,0.965385
1,0,6,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.648645
1,0,6,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.699276
1,0,6,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.796985
1,0,6,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.650379
1,0,6,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.847710
1,0,6,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.721856
1,0,6,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.898978
1,0,6,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.670450
1,0,6,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.891892
1,0,6,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.881618
1,0,6,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.809373
1,0,6,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.855051
1,0,6,vim_tiny,cifar10,0.1,13,classifier,0.757064
1,0,7,vim_tiny,cifar10,0.1,0,base.patch_embed,0.871934
1,0,7,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.492733
1,0,7,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.664291
1,0,7,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.848384
1,0,7,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.728446
1,0,7,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.671441
1,0,7,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.783440
1,0,7,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.826592
1,0,7,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.848372
1,0,7,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.802495
1,0,7,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.792285
1,0,7,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.585529
1,0,7,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.787324
1,0,7,vim_tiny,cifar10,0.1,13,classifier,0.523246
1,0,8,vim_tiny,cifar10,0.1,0,base.patch_embed,0.949696
1,0,8,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.420020
1,0,8,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.729269
1,0,8,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.877943
1,0,8,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.553942
1,0,8,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.941317
1,0,8,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.730195
1,0,8,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.866670
1,0,8,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.892093
1,0,8,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.853170
1,0,8,vim_tiny,cifar10,0.1,10,base.layers.9.mixer,0.925951
1,0,8,vim_tiny,cifar10,0.1,11,base.layers.10.mixer,0.867383
1,0,8,vim_tiny,cifar10,0.1,12,base.layers.11.mixer,0.662489
1,0,8,vim_tiny,cifar10,0.1,13,classifier,0.630759
1,0,9,vim_tiny,cifar10,0.1,0,base.patch_embed,0.989230
1,0,9,vim_tiny,cifar10,0.1,1,base.layers.0.mixer,0.680927
1,0,9,vim_tiny,cifar10,0.1,2,base.layers.1.mixer,0.660639
1,0,9,vim_tiny,cifar10,0.1,3,base.layers.2.mixer,0.762153
1,0,9,vim_tiny,cifar10,0.1,4,base.layers.3.mixer,0.560080
1,0,9,vim_tiny,cifar10,0.1,5,base.layers.4.mixer,0.837048
1,0,9,vim_tiny,cifar10,0.1,6,base.layers.5.mixer,0.906054
1,0,9,vim_tiny,cifar10,0.1,7,base.layers.6.mixer,0.862454
1,0,9,vim_tiny,cifar10,0.1,8,base.layers.7.mixer,0.898221
1,0,9,vim_tiny,cifar10,0.1,9,base.layers.8.mixer,0.757323
