round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.9582,9.9866,6.2396,25.0,0,0.153984,0.119032,2.0396,1.020863,0.987776,0.3408,0.002301,0.001778,0.000796,0.000398,0.021806,0.007523,0.424653,0.155752,0.131224,36.538,60.1286,96.6667,12.3536
2,0.00999014,42.8412,31.3846,51.7967,42.1752,0,0.135013,0.074565,1.537866,0.700644,0.907059,0.561263,0.002017,0.001114,0.0006,0.000273,0.020024,0.01239,0.436331,0.129728,0.070706,53.9014,42.7653,96.6667,15.3771
3,0.00996061,57.3259,51.4093,56.0091,56.4849,0,0.136387,0.061083,1.341682,0.544909,0.788879,0.294123,0.002038,0.000913,0.000524,0.000213,0.017415,0.006493,0.434128,0.087988,0.063727,70.9432,25.7235,96.6667,24.0626
4,0.00991152,58.273,52.8538,62.537,57.4792,0,0.127112,0.060167,1.098195,0.43005,0.776444,0.432387,0.001899,0.000899,0.000429,0.000168,0.01714,0.009545,0.3737,0.065968,-0.000345,35.0505,61.6162,96.6667,13.6254
5,0.00984307,71.6435,68.8221,73.6481,71.1641,0,0.12642,0.052929,1.086457,0.440041,0.763702,0.352701,0.001889,0.000791,0.000424,0.000172,0.016859,0.007786,0.356123,0.059212,0.03104,54.2229,42.4437,96.6667,15.9729
6,0.00975553,68.8022,64.7095,71.8715,68.2311,0,0.128511,0.045427,1.051473,0.441031,0.762017,0.454561,0.00192,0.000679,0.00041,0.000172,0.016822,0.010035,0.303281,0.05196,-0.023834,55.9606,41.8006,97.7612,18.7603
7,0.00964923,67.3538,59.9865,66.8052,66.5409,0,0.145513,0.054678,1.125108,0.400046,0.74639,0.338762,0.002174,0.000817,0.000439,0.000156,0.016477,0.007478,0.311271,0.040913,-0.016029,32.4879,65.2733,97.7612,10.6403
8,0.00952461,77.4373,77.5801,79.7741,77.5224,0,0.137645,0.048864,1.015251,0.360592,0.788051,0.449823,0.002056,0.00073,0.000396,0.000141,0.017397,0.00993,0.25977,0.038333,-0.007143,69.446,29.8077,99.2537,23.5755
9,0.00938215,74.4847,71.8452,76.8504,74.0541,0,0.136585,0.039419,1.114268,0.403032,0.747956,0.283829,0.002041,0.000589,0.000435,0.000157,0.016512,0.006266,0.264422,0.026231,-0.026593,52.2222,44.4444,96.6667,16.2183
10,0.00922242,76.546,75.7967,77.813,76.2994,0,0.143745,0.044002,1.034344,0.340993,0.796904,0.491966,0.002148,0.000657,0.000404,0.000133,0.017592,0.01086,0.262561,0.027555,-0.006036,25.6323,71.3826,97.0149,8.1129
11,0.00904604,68.6908,65.7195,75.0838,68.2307,0,0.133725,0.031397,1.036156,0.299184,0.731474,0.304897,0.001998,0.000469,0.000404,0.000117,0.016148,0.006731,0.262939,0.019795,-0.022744,56.4885,42.7653,99.2537,18.1703
12,0.00885371,79.0529,78.5652,79.9238,78.8835,0,0.14131,0.034437,1.024814,0.33098,0.763409,0.394499,0.002111,0.000514,0.0004,0.000129,0.016853,0.008709,0.242422,0.021268,-0.002024,49.2537,50.0,99.2537,14.0282
13,0.0086462,80.1114,79.4113,80.3277,79.8517,0,0.138218,0.03264,0.990679,0.284579,0.740568,0.344164,0.002065,0.000488,0.000387,0.000111,0.016348,0.007598,0.22852,0.023271,-0.0311,91.7767,6.7308,98.5075,26.3499
14,0.00842431,80.6685,80.7125,81.7711,80.6494,0,0.142493,0.033357,1.095372,0.332734,0.753782,0.395712,0.002129,0.000498,0.000428,0.00013,0.01664,0.008736,0.225729,0.018753,-0.018383,82.2436,14.4231,96.6667,24.1376
15,0.00818893,81.5042,79.2252,81.895,81.0254,0,0.132406,0.040818,0.968735,0.295666,0.722769,0.303185,0.001978,0.00061,0.000378,0.000115,0.015956,0.006693,0.203575,0.032182,-0.056241,82.2119,17.0418,99.2537,24.08
16,0.00794099,82.5627,82.565,83.5361,82.561,0,0.143544,0.020662,1.025757,0.249218,0.781102,0.395309,0.002145,0.000309,0.0004,9.7e-05,0.017243,0.008727,0.230743,0.024114,-0.000552,93.915,3.8462,97.7612,27.3987
17,0.00768145,80.0557,79.0618,80.6074,79.7831,1,0.139303,0.02874,1.008602,0.276563,0.735051,0.361238,0.002081,0.000429,0.000394,0.000108,0.016227,0.007975,0.208802,0.016152,-0.068621,41.859,54.8077,96.6667,12.3747
18,0.00741136,83.2312,83.1472,84.0321,83.1959,0,0.150624,0.029722,1.092563,0.354195,0.746409,0.3767,0.00225,0.000444,0.000426,0.000138,0.016477,0.008316,0.234112,0.008896,-0.000141,88.0128,8.6538,96.6667,26.9379
19,0.00713177,83.0084,82.3908,83.1277,82.7994,0,0.142354,0.031442,0.975348,0.255271,0.733063,0.342031,0.002127,0.00047,0.000381,0.0001,0.016183,0.007551,0.165879,0.019766,-0.057962,65.9142,31.7308,97.6449,20.4261
20,0.00684378,85.0139,84.9648,85.4173,84.9645,0,0.152442,0.033521,1.062078,0.280168,0.786803,0.361982,0.002278,0.000501,0.000415,0.000109,0.017369,0.007991,0.192047,0.019941,-0.020283,45.5413,51.1254,96.6667,15.0709
