1,0,1,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999703
1,0,1,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.990387
1,0,1,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.894596
1,0,1,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.904978
1,0,1,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.964504
1,0,1,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.963406
1,0,1,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.937318
1,0,1,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.980501
1,0,1,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.903339
1,0,1,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.954735
1,0,1,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.976710
1,0,1,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.939353
1,0,1,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.866467
1,0,1,vim_tiny,brain_tumor,1.0,13,classifier,0.891324
1,0,2,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999514
1,0,2,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.991151
1,0,2,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.886672
1,0,2,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.850670
1,0,2,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.909608
1,0,2,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.823647
1,0,2,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.753610
1,0,2,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.859668
1,0,2,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.863404
1,0,2,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.832369
1,0,2,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.822826
1,0,2,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.734713
1,0,2,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.798989
1,0,2,vim_tiny,brain_tumor,1.0,13,classifier,0.804745
1,0,3,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999737
1,0,3,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.976635
1,0,3,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.887869
1,0,3,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.950674
1,0,3,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.970795
1,0,3,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.946749
1,0,3,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.903615
1,0,3,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.958076
1,0,3,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.980036
1,0,3,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.973068
1,0,3,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.947606
1,0,3,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.945911
1,0,3,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.950131
1,0,3,vim_tiny,brain_tumor,1.0,13,classifier,0.826931
1,0,4,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999547
1,0,4,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.985415
1,0,4,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.996250
1,0,4,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.984178
1,0,4,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.952867
1,0,4,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.973346
1,0,4,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.976113
1,0,4,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.881852
1,0,4,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.935682
1,0,4,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.964997
1,0,4,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.941200
1,0,4,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.966719
1,0,4,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.970955
1,0,4,vim_tiny,brain_tumor,1.0,13,classifier,0.464870
1,0,5,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999869
1,0,5,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.979319
1,0,5,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.938178
1,0,5,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.913388
1,0,5,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.900066
1,0,5,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.871384
1,0,5,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.747561
1,0,5,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.851012
1,0,5,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.902354
1,0,5,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.873519
1,0,5,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.805275
1,0,5,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.741372
1,0,5,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.813317
1,0,5,vim_tiny,brain_tumor,1.0,13,classifier,0.775560
1,0,6,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999765
1,0,6,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.993016
1,0,6,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.984670
1,0,6,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.918395
1,0,6,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.984001
1,0,6,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.969732
1,0,6,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.926059
1,0,6,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.943792
1,0,6,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.984774
1,0,6,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.926604
1,0,6,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.900830
1,0,6,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.845962
1,0,6,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.931172
1,0,6,vim_tiny,brain_tumor,1.0,13,classifier,0.586574
1,0,7,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999882
1,0,7,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.997858
1,0,7,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.975685
1,0,7,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.987409
1,0,7,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.987288
1,0,7,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.991141
1,0,7,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.964455
1,0,7,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.830365
1,0,7,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.972152
1,0,7,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.966150
1,0,7,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.958326
1,0,7,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.942869
1,0,7,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.960299
1,0,7,vim_tiny,brain_tumor,1.0,13,classifier,0.630282
1,0,8,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999893
1,0,8,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.982904
1,0,8,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.957157
1,0,8,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.899307
1,0,8,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.959641
1,0,8,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.920169
1,0,8,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.813810
1,0,8,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.931654
1,0,8,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.950107
1,0,8,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.909107
1,0,8,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.882924
1,0,8,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.891492
1,0,8,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.888681
1,0,8,vim_tiny,brain_tumor,1.0,13,classifier,0.900750
1,0,9,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999946
1,0,9,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.980591
1,0,9,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.901457
1,0,9,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.874026
1,0,9,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.928463
1,0,9,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.881583
1,0,9,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.740825
1,0,9,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.913387
1,0,9,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.911629
1,0,9,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.844294
1,0,9,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.831026
1,0,9,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.800136
1,0,9,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.877227
1,0,9,vim_tiny,brain_tumor,1.0,13,classifier,0.908273
1,1,2,vim_tiny,brain_tumor,1.0,0,base.patch_embed,0.999426
1,1,2,vim_tiny,brain_tumor,1.0,1,base.layers.0.mixer,0.993974
1,1,2,vim_tiny,brain_tumor,1.0,2,base.layers.1.mixer,0.978168
1,1,2,vim_tiny,brain_tumor,1.0,3,base.layers.2.mixer,0.935657
1,1,2,vim_tiny,brain_tumor,1.0,4,base.layers.3.mixer,0.972820
1,1,2,vim_tiny,brain_tumor,1.0,5,base.layers.4.mixer,0.926809
1,1,2,vim_tiny,brain_tumor,1.0,6,base.layers.5.mixer,0.893985
1,1,2,vim_tiny,brain_tumor,1.0,7,base.layers.6.mixer,0.891469
1,1,2,vim_tiny,brain_tumor,1.0,8,base.layers.7.mixer,0.951474
1,1,2,vim_tiny,brain_tumor,1.0,9,base.layers.8.mixer,0.939628
1,1,2,vim_tiny,brain_tumor,1.0,10,base.layers.9.mixer,0.885287
1,1,2,vim_tiny,brain_tumor,1.0,11,base.layers.10.mixer,0.834746
1,1,2,vim_tiny,brain_tumor,1.0,12,base.layers.11.mixer,0.805773
1,1,2,vim_tiny,brain_tumor,1.0,13,classifier,0.835176
