round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,27.1007,13.4243,26.3564,26.2874,0,0.210703,0.062643,3.656412,0.475627,0.704781,0.085286,0.467356,0.0801,0.322947,22.2421,41.25,63.4921,7.487
2,0.0099846,58.5977,58.7766,58.8955,58.7298,0,0.206692,0.110841,0.925368,0.377631,0.402625,0.111024,0.916528,0.643953,0.471458,37.5814,38.75,76.3314,11.5803
3,0.0099385,62.8269,62.9671,68.5127,62.7985,0,0.143434,0.073785,0.809209,0.272216,0.335243,0.071628,0.95331,0.689736,0.430324,29.0379,52.8302,81.8681,9.0957
4,0.00986199,64.8303,64.4691,70.5384,64.7696,0,0.153636,0.068117,0.661807,0.235899,0.276224,0.063075,0.938145,0.490389,0.117694,39.7265,43.1138,82.8402,12.021
5,0.00975553,69.3378,69.2943,70.0888,69.3649,0,0.126074,0.067634,0.617302,0.254319,0.283551,0.068899,0.920046,0.464997,0.185833,21.7234,58.75,80.4734,6.9288
6,0.00961978,69.0039,69.3854,71.2154,68.9655,0,0.138164,0.086167,0.694731,0.275886,0.272569,0.061338,0.891861,0.403409,0.052457,28.4453,55.3459,83.7912,7.8296
7,0.00945558,71.5637,71.6362,71.6699,71.6793,0,0.132246,0.058821,0.664429,0.210956,0.273335,0.063506,0.899148,0.309362,0.069818,25.6821,59.4828,85.1648,7.702
8,0.00926394,70.7846,70.1482,75.2268,70.7001,0,0.127649,0.05989,0.679904,0.192504,0.270523,0.068011,0.863431,0.225937,0.006772,20.8186,63.522,84.3407,5.7912
9,0.00904604,75.7373,75.6363,75.5153,75.9037,0,0.1138,0.049241,0.683654,0.199124,0.274347,0.082524,0.793911,0.191288,0.010441,27.7516,59.7484,87.5,8.6528
10,0.00880323,71.842,72.3928,75.1939,71.7693,0,0.114541,0.060634,0.731887,0.219732,0.268774,0.070288,0.779981,0.187227,-0.031695,25.2358,62.2642,87.5,7.3674
11,0.008537,77.9633,77.8227,78.1577,78.0675,0,0.098309,0.03886,0.734951,0.180572,0.282709,0.081433,0.805971,0.239736,0.110567,15.794,72.956,88.75,4.6625
12,0.00824899,77.4624,77.4963,78.4559,77.5085,0,0.085408,0.037727,0.729561,0.203603,0.266008,0.072864,0.618277,0.164637,0.030965,15.1651,73.5849,88.75,4.6252
13,0.00794099,78.798,78.8015,79.2473,78.8612,0,0.075092,0.033678,0.676594,0.18602,0.238873,0.064167,0.610806,0.115487,0.07754,27.0991,64.1509,91.25,7.7131
14,0.00761488,79.3545,79.4817,80.1961,79.3997,0,0.075106,0.029061,0.671623,0.162315,0.227137,0.059071,0.594753,0.089995,-0.029815,15.6177,72.2944,87.9121,4.9337
15,0.00727268,78.798,78.7985,79.2307,78.8694,0,0.075666,0.031515,0.681846,0.167579,0.22411,0.075663,0.530392,0.086571,-0.00613,16.8885,71.8615,88.75,5.3323
16,0.0069165,79.0762,79.2796,80.2414,79.0724,0,0.07465,0.031018,0.686374,0.183752,0.20747,0.069092,0.530753,0.06501,-0.022599,14.0665,74.6835,88.75,4.6724
17,0.00654854,80.3005,80.2999,81.0763,80.3581,0,0.075028,0.027216,0.683896,0.154249,0.224226,0.074935,0.512054,0.063929,-0.007646,11.3099,75.4717,86.7816,3.6387
18,0.00617106,79.1875,79.2459,80.3745,79.2163,0,0.071295,0.029159,0.692963,0.180011,0.196219,0.056993,0.507402,0.049131,0.032089,20.5172,71.9828,92.5,5.9118
19,0.00578639,79.7997,79.8562,80.6663,79.8272,0,0.074683,0.029501,0.683154,0.169197,0.211208,0.046011,0.542702,0.051125,-0.019793,14.1937,77.0563,91.25,4.6548
20,0.0053969,80.69,80.6955,81.0901,80.7633,0,0.073063,0.024238,0.685859,0.152465,0.199287,0.060299,0.499519,0.052052,-0.011134,19.0823,73.4177,92.5,5.9231
21,0.005005,81.0239,81.0976,81.8245,81.0593,0,0.070639,0.024166,0.682013,0.148792,0.200524,0.065716,0.451619,0.023034,-0.020712,16.3994,76.1006,92.5,4.5693
22,0.0046131,79.5771,79.889,80.9838,79.5992,0,0.075684,0.028289,0.721685,0.148325,0.193455,0.047126,0.442211,0.024171,-0.018554,16.5618,72.327,88.8889,5.3187
23,0.00422361,80.8013,80.9068,81.2178,80.859,0,0.075864,0.027375,0.721374,0.139643,0.209465,0.059559,0.444458,0.034021,-0.006513,18.9151,73.5849,92.5,5.473
24,0.00383894,80.3005,80.5686,81.5182,80.3172,0,0.070554,0.024261,0.695887,0.142161,0.197046,0.060288,0.406443,0.021807,0.027047,22.044,72.956,95.0,5.9265
25,0.00346146,81.6361,81.7532,82.2985,81.6788,0,0.074199,0.026119,0.721843,0.145599,0.191696,0.060169,0.44397,0.013848,-0.034473,17.8006,75.9494,93.75,5.5114
