round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,25.2925,10.0934,6.3231,25.0,0,0.292108,0.142154,6.06839,2.228742,0.581047,0.261041,0.002981,0.001451,0.002593,0.000952,0.020912,0.009395,0.342319,0.136969,0.080108,100.0,0.0,100.0,28.4674
2,0.00999014,25.3482,10.1111,6.337,25.0,0,0.193694,0.132858,0.387852,0.334089,0.434872,0.251201,0.001977,0.001356,0.000166,0.000143,0.015651,0.009041,0.615977,0.253488,-0.016167,100.0,0.0,100.0,27.2467
3,0.00996061,27.5766,15.5244,23.7703,27.3284,0,0.158616,0.110041,0.356178,0.300109,0.414878,0.172369,0.001619,0.001123,0.000152,0.000128,0.014932,0.006204,0.625003,0.33425,-0.009115,100.0,0.0,100.0,27.2834
4,0.00991152,34.9861,22.7968,18.1348,34.7791,0,0.166435,0.163332,0.376008,0.263014,0.443279,0.246246,0.001699,0.001667,0.000161,0.000112,0.015954,0.008863,0.624663,0.320768,-0.018649,100.0,0.0,100.0,27.0977
5,0.00984307,34.5961,22.8226,17.8312,34.4726,0,0.13861,0.079538,0.354927,0.236437,0.426136,0.19884,0.001415,0.000812,0.000152,0.000101,0.015337,0.007156,0.611368,0.282124,-0.034867,75.0,25.0,100.0,20.2465
6,0.00975553,34.429,22.7765,18.3468,34.2913,0,0.145594,0.116039,0.376226,0.258262,0.434566,0.201382,0.001486,0.001184,0.000161,0.00011,0.01564,0.007248,0.600725,0.258079,-0.052863,50.0,50.0,100.0,14.1321
7,0.00964923,32.8134,21.6857,19.2793,32.6435,0,0.142339,0.092728,0.452728,0.314415,0.44243,0.209897,0.001453,0.000946,0.000193,0.000134,0.015923,0.007554,0.597269,0.277491,-0.042667,50.0,50.0,100.0,13.7443
8,0.00952461,35.9889,24.1514,19.2279,35.8778,0,0.135501,0.082529,0.3994,0.281935,0.452076,0.234766,0.001383,0.000842,0.000171,0.00012,0.016271,0.008449,0.602677,0.233405,-0.02977,75.0,25.0,100.0,19.8918
9,0.00938215,46.5738,42.7558,59.5347,46.4026,0,0.134821,0.078137,0.428571,0.275074,0.445025,0.215224,0.001376,0.000797,0.000183,0.000118,0.016017,0.007746,0.609224,0.242584,-0.024657,50.0,50.0,100.0,13.2117
10,0.00922242,39.9443,32.4215,45.844,39.8854,0,0.133473,0.08894,0.432268,0.29701,0.462255,0.212864,0.001362,0.000908,0.000185,0.000127,0.016637,0.007661,0.612824,0.260724,-0.013742,25.0,75.0,100.0,7.9921
