round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,40.8129,29.2753,46.9338,40.5524,0,1.144262,0.590667,0.966809,0.943765,0.593619,0.318658,0.005546,0.002863,0.000399,0.000389,0.021365,0.011469,0.194184,0.159472,0.167741,100.0,0.0,100.0,39.1134
2,0.00999014,44.5434,44.1239,51.4498,44.6913,0,1.085956,0.571373,0.918202,0.813994,0.485882,0.248209,0.005263,0.002769,0.000379,0.000336,0.017487,0.008933,0.188737,0.106532,0.164543,100.0,0.0,100.0,29.7856
3,0.00996061,43.0401,38.298,49.599,42.8802,0,1.073883,0.556283,0.90446,0.789011,0.45276,0.228565,0.005204,0.002696,0.000373,0.000325,0.016295,0.008226,0.191367,0.083552,0.139233,70.0,30.0,100.0,24.0118
4,0.00991152,47.6615,48.8548,51.9465,47.7309,0,1.048627,0.533905,0.791808,0.680215,0.471205,0.236836,0.005082,0.002588,0.000327,0.000281,0.016959,0.008524,0.188524,0.075669,0.143213,65.0,35.0,100.0,19.2093
5,0.00984307,52.2272,51.6738,57.2054,52.1675,0,1.052483,0.52435,0.88264,0.809837,0.484367,0.235015,0.005101,0.002541,0.000364,0.000334,0.017433,0.008458,0.189962,0.053273,0.145943,33.3333,66.6667,100.0,10.4757
6,0.00975553,52.0601,49.9881,56.5766,52.2227,0,1.037726,0.516923,0.812158,0.646264,0.524305,0.252681,0.005029,0.002505,0.000335,0.000267,0.01887,0.009094,0.185095,0.074328,0.122935,45.0,55.0,100.0,13.493
7,0.00964923,51.559,50.0418,57.2485,51.4556,0,1.035624,0.499465,0.677131,0.560576,0.557965,0.271139,0.005019,0.002421,0.000279,0.000231,0.020082,0.009759,0.189384,0.07249,0.135639,16.6667,83.3333,100.0,4.8172
8,0.00952461,46.6036,46.1228,48.2261,46.7329,0,0.998912,0.483891,0.578041,0.368668,0.590023,0.282897,0.004841,0.002345,0.000238,0.000152,0.021235,0.010182,0.190464,0.085732,0.136333,16.6667,83.3333,100.0,4.8115
9,0.00938215,49.2205,44.278,53.9279,49.0678,0,0.983772,0.467225,0.669682,0.591283,0.609221,0.288218,0.004768,0.002264,0.000276,0.000244,0.021926,0.010373,0.198338,0.07464,0.150358,16.6667,83.3333,100.0,5.3293
10,0.00922242,35.245,35.0629,41.5186,35.4081,0,0.942909,0.456207,0.745893,0.698218,0.626024,0.294605,0.00457,0.002211,0.000308,0.000288,0.022531,0.010603,0.183774,0.080903,0.140972,50.0,50.0,100.0,14.554
