round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,14.9633,6.0408,4.062,14.9733,0,1.174846,0.306852,4.151821,1.108405,0.886625,0.154819,0.005694,0.001487,0.001712,0.000457,0.020182,0.003524,-0.049502,0.11925,0.114961,37.9932,41.8848,79.878,11.2786
2,0.00999014,18.5705,14.1438,15.9047,18.8033,0,1.063344,0.2982,2.853428,0.823022,0.711838,0.102387,0.005153,0.001445,0.001177,0.000339,0.016203,0.002331,-0.066652,0.068451,0.022731,23.628,45.122,68.75,7.8655
3,0.00996061,25.1837,20.8862,42.8206,25.9424,0,0.983964,0.303569,2.571218,0.776421,0.689945,0.082787,0.004769,0.001471,0.00106,0.00032,0.015705,0.001884,-0.067345,0.050885,0.002284,34.1463,51.2195,85.3659,9.7943
4,0.00991152,27.7221,23.8452,40.439,28.6185,0,0.937556,0.284932,2.477967,0.712372,0.685382,0.077879,0.004544,0.001381,0.001022,0.000294,0.015601,0.001773,-0.067105,0.033645,0.002764,45.0665,40.9091,85.9756,12.8442
5,0.00984307,36.6065,33.8425,44.7025,37.3724,0,0.903619,0.266943,2.409824,0.692546,0.675087,0.075035,0.004379,0.001294,0.000994,0.000286,0.015367,0.001708,-0.061305,0.024337,-0.008442,31.546,40.9091,72.4551,9.6727
6,0.00975553,40.2138,37.3763,42.6494,40.9604,0,0.881738,0.258233,2.451143,0.697852,0.659746,0.073935,0.004273,0.001251,0.001011,0.000288,0.015018,0.001683,-0.060892,0.017211,-0.025003,22.6045,51.7857,74.3902,6.7896
7,0.00964923,42.6854,40.9253,45.8799,43.6945,0,0.881955,0.252622,2.459096,0.699135,0.651608,0.068775,0.004274,0.001224,0.001014,0.000288,0.014832,0.001565,-0.060906,0.015278,-0.021871,28.6585,57.3171,85.9756,9.3337
8,0.00952461,41.817,39.8556,43.5015,42.7416,0,0.858085,0.244113,2.452025,0.682,0.635464,0.069936,0.004159,0.001183,0.001011,0.000281,0.014465,0.001592,-0.063172,0.011722,-0.025657,35.9756,51.2195,87.1951,10.2124
9,0.00938215,44.0214,41.3155,45.7713,44.9506,0,0.84623,0.23593,2.508079,0.70919,0.613242,0.074277,0.004101,0.001143,0.001034,0.000292,0.013959,0.001691,-0.063823,0.00817,-0.026877,33.1848,50.9615,84.1463,9.5656
10,0.00922242,46.2926,44.2314,49.9724,47.0878,0,0.852208,0.229761,2.562139,0.68666,0.592391,0.064235,0.00413,0.001114,0.001057,0.000283,0.013484,0.001462,-0.061329,0.006308,-0.029977,29.2683,50.0,79.2683,8.7686
