round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,24.2627,18.46,17.9623,24.678,0,0.004418,0.000504,0.073993,0.008186,0.049363,0.010895,0.267594,-0.002456,-0.019532,31.1567,32.3353,63.4921,11.658
2,0.0099846,28.2137,18.9143,17.5982,28.7863,0,0.004936,0.000378,0.07551,0.007883,0.048156,0.010782,0.382676,-0.026686,-0.065443,31.5955,31.8966,63.4921,11.7201
3,0.0099385,29.9388,20.1354,15.0243,30.5261,0,0.005146,0.000239,0.076386,0.005679,0.048451,0.008465,0.422237,-0.027146,-0.088418,31.1567,32.3353,63.4921,10.8829
4,0.00986199,29.0484,19.6519,21.7069,29.6455,0,0.005142,0.000296,0.076076,0.007062,0.046109,0.008984,0.450377,-0.017984,-0.084419,31.5955,31.8966,63.4921,11.1122
5,0.00975553,29.8275,20.6217,42.4441,30.4224,0,0.005157,0.000225,0.077696,0.006832,0.043276,0.008101,0.460789,-0.015726,-0.072747,31.5955,31.8966,63.4921,11.3136
6,0.00961978,33.8342,28.0873,28.8085,34.3735,0,0.005207,0.000245,0.078686,0.007139,0.04448,0.00852,0.449326,-0.014704,-0.074114,31.1645,32.3276,63.4921,9.986
7,0.00945558,31.9978,23.2477,33.2712,32.5566,0,0.005148,0.000263,0.078613,0.008241,0.041997,0.008143,0.457684,-0.023727,-0.06144,30.1587,33.3333,63.4921,10.0602
8,0.00926394,32.276,24.377,33.0139,32.8368,0,0.005028,0.000363,0.077781,0.010901,0.038095,0.008594,0.476558,-0.017834,-0.05441,30.7334,32.7586,63.4921,9.0514
9,0.00904604,39.1208,33.5009,38.1074,39.6094,0,0.005027,0.000332,0.077238,0.011127,0.037073,0.009362,0.481942,-0.013688,-0.058518,29.5298,33.9623,63.4921,8.792
10,0.00880323,38.1747,32.5692,37.2733,38.6721,0,0.004852,0.000285,0.074414,0.009186,0.03363,0.007147,0.50317,-0.017293,-0.048326,27.643,35.8491,63.4921,8.6327
11,0.008537,38.3417,32.8957,41.6251,38.8481,0,0.004818,0.000264,0.075548,0.008013,0.031255,0.00679,0.496472,-0.031269,-0.049883,31.6667,33.3333,65.0,10.1844
12,0.00824899,39.7329,33.9067,36.9536,40.1822,0,0.004819,0.000385,0.075301,0.012217,0.030363,0.008439,0.490121,-0.033557,-0.05422,27.643,35.8491,63.4921,7.5731
13,0.00794099,41.6249,38.4782,42.5622,42.0683,0,0.004908,0.000278,0.07752,0.008934,0.029246,0.006388,0.497944,-0.019718,-0.034543,33.1034,31.8966,65.0,10.226
14,0.00761488,44.7969,40.0946,48.0901,45.2155,0,0.004939,0.00032,0.077389,0.010533,0.028552,0.006804,0.504946,-0.01665,-0.037971,27.2642,37.7358,65.0,9.7135
15,0.00727268,44.5743,39.0542,46.8737,45.0202,0,0.004879,0.000364,0.07545,0.010398,0.026094,0.007169,0.519314,-0.030833,-0.015598,22.8695,40.8805,63.75,8.3623
16,0.0069165,44.2404,39.7265,44.7428,44.6577,0,0.004886,0.000395,0.074413,0.012118,0.025059,0.006527,0.53943,-0.023527,-0.013931,27.0141,36.478,63.4921,8.4683
17,0.00654854,45.1308,42.0922,43.7378,45.4627,0,0.004852,0.000278,0.073297,0.008412,0.022691,0.005665,0.547927,-0.017381,-0.005267,31.1637,33.3333,64.497,9.9265
18,0.00617106,46.4107,45.2151,45.1058,46.6565,0,0.004816,0.000251,0.070318,0.007904,0.021952,0.004945,0.570534,-0.018147,-0.008456,28.9792,40.2516,69.2308,8.2143
19,0.00578639,45.3534,41.0777,45.0162,45.8217,0,0.004817,0.000261,0.069867,0.006859,0.020219,0.004546,0.593364,-0.004962,0.00468,32.0494,38.3648,70.4142,9.5222
20,0.0053969,47.5237,42.4261,49.2751,47.8834,0,0.004922,0.000372,0.06866,0.011555,0.020084,0.005786,0.630454,0.022597,0.023721,22.8015,44.6541,67.4556,7.4384
21,0.005005,45.6316,42.4716,44.3158,46.0912,0,0.004997,0.000362,0.069739,0.008926,0.019443,0.005381,0.632599,0.021551,0.035268,36.8103,33.1897,70.0,10.3948
22,0.0046131,48.6923,43.1544,49.9142,49.1276,0,0.005065,0.000206,0.067995,0.007379,0.018253,0.004112,0.639936,0.011749,0.02636,25.9462,41.5094,67.4556,7.8199
23,0.00422361,50.2504,48.4373,48.6707,50.5176,0,0.005195,0.000339,0.06698,0.007782,0.018174,0.005493,0.669026,0.016261,0.060697,27.498,45.283,72.7811,8.1648
24,0.00383894,50.3061,47.5546,48.1334,50.7044,0,0.005349,0.000332,0.06725,0.007779,0.017241,0.003901,0.680428,0.014383,0.056904,31.6379,38.3621,70.0,9.4462
25,0.00346146,50.4174,45.3372,50.4687,50.8378,0,0.005566,0.00034,0.06661,0.006364,0.016972,0.004331,0.721649,0.041468,0.069929,35.008,38.3648,73.3728,8.7594
26,0.0030935,53.1998,50.3189,51.5988,53.5764,0,0.005829,0.000354,0.064161,0.009304,0.016291,0.003954,0.76281,0.052547,0.1011,36.3038,37.069,73.3728,10.0905
27,0.00273732,54.3127,50.3377,52.7589,54.7545,0,0.006077,0.000541,0.062172,0.005788,0.015772,0.004292,0.79788,0.064363,0.109237,24.9079,49.0566,73.9645,6.7711
28,0.00239512,55.2031,50.9489,54.3501,55.6159,0,0.00665,0.000438,0.061281,0.007177,0.015654,0.003135,0.838166,0.091362,0.179594,32.4178,42.1384,74.5562,9.881
