round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,15.7649,5.4458,3.3133,15.8234,0,0.150838,0.102698,3.10538,0.439163,0.818507,0.117022,0.003019,0.002056,0.001691,0.000239,0.018631,0.002664,0.433446,-0.00939,-0.010529,53.5902,28.866,82.4561,16.8888
2,0.00999014,13.4269,6.4739,8.649,13.6027,0,0.171525,0.130625,1.4532,0.352132,1.094211,0.32252,0.003433,0.002615,0.000791,0.000192,0.024907,0.007341,0.768444,0.11781,0.099239,35.132,48.3974,83.5294,11.1406
3,0.00996061,16.4329,5.6845,3.4672,16.4771,0,0.155806,0.088832,1.158267,0.347373,1.236766,0.445682,0.003119,0.001778,0.000631,0.000189,0.028152,0.010145,0.781383,0.103812,0.11902,35.6007,47.1154,82.716,11.117
4,0.00991152,14.2285,5.9382,5.4203,14.7595,0,0.238034,0.167403,1.100684,0.34405,1.365986,0.57155,0.004765,0.003351,0.000599,0.000187,0.031093,0.01301,0.88402,0.122509,0.125656,37.1644,48.7179,85.8824,10.9214
5,0.00984307,18.3033,12.3703,12.022,18.1843,0,0.284541,0.153396,1.021544,0.301861,1.346665,0.410099,0.005695,0.00307,0.000556,0.000164,0.030654,0.009335,0.853169,0.179612,0.10872,35.2413,50.641,85.8824,10.9913
6,0.00975553,19.5725,13.8567,14.1024,19.7274,0,0.237199,0.128396,0.9196,0.21073,1.30684,0.367997,0.004748,0.00257,0.000501,0.000115,0.029747,0.008377,0.950794,0.169071,0.017187,32.5679,50.9615,83.5294,11.0181
7,0.00964923,19.6393,12.8063,21.4508,19.7208,0,0.142737,0.05368,0.879733,0.263082,1.200565,0.248614,0.002857,0.001074,0.000479,0.000143,0.027328,0.005659,0.693401,0.084366,-0.056062,30.7692,52.5641,83.3333,10.003
8,0.00952461,23.1129,19.296,27.9714,23.5222,0,0.110189,0.038942,0.961591,0.213215,1.193519,0.184611,0.002206,0.000779,0.000524,0.000116,0.027168,0.004202,0.49508,0.077622,-0.050538,31.1802,53.5256,84.7059,10.0989
9,0.00938215,22.8457,18.7669,23.1144,23.0124,0,0.089901,0.024714,1.01465,0.24969,1.086787,0.128162,0.001799,0.000495,0.000552,0.000136,0.024738,0.002917,0.291646,0.052171,-0.07238,29.8982,54.8077,84.7059,10.1007
10,0.00922242,27.3213,23.3025,25.6113,27.5454,0,0.09215,0.031081,1.05162,0.210671,1.069714,0.135897,0.001844,0.000622,0.000573,0.000115,0.024349,0.003093,0.220181,0.055187,-0.065753,33.5332,53.5256,87.0588,8.8809
11,0.00904604,27.3881,24.3343,25.5666,27.6383,0,0.097763,0.038867,1.053957,0.191195,1.018433,0.120248,0.001957,0.000778,0.000574,0.000104,0.023182,0.002737,0.207941,0.02032,-0.069582,23.1719,57.6923,80.8642,7.3756
12,0.00885371,28.1897,25.5071,28.8399,28.4493,0,0.10407,0.046654,1.099165,0.213653,0.976383,0.119637,0.002083,0.000934,0.000598,0.000116,0.022225,0.002723,0.10947,0.01092,-0.076275,29.2609,58.9744,88.2353,9.3319
13,0.0086462,28.7241,24.9969,28.3318,28.9299,0,0.111037,0.052743,1.147873,0.209913,0.948168,0.102136,0.002223,0.001056,0.000625,0.000114,0.021583,0.002325,0.119073,0.013343,-0.069574,31.7157,54.1667,85.8824,9.2119
14,0.00842431,28.9245,25.4385,31.9646,29.1244,0,0.111864,0.056031,1.157518,0.217564,0.914665,0.102268,0.002239,0.001122,0.00063,0.000118,0.02082,0.002328,0.058718,0.006264,-0.079827,26.6707,63.9175,90.5882,7.7518
15,0.00818893,31.5965,29.8248,34.0496,31.81,0,0.120346,0.06746,1.216417,0.213973,0.909533,0.120836,0.002409,0.00135,0.000662,0.000117,0.020703,0.002751,0.103149,0.013966,-0.067114,28.1938,61.2179,89.4118,8.3709
16,0.00794099,32.2645,29.8889,33.0823,32.3918,0,0.123982,0.062431,1.247522,0.234995,0.863621,0.118909,0.002482,0.00125,0.000679,0.000128,0.019658,0.002707,0.042784,-0.002688,-0.072057,26.1548,62.0805,88.2353,8.3162
