round,client_i,client_j,model_name,dataset,alpha,layer_index,layer_name,cka_diagonal
1,0,1,vig_tiny,cifar10,1000.0,0,_vig_stem,0.527845
1,0,1,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.575923
1,0,1,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.667619
1,0,1,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.657023
1,0,1,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.694466
1,0,1,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.664333
1,0,1,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.663155
1,0,1,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.652696
1,0,1,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.668660
1,0,1,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.672047
1,0,1,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.668473
1,0,1,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.683371
1,0,1,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.670776
1,0,1,vig_tiny,cifar10,1000.0,13,classifier,0.323485
1,0,2,vig_tiny,cifar10,1000.0,0,_vig_stem,0.931210
1,0,2,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.907535
1,0,2,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.839875
1,0,2,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.832146
1,0,2,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.809987
1,0,2,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.786935
1,0,2,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.804470
1,0,2,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.808489
1,0,2,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.812589
1,0,2,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.803644
1,0,2,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.797126
1,0,2,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.784561
1,0,2,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.780473
1,0,2,vig_tiny,cifar10,1000.0,13,classifier,0.739368
1,0,3,vig_tiny,cifar10,1000.0,0,_vig_stem,0.912401
1,0,3,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.892288
1,0,3,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.849102
1,0,3,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.856577
1,0,3,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.847000
1,0,3,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.822975
1,0,3,vig_tiny,cifar10,1000.0,6,_vig_blocks.5,0.818484
1,0,3,vig_tiny,cifar10,1000.0,7,_vig_blocks.6,0.817639
1,0,3,vig_tiny,cifar10,1000.0,8,_vig_blocks.7,0.803992
1,0,3,vig_tiny,cifar10,1000.0,9,_vig_blocks.8,0.802399
1,0,3,vig_tiny,cifar10,1000.0,10,_vig_blocks.9,0.774782
1,0,3,vig_tiny,cifar10,1000.0,11,_vig_blocks.10,0.762991
1,0,3,vig_tiny,cifar10,1000.0,12,_vig_blocks.11,0.740872
1,0,3,vig_tiny,cifar10,1000.0,13,classifier,0.472446
1,0,4,vig_tiny,cifar10,1000.0,0,_vig_stem,0.951842
1,0,4,vig_tiny,cifar10,1000.0,1,_vig_blocks.0,0.937504
1,0,4,vig_tiny,cifar10,1000.0,2,_vig_blocks.1,0.892947
1,0,4,vig_tiny,cifar10,1000.0,3,_vig_blocks.2,0.872593
1,0,4,vig_tiny,cifar10,1000.0,4,_vig_blocks.3,0.830922
1,0,4,vig_tiny,cifar10,1000.0,5,_vig_blocks.4,0.814479
