round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,55.1225,51.8486,64.4586,55.8123,0,0.448053,0.042715,3.358532,0.118872,0.959429,0.075072,0.002171,0.000207,0.001385,4.9e-05,0.034531,0.002702,0.635221,0.166192,0.490306,27.6243,43.0939,70.7182,10.078
2,0.00999014,70.7127,70.4234,74.4106,71.0072,0,0.290051,0.025562,3.273892,0.201534,0.634096,0.049146,0.001406,0.000124,0.00135,8.3e-05,0.022822,0.001769,0.308026,0.093005,0.573824,41.4365,34.2541,75.6906,12.0096
3,0.00996061,68.5412,67.7678,73.7833,69.0504,0,0.324966,0.019323,3.828314,0.236414,0.365746,0.042851,0.001575,9.4e-05,0.001579,9.7e-05,0.013163,0.001542,0.218304,0.046272,0.229819,19.0811,61.5819,80.663,4.9028
4,0.00991152,68.3185,67.3285,74.1366,68.9354,0,0.310475,0.0191,3.882641,0.287126,0.282793,0.027514,0.001505,9.3e-05,0.001601,0.000118,0.010178,0.00099,0.19901,0.029628,0.164602,42.1294,39.2265,81.3559,12.8396
5,0.00984307,81.5145,81.5723,82.8841,81.7494,0,0.291866,0.018942,3.71956,0.247103,0.235779,0.027749,0.001414,9.2e-05,0.001534,0.000102,0.008486,0.000999,0.172318,0.017663,0.136502,26.5193,55.8011,82.3204,8.6729
6,0.00975553,79.51,79.4154,81.5187,79.8226,0,0.301791,0.03925,3.765043,0.504077,0.212635,0.016183,0.001463,0.00019,0.001553,0.000208,0.007653,0.000582,0.178967,0.012295,0.094422,32.5141,51.6667,84.1808,10.6014
7,0.00964923,82.6837,82.6435,84.1286,82.8886,0,0.268951,0.035903,3.415801,0.557436,0.189971,0.023382,0.001303,0.000174,0.001409,0.00023,0.006837,0.000842,0.194098,0.009321,0.140971,41.3505,43.0939,84.4444,15.748
8,0.00952461,88.196,88.2842,88.5023,88.3121,0,0.21275,0.02912,2.512165,0.489462,0.151534,0.016548,0.001031,0.000141,0.001036,0.000202,0.005454,0.000596,0.270207,0.010363,0.315884,12.7072,72.9282,85.6354,3.9683
9,0.00938215,88.7528,88.8695,89.1593,88.8312,0,0.227392,0.069057,2.717192,1.126031,0.136178,0.044899,0.001102,0.000335,0.001121,0.000464,0.004901,0.001616,0.271652,0.007627,0.056206,35.9134,52.2222,88.1356,10.7442
10,0.00922242,88.0846,88.0609,88.4041,88.2692,0,0.176893,0.039931,1.900134,0.759204,0.095793,0.022463,0.000857,0.000194,0.000784,0.000313,0.003448,0.000808,0.402593,0.015178,0.252513,22.8236,67.2316,90.0552,8.464
11,0.00904604,90.2004,90.2093,90.2154,90.3069,1,0.137079,0.02618,1.079845,0.54026,0.060501,0.020133,0.000664,0.000127,0.000445,0.000223,0.002177,0.000725,0.625391,0.039075,0.335191,17.6796,76.2431,93.9227,4.9634
12,0.00885371,89.8107,89.762,89.8109,89.9306,0,0.127102,0.019757,0.874549,0.444432,0.048323,0.017812,0.000616,9.6e-05,0.000361,0.000183,0.001739,0.000641,0.71715,0.04732,0.416242,13.3732,79.4444,92.8177,3.8931
13,0.0086462,90.1448,90.116,90.1768,90.2784,0,0.139416,0.039439,1.065696,0.769859,0.055061,0.039169,0.000676,0.000191,0.000439,0.000317,0.001982,0.00141,0.642258,0.04924,0.203705,17.1271,75.6906,92.8177,5.9312
14,0.00842431,90.6459,90.6006,90.667,90.7739,0,0.147311,0.077348,1.124592,1.29175,0.061812,0.081473,0.000714,0.000375,0.000464,0.000533,0.002225,0.002932,0.665797,0.092958,0.167842,37.0166,56.3536,93.3702,10.4513
15,0.00818893,90.4232,90.447,90.4448,90.5162,0,0.129531,0.033666,0.831076,0.753221,0.041152,0.030731,0.000628,0.000163,0.000343,0.000311,0.001481,0.001106,0.736253,0.11566,0.244015,22.9853,69.8324,92.8177,7.0305
16,0.00794099,90.4232,90.3919,90.515,90.5133,0,0.126371,0.045872,0.738358,0.87627,0.038563,0.037981,0.000612,0.000222,0.000304,0.000361,0.001388,0.001367,0.792139,0.125956,0.261962,18.232,74.5856,92.8177,4.92
17,0.00768145,90.7572,90.7277,90.7402,90.8285,0,0.110793,0.004214,0.415251,0.187161,0.023461,0.011551,0.000537,2e-05,0.000171,7.7e-05,0.000844,0.000416,0.900796,0.202293,0.329915,5.739,87.0787,92.8177,1.9849
18,0.00741136,90.4232,90.3937,90.439,90.5077,0,0.112284,0.008412,0.488375,0.262644,0.022479,0.01079,0.000544,4.1e-05,0.000201,0.000108,0.000809,0.000388,0.88071,0.169872,0.303353,5.7995,87.5706,93.3702,1.6775
19,0.00713177,91.314,91.3088,91.285,91.397,0,0.107436,0.004659,0.294125,0.134454,0.014215,0.007131,0.000521,2.3e-05,0.000121,5.5e-05,0.000512,0.000257,0.95498,0.358981,0.291761,5.7871,88.1356,93.9227,1.5532
20,0.00684378,90.9243,90.9135,90.9284,90.9916,0,0.106887,0.004456,0.265822,0.078158,0.013769,0.005966,0.000518,2.2e-05,0.00011,3.2e-05,0.000496,0.000215,0.963811,0.365346,0.233081,6.1479,87.2222,93.3702,1.6129
21,0.00654854,90.8686,90.8435,90.8781,90.9428,0,0.107802,0.003752,0.322736,0.141732,0.014023,0.007179,0.000522,1.8e-05,0.000133,5.8e-05,0.000505,0.000258,0.947072,0.302251,0.233322,6.7035,86.6667,93.3702,1.9892
22,0.00624721,91.2027,91.1719,91.1663,91.3053,0,0.10752,0.006476,0.284609,0.165411,0.012217,0.007148,0.000521,3.1e-05,0.000117,6.8e-05,0.00044,0.000257,0.953021,0.405576,0.240263,5.5924,87.7778,93.3702,1.4005
23,0.00594097,90.7016,90.6762,90.7735,90.764,0,0.105839,0.003646,0.227387,0.064488,0.010254,0.004928,0.000513,1.8e-05,9.4e-05,2.7e-05,0.000369,0.000177,0.979491,0.496638,0.302466,5.1586,88.764,93.9227,1.6903
24,0.00563104,91.4254,91.4065,91.4275,91.5091,0,0.10554,0.003849,0.208514,0.070596,0.008203,0.004904,0.000511,1.9e-05,8.6e-05,2.9e-05,0.000295,0.000176,0.983281,0.592873,0.18995,5.1586,88.764,93.9227,1.5493
25,0.00531864,91.5367,91.5136,91.505,91.6273,0,0.105729,0.003476,0.213179,0.098106,0.00811,0.005565,0.000512,1.7e-05,8.8e-05,4e-05,0.000292,0.0002,0.978594,0.597526,0.14743,5.0368,88.3333,93.3702,1.681
26,0.005005,91.2584,91.2307,91.2626,91.3368,0,0.106038,0.004768,0.230375,0.128412,0.009073,0.007101,0.000514,2.3e-05,9.5e-05,5.3e-05,0.000327,0.000256,0.973223,0.585164,0.212522,5.0368,88.3333,93.3702,1.5052
