round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
19,0.00578639,93.7709,93.7224,93.9126,93.6548,0,0.224792,0.037801,2.046609,0.551332,0.142676,0.024489,0.336597,0.015229,0.108809,13.6967,80.226,93.9227,3.9476
20,0.0053969,93.1591,93.1101,93.395,93.0141,0,0.256246,0.022995,2.460792,0.319509,0.156305,0.025115,0.251817,0.010382,0.056392,8.0697,82.4859,90.5556,3.0267
21,0.005005,93.8821,93.8236,93.9984,93.7355,0,0.21908,0.023357,1.915698,0.333746,0.13399,0.014605,0.346098,0.017758,0.169755,17.4863,76.5027,93.9891,4.906
22,0.0046131,93.8821,93.8424,94.0739,93.7466,0,0.21188,0.014261,1.800419,0.204622,0.11742,0.011705,0.370865,0.01502,0.178031,8.4478,85.4749,93.9227,3.0276
23,0.00422361,93.9377,93.8911,94.0815,93.8253,0,0.224684,0.018946,2.018604,0.248034,0.119834,0.014857,0.325176,0.013308,0.047233,12.2211,81.768,93.9891,3.9385
24,0.00383894,94.1602,94.1097,94.344,94.0094,0,0.211905,0.022065,1.822928,0.360245,0.111306,0.020856,0.378963,0.018773,0.075023,9.7527,85.8757,95.6284,3.1802
25,0.00346146,93.9933,93.947,94.1425,93.8515,0,0.206697,0.02463,1.775802,0.321905,0.104047,0.012308,0.39042,0.017648,0.09077,7.1038,86.8852,93.9891,2.1425
26,0.0030935,94.1602,94.1113,94.3078,94.0259,0,0.197039,0.029297,1.581,0.42745,0.093972,0.022535,0.432213,0.022317,0.062627,7.482,86.4407,93.9227,2.755
27,0.00273732,94.2714,94.2252,94.3863,94.1612,0,0.205651,0.030781,1.719658,0.457513,0.102142,0.031744,0.386418,0.017655,0.041498,7.4078,87.0056,94.4134,1.9335
28,0.00239512,93.8821,93.8232,93.9698,93.7485,0,0.219713,0.040203,1.915713,0.546946,0.104096,0.024771,0.34919,0.014435,0.025149,5.3256,87.5706,92.8962,1.7471
29,0.00206901,94.9944,94.9541,95.0636,94.922,0,0.194591,0.029396,1.51011,0.44639,0.090136,0.020787,0.433149,0.021713,0.069357,10.2992,85.8757,96.1749,2.4356
30,0.00176101,94.9388,94.8959,95.022,94.8611,0,0.181031,0.022148,1.40089,0.322667,0.084514,0.016855,0.490961,0.02067,0.113569,7.8461,87.7095,95.5556,2.562
31,0.001473,95.2725,95.2305,95.3323,95.1929,0,0.188539,0.032694,1.491158,0.502273,0.083323,0.027964,0.465129,0.025445,0.04675,11.1732,85.4749,96.648,2.7601
32,0.00120677,95.2725,95.2284,95.3518,95.1946,0,0.182412,0.030837,1.386376,0.435948,0.078808,0.017789,0.490734,0.023422,0.112037,5.4125,89.5028,94.9153,1.9389
33,0.00096396,94.6051,94.5736,94.778,94.5039,0,0.204363,0.034126,1.680399,0.523461,0.090641,0.030604,0.395001,0.01838,0.003345,5.7979,89.8305,95.6284,2.0521
34,0.00074606,94.9944,94.9482,95.0599,94.8857,0,0.201241,0.069948,1.588262,0.989878,0.09211,0.070797,0.448976,0.022718,0.031662,24.5047,71.5847,96.0894,6.7466
35,0.00055442,94.8832,94.8354,94.9529,94.7749,0,0.182301,0.023001,1.406765,0.369954,0.079409,0.018132,0.490856,0.022767,0.079678,7.286,88.8889,96.1749,2.0816
36,0.00039022,94.8832,94.8388,94.9797,94.7745,0,0.186284,0.025472,1.421564,0.430941,0.07811,0.021676,0.46955,0.024073,0.033703,5.1378,89.9441,95.082,1.6532
37,0.00025447,94.8832,94.8514,94.987,94.8047,0,0.181568,0.023433,1.323992,0.322712,0.072464,0.018395,0.489969,0.026614,0.066041,10.6375,84.4444,95.082,2.9191
38,0.00014801,95.0501,95.0114,95.1699,94.9658,0,0.209473,0.035974,1.703896,0.44847,0.092969,0.019852,0.37254,0.016376,0.003248,8.3116,87.7778,96.0894,2.3684
39,7.15e-05,95.3281,95.2719,95.3735,95.224,0,0.179793,0.021121,1.36487,0.377703,0.077888,0.018256,0.500071,0.0294,0.054588,9.4972,87.1508,96.648,2.69
40,2.54e-05,95.2169,95.1759,95.2937,95.1146,0,0.196135,0.038825,1.560056,0.615501,0.084589,0.030046,0.440026,0.028304,0.031886,19.9318,76.2431,96.1749,5.2779
