round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,drift_norm_norm_mean,drift_norm_norm_std,drift_feature_norm_mean,drift_feature_norm_std,drift_head_norm_mean,drift_head_norm_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
1,0.01,25.2925,10.0934,6.3231,25.0,0,0.20808,0.118707,5.923333,2.170883,0.954378,0.328916,0.002124,0.001212,0.002531,0.000928,0.034349,0.011838,0.22467,0.087544,0.097004,100.0,0.0,100.0,28.1038
2,0.00999014,25.3482,10.1111,6.337,25.0,0,0.135697,0.103834,0.832318,0.603089,0.851652,0.650325,0.001385,0.00106,0.000356,0.000258,0.030652,0.023406,0.64753,0.127805,0.037637,100.0,0.0,100.0,27.899
3,0.00996061,25.2925,10.0934,6.3231,25.0,0,0.351161,0.189943,1.736319,1.013635,1.873936,0.999876,0.003584,0.001939,0.000742,0.000433,0.067444,0.035986,0.591216,0.26439,0.374245,100.0,0.0,100.0,28.5404
4,0.00991152,30.3621,18.3597,16.5467,30.1115,0,0.196927,0.119433,0.960921,0.848322,1.146823,0.946625,0.00201,0.001219,0.000411,0.000362,0.041275,0.03407,0.689014,0.191826,0.205257,100.0,0.0,100.0,27.0475
5,0.00984307,25.4039,10.3212,23.0004,25.0552,0,0.297863,0.159322,3.051653,1.60629,1.429077,0.807349,0.00304,0.001626,0.001304,0.000686,0.051434,0.029057,0.363402,0.115015,0.303662,50.0,50.0,100.0,14.1862
6,0.00975553,25.2925,10.0934,6.3231,25.0,0,0.238053,0.116599,1.154348,1.009311,0.826867,0.319607,0.00243,0.00119,0.000493,0.000431,0.02976,0.011503,0.606008,0.243051,0.109596,100.0,0.0,100.0,27.2153
7,0.00964923,25.3482,10.1111,6.337,25.0,0,0.18918,0.147569,0.488001,0.421526,0.890576,0.64526,0.001931,0.001506,0.000209,0.00018,0.032053,0.023223,0.676723,0.15685,-0.015032,100.0,0.0,100.0,27.1645
8,0.00952461,25.2925,10.0934,6.3231,25.0,0,0.447314,0.243193,0.936445,0.46062,1.33436,0.635199,0.004565,0.002482,0.0004,0.000197,0.048025,0.022861,0.621195,0.366861,0.282329,100.0,0.0,100.0,27.2771
9,0.00938215,35.2089,23.2212,19.3384,35.0436,0,0.239715,0.156501,0.77478,0.519492,1.084016,0.721644,0.002447,0.001597,0.000331,0.000222,0.039015,0.025973,0.665183,0.219628,0.042339,100.0,0.0,100.0,27.2224
10,0.00922242,32.4234,21.5521,16.2847,32.4553,0,0.225147,0.103623,1.359039,0.568919,1.165034,0.579353,0.002298,0.001058,0.000581,0.000243,0.041931,0.020851,0.42716,0.237194,0.155696,50.0,50.0,100.0,13.8638
11,0.00904604,39.9443,32.9903,28.9726,39.9701,0,0.140467,0.063422,0.615947,0.30831,1.006882,0.499049,0.001434,0.000647,0.000263,0.000132,0.036238,0.017961,0.677356,0.408648,0.02995,50.0,50.0,100.0,13.7309
12,0.00885371,33.649,24.543,36.2475,33.5917,0,0.116361,0.056754,0.646762,0.31473,0.985745,0.388756,0.001188,0.000579,0.000276,0.000134,0.035478,0.013992,0.584352,0.41617,0.025546,50.0,50.0,100.0,13.6848
13,0.0086462,37.883,26.3297,39.2888,37.7706,0,0.114075,0.055259,0.626173,0.317502,0.882627,0.359285,0.001164,0.000564,0.000268,0.000136,0.031766,0.012931,0.600358,0.412939,-0.007608,50.0,50.0,100.0,13.1062
14,0.00842431,33.5376,32.1755,44.6744,33.5117,0,0.09782,0.048813,0.574326,0.293244,0.83128,0.320388,0.000998,0.000498,0.000245,0.000125,0.029918,0.011531,0.521404,0.360397,0.001873,50.0,50.0,100.0,13.0086
15,0.00818893,39.3872,30.7351,38.3347,39.2797,0,0.085399,0.045485,0.545327,0.309862,0.788177,0.315264,0.000872,0.000464,0.000233,0.000132,0.028367,0.011347,0.530863,0.322976,-0.014422,50.0,50.0,100.0,13.7948
16,0.00794099,41.2256,33.7621,41.008,41.13,0,0.085868,0.043377,0.553232,0.289863,0.756613,0.30052,0.000876,0.000443,0.000236,0.000124,0.027231,0.010816,0.423184,0.27526,-0.012162,50.0,50.0,100.0,13.6738
17,0.00768145,45.4039,37.0233,40.9888,45.4075,0,0.08509,0.043159,0.584786,0.314737,0.729406,0.293758,0.000868,0.00044,0.00025,0.000134,0.026252,0.010573,0.440256,0.254216,-0.015833,50.0,50.0,100.0,13.2681
18,0.00741136,45.1253,38.8814,42.183,45.073,0,0.084937,0.040228,0.584944,0.292086,0.716251,0.285599,0.000867,0.000411,0.00025,0.000125,0.025778,0.010279,0.392206,0.219901,-0.015251,50.0,50.0,100.0,13.8102
19,0.00713177,46.6852,38.6435,42.711,46.6981,0,0.083611,0.039351,0.578785,0.320442,0.676935,0.265694,0.000853,0.000402,0.000247,0.000137,0.024363,0.009563,0.389728,0.223542,-0.019491,25.0,75.0,100.0,8.1579
20,0.00684378,49.6936,43.3824,44.2918,49.7029,0,0.085028,0.040062,0.607119,0.308747,0.69655,0.277391,0.000868,0.000409,0.000259,0.000132,0.025069,0.009984,0.377426,0.229986,-0.002064,50.0,50.0,100.0,13.0327
21,0.00654854,51.0306,43.7099,44.6556,51.0916,0,0.090622,0.040289,0.615717,0.325182,0.660895,0.257048,0.000925,0.000411,0.000263,0.000139,0.023786,0.009251,0.346757,0.214595,-0.02809,50.0,50.0,100.0,13.3122
22,0.00624721,55.9331,48.7702,45.3376,56.0511,0,0.087677,0.041165,0.658183,0.341105,0.686035,0.272859,0.000895,0.00042,0.000281,0.000146,0.024691,0.00982,0.337415,0.208801,0.009088,28.7879,71.2121,100.0,8.575
